guid,location_name,coordinates,lat,lon,Dupe,,,,,Coord - Rounded1,Coord - Rounded2,lat - Rounded1,lat - Rounded2,Mismatch Check,,
e58f1f1c61d329ead170d80bcea62d52,"Irvine, CA, USA","33.6845673, -117.8265049",33.6845673,-117.8265049,1,,,,,33.685,-117.827,33.685,-117.827,Match,,
e59d8b257ab1dd6756f247286b23dbb0,"Clarksville, IN, USA","38.2967362, -85.759963",38.2967362,-85.759963,1,,,,,38.297,-85.76,38.297,-85.76,Match,,
e59e51b01adf721ba2fca8d08a56c5e7,"Fort Myers, FL, USA","26.640628, -81.8723084",26.640628,-81.8723084,1,,,,,26.641,-81.872,26.641,-81.872,Match,,
e5a25c70853830f1ff12c8036e26dc20,"Richmond, British Columbia, Canada","49.1665898, -123.133569",49.1665898,-123.133569,1,,,,,49.167,-123.134,49.167,-123.134,Match,,
e5b28ae0032952ab547b18e984b7da0b,"Wilmington, DE, USA","39.744655, -75.5483909",39.744655,-75.5483909,1,,,,,39.745,-75.548,39.745,-75.548,Match,,
e5cc505f15d145760db7b8ad03f2e23c,"Temple City, CA, USA","34.1072305, -118.0578456",34.1072305,-118.0578456,1,,,,,34.107,-118.058,34.107,-118.058,Match,,
e5d460f5b404e3d54707ebc75f42b048,"Red Bank, NJ, USA","40.3470543, -74.0643065",40.3470543,-74.0643065,1,,,,,40.347,-74.064,40.347,-74.064,Match,,
e5d8943cd7a11db9c382d29837642c48,"Ridgefield Park, NJ, USA","40.8570442, -74.0215285",40.8570442,-74.0215285,1,,,,,40.857,-74.022,40.857,-74.022,Match,,
e5ed74011d93eeb3320ef06254a6524e,"San Jose, CA, USA","37.3382082, -121.8863286",37.3382082,-121.8863286,1,,,,,37.338,-121.886,37.338,-121.886,Match,,
e60e5fb06a885699004eacf835d6621d,"E*TRADE Financial HQ, New York, NY, USA","40.7603857, -73.980766",40.7603857,-73.980766,1,,,,,40.76,-73.981,40.76,-73.981,Match,,
e61b452d9b5fcffe5ced3b64dc1e93ca,"St. Petersburg, FL, USA","27.7676008, -82.6402915",27.7676008,-82.6402915,1,,,,,27.768,-82.64,27.768,-82.64,Match,,
e643b21bb9c4d92b2287ec10d6418a50,"Eindhoven, Noord-Brabant, Netherlands","51.441642, 5.4697225",51.441642,5.4697225,1,,,,,51.442,5.47,51.442,5.47,Match,,
e672678f644ea6ca9d8396db9db0bdf0,"Charlotte, NC, USA","35.2270869, -80.8431267",35.2270869,-80.8431267,1,,,,,35.227,-80.843,35.227,-80.843,Match,,
e67c5148e6fcb4098923c03653d27f7f,"Beverly Hills, CA, USA","34.0736204, -118.4003563",34.0736204,-118.4003563,1,,,,,34.074,-118.4,34.074,-118.4,Match,,
e6810bd27790f332f290d4bcdf9b3d7b,"Overland Park, KS, USA","38.9822282, -94.6707917",38.9822282,-94.6707917,1,,,,,38.982,-94.671,38.982,-94.671,Match,,
e681227d02fe56793c181acde5a486d1,"Sunnyvale, CA, USA","37.36883, -122.0363496",37.36883,-122.0363496,1,,,,,37.369,-122.036,37.369,-122.036,Match,,
e6950bda8d473be61bc02576fbd4d69e,"Shangrao, Jiangxi Province, China","28.454862, 117.943433",28.454862,117.943433,1,,,,,28.455,117.943,28.455,117.943,Match,,
e6a55c38ad22d8e1d5ae6646fef048ec,"Booking Holdings (formerly The Priceline Group) HQ, Norwalk, CT, USA","41.0930242, -73.4539645",41.0930242,-73.4539645,1,,,,,41.093,-73.454,41.093,-73.454,Match,,
e6ab6e9cd7c7c4c399be130974fadf1d,"Lafayette, LA, USA","30.2240897, -92.0198427",30.2240897,-92.0198427,1,,,,,30.224,-92.02,30.224,-92.02,Match,,
e6b49ab6f111725be63675394a865818,"Samsung HQ, Suwon, Gyeonggi-Do, South Korea","37.2635727, 127.0286009",37.2635727,127.0286009,1,,,,,37.264,127.029,37.264,127.029,Match,,
e6c474ee2ffefd876a7648da663ed3c1,"PPG Industries HQ, Pittsburgh, PA, USA","40.4398819, -80.0034788",40.4398819,-80.0034788,1,,,,,40.44,-80.003,40.44,-80.003,Match,,
e6c916b62ed19a24a6bfb32672305366,"Wendy's HQ, Dublin, OH, USA","40.1015784, -83.1043413",40.1015784,-83.1043413,1,,,,,40.102,-83.104,40.102,-83.104,Match,,
e7064aeccfd6439e412eedc66d1e1891,"Oklahoma City, OK, USA","35.4675602, -97.5164276",35.4675602,-97.5164276,1,,,,,35.468,-97.516,35.468,-97.516,Match,,
e70b3563704ef212b69091a19aa2b748,"Brookfield, CT, USA","41.4825947, -73.4095652",41.4825947,-73.4095652,1,,,,,41.483,-73.41,41.483,-73.41,Match,,
e725b6565c1d3f26697c567d5e795622,"Foster City, CA, USA","37.5585465, -122.2710788",37.5585465,-122.2710788,1,,,,,37.559,-122.271,37.559,-122.271,Match,,
e753eb3c58aca3c4e417b02ecfe5a285,"Fremont, CA, USA","37.5485396, -121.988583",37.5485396,-121.988583,1,,,,,37.549,-121.989,37.549,-121.989,Match,,
e77dc003597da897927e7c5d2161d993,"Rockville, MD, USA","39.0839973, -77.1527578",39.0839973,-77.1527578,1,,,,,39.084,-77.153,39.084,-77.153,Match,,
e7a463003d6229c750586f8a263ec4e0,"Yum Brands HQ, Louisville, KY, USA","38.1981365, -85.69574899999999",38.1981365,-85.695749,1,,,,,38.198,-85.696,38.198,-85.696,Match,,
e7a85e284f62126d2e46cde6b0546fed,"Redwood City, CA, USA","37.4847955, -122.228141",37.4847955,-122.228141,1,,,,,37.485,-122.228,37.485,-122.228,Match,,
e7ab30eab2c391ca34d0ff2c9bdbcf72,"Waltham, MA, USA","42.3764852, -71.2356113",42.3764852,-71.2356113,1,,,,,42.376,-71.236,42.376,-71.236,Match,,
e7acf76dff028527bf76cfe96a0a8124,"Nashville, TN, USA","36.1626638, -86.7816016",36.1626638,-86.7816016,1,,,,,36.163,-86.782,36.163,-86.782,Match,,
e7b493616197eeed7e760a764bce7321,"Cambridge, MA, USA","42.3736158, -71.1097335",42.3736158,-71.1097335,1,,,,,42.374,-71.11,42.374,-71.11,Match,,
e7bb12d7f028cb3988d7772f0035b11d,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
e7c5c4fadfaf09fc4b6fd4c1c034ffdd,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
e7cefbfe0dd6f9aa3a0df763b30dfa0b,"Irvine, CA, USA","33.6845673, -117.8265049",33.6845673,-117.8265049,1,,,,,33.685,-117.827,33.685,-117.827,Match,,
e7e5047d351d003e88060ecbf02d2151,"Reston, VA, USA","38.9586307, -77.3570028",38.9586307,-77.3570028,1,,,,,38.959,-77.357,38.959,-77.357,Match,,
e7f577784db3822c8d8076a995104f3b,"Alpharetta, GA, USA","34.0753762, -84.2940899",34.0753762,-84.2940899,1,,,,,34.075,-84.294,34.075,-84.294,Match,,
e80759e1453e3849e5fa7832cf070ee1,"Hod-Hasharon, Israel","32.149961, 34.8838788",32.149961,34.8838788,1,,,,,32.15,34.884,32.15,34.884,Match,,
e808ad8794ec62421e99171be7f4fd11,"San Diego, CA, USA","32.715738, -117.1610838",32.715738,-117.1610838,1,,,,,32.716,-117.161,32.716,-117.161,Match,,
e80e197758e695587fabadbfec40c3d1,"Tysons, VA, USA","38.9187222, -77.2310925",38.9187222,-77.2310925,1,,,,,38.919,-77.231,38.919,-77.231,Match,,
e818049f23eb3747e7e6c9d48c214336,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
e8294779b5025d2e98f24b5df3747f2c,"Tulsa, OK, USA","36.1539816, -95.992775",36.1539816,-95.992775,1,,,,,36.154,-95.993,36.154,-95.993,Match,,
e82c1f08b63d6dec607e920de1f2428e,"Los Angeles, CA, USA","34.0522342, -118.2436849",34.0522342,-118.2436849,1,,,,,34.052,-118.244,34.052,-118.244,Match,,
e832b7990168d5f7b608eccd8b0ac104,"Brooklyn, NY, USA","40.6781784, -73.9441579",40.6781784,-73.9441579,1,,,,,40.678,-73.944,40.678,-73.944,Match,,
e834cdceab466917e2f46798188794e4,"Winona, MN, USA","44.0553908, -91.6663523",44.0553908,-91.6663523,1,,,,,44.055,-91.666,44.055,-91.666,Match,,
e85f27c3d84bf001445a9b7535cdb56a,"Plano, TX, USA","33.0198431, -96.6988856",33.0198431,-96.6988856,1,,,,,33.02,-96.699,33.02,-96.699,Match,,
e86f6fbe8343bc18e4df1b42687e8d66,"Austin, TX, USA","30.267153, -97.7430608",30.267153,-97.7430608,1,,,,,30.267,-97.743,30.267,-97.743,Match,,
e89b53143ab11df31c80b369af5f389f,"Chandler, AZ, USA","33.3061605, -111.8412502",33.3061605,-111.8412502,1,,,,,33.306,-111.841,33.306,-111.841,Match,,
e8a6192d3e4e399378ad5b9d617e6b99,"Saskatoon, Saskatchewan, Canada","52.157902, -106.6701577",52.157902,-106.6701577,1,,,,,52.158,-106.67,52.158,-106.67,Match,,
e8a9e2617bd66e43a74ccb4bd01bfd03,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
e8acf3ea5d7d7c8474fa4631625d8be2,"Houston, TX, USA","29.7604267, -95.3698028",29.7604267,-95.3698028,1,,,,,29.76,-95.37,29.76,-95.37,Match,,
e8aeae1c7612cb8d48a6e24178486bb1,"Andover, MA, USA","42.6583356, -71.1367953",42.6583356,-71.1367953,1,,,,,42.658,-71.137,42.658,-71.137,Match,,
e8c3e06bec09d6c7a94c6155aa7e1519,"Glencore HQ, Baar, Switzerland","47.1812592, 8.5269408",47.1812592,8.5269408,1,,,,,47.181,8.527,47.181,8.527,Match,,
e8ca91323abceb61a9673a40ee3db402,"Rome, Rome, Italy","41.9027835, 12.4963655",41.9027835,12.4963655,1,,,,,41.903,12.496,41.903,12.496,Match,,
e8d03740062dcbb05bc695d86b3772d8,"Kfar Sava, Israel","32.178195, 34.90761",32.178195,34.90761,1,,,,,32.178,34.908,32.178,34.908,Match,,
e8d2ce8dd26798274a763b98d70c21f0,"Paramus, NJ, USA","40.9445428, -74.0754189",40.9445428,-74.0754189,1,,,,,40.945,-74.075,40.945,-74.075,Match,,
e8d8a38060a3079454368920bea9cb3e,"Tempe, AZ, USA","33.4255104, -111.9400054",33.4255104,-111.9400054,1,,,,,33.426,-111.94,33.426,-111.94,Match,,
e8dec3a99df9f47259cf0c4111611dce,"Carlsbad, CA, USA","33.1580933, -117.3505939",33.1580933,-117.3505939,1,,,,,33.158,-117.351,33.158,-117.351,Match,,
e8f083b5840d8f41b40063847e83b58a,"Newark, NJ, USA","40.735657, -74.1723667",40.735657,-74.1723667,1,,,,,40.736,-74.172,40.736,-74.172,Match,,
e90beb75bbe4a8357f10932f77e1d9a2,"West Fargo, ND, USA","46.8769487, -96.8999057",46.8769487,-96.8999057,1,,,,,46.877,-96.9,46.877,-96.9,Match,,
e9164dc0096ace526ef3eaf6360b2f43,"Redwood City, CA, USA","37.4847955, -122.228141",37.4847955,-122.228141,1,,,,,37.485,-122.228,37.485,-122.228,Match,,
e91833d83ab04011777fe55112e50674,"National Football League HQ, New York, NY, USA","40.7579955,-73.9780835",40.7579955,-73.9780835,1,,,,,40.758,-73.978,40.758,-73.978,Match,,
e9225e9a87f5e6ec9907d7937c6493cb,"Monroe Township, NJ, USA","40.336419, -74.4330474",40.336419,-74.4330474,1,,,,,40.336,-74.433,40.336,-74.433,Match,,
e923879ea8de6bb63c108ceb1ef175a3,"Cincinnati, OH, USA","39.1031182, -84.5120196",39.1031182,-84.5120196,1,,,,,39.103,-84.512,39.103,-84.512,Match,,
e924a9795810c3cbea6580bf596ca1a7,"Toronto, Ontario, Canada","43.653226, -79.3831843",43.653226,-79.3831843,1,,,,,43.653,-79.383,43.653,-79.383,Match,,
e9253b37f083de86d4a095a9c544c2ab,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
e92beb830351911d817596f77239f6c5,"Citizens Financial Group Inc HQ, Providence, RI, USA","41.827414, -71.41077299999999",41.827414,-71.410773,1,,,,,41.827,-71.411,41.827,-71.411,Match,,
e93f5d23a780d84159f6f0450ca157e4,"Tampa, Florida 33602","27.950152, -82.45954499999999",27.950152,-82.459545,1,,,,,27.95,-82.46,27.95,-82.46,Match,,
e9536f6bc10b708ca0214c509e4eaf71,"Greenwich, CT, USA","41.0262417, -73.6281964",41.0262417,-73.6281964,1,,,,,41.026,-73.628,41.026,-73.628,Match,,
e954bf9b5c473d53ad02664d5a1a5bec,"Moscow, Russia","55.755826, 37.6172999",55.755826,37.6172999,1,,,,,55.756,37.617,55.756,37.617,Match,,
e96d14d1f0536bccdb30ef2c34c8886e,"Haifa, Israel","32.7940463, 34.989571",32.7940463,34.989571,1,,,,,32.794,34.99,32.794,34.99,Match,,
e97afe7974befe4d864bc8462388a2a2,"Shouguang, Shandong Province, China","36.85576, 118.790739",36.85576,118.790739,1,,,,,36.856,118.791,36.856,118.791,Match,,
e98c88db8d1573df259917688ba4addf,"Calgary, Alberta, Canada","51.0447331, -114.0718831",51.0447331,-114.0718831,1,,,,,51.045,-114.072,51.045,-114.072,Match,,
e9966396c6e0655600e519322a08c8a8,"Quarry Bay, Hong Kong","22.2827206, 114.2123009",22.2827206,114.2123009,1,,,,,22.283,114.212,22.283,114.212,Match,,
e9a10a2ba39055e60a039c04abb975e2,"Irvine, CA, USA","33.6845673, -117.8265049",33.6845673,-117.8265049,1,,,,,33.685,-117.827,33.685,-117.827,Match,,
e9a2e14f80ee729d92fe993fe3bd3d54,"Goleta, CA, USA","34.4358294, -119.8276389",34.4358294,-119.8276389,1,,,,,34.436,-119.828,34.436,-119.828,Match,,
e9afa108b7b5298d3e935f63fb4a0d98,"Fidelity Investments HQ, Boston, MA, USA","42.3513667, -71.0404909",42.3513667,-71.0404909,1,,,,,42.351,-71.04,42.351,-71.04,Match,,
e9b298541e628e45ffcbd0cce8cd9bd6,"Elkhart, IN, USA","41.6819935, -85.9766671",41.6819935,-85.9766671,1,,,,,41.682,-85.977,41.682,-85.977,Match,,
e9bc652f3726074c7e4fe4a78285c56f,"Liberty Mutual Insurance HQ, Boston, MA, USA","42.3500481, -71.07187619999999",42.3500481,-71.0718762,1,,,,,42.35,-71.072,42.35,-71.072,Match,,
e9c2c6cb24b6f7db6e69a2c63aed5028,"Roseville, MN, USA","45.0060767, -93.1566107",45.0060767,-93.1566107,1,,,,,45.006,-93.157,45.006,-93.157,Match,,
e9cb8526aa7064938912701b6e472230,"Jacksonville, FL, USA","30.3321838, -81.655651",30.3321838,-81.655651,1,,,,,30.332,-81.656,30.332,-81.656,Match,,
e9d6d9cbbb403ec0d10db8787cbe2a9c,"Steelcase HQ, Grand Rapids, MI, USA","42.8849745, -85.642363",42.8849745,-85.642363,1,,,,,42.885,-85.642,42.885,-85.642,Match,,
e9e0e8226d5360ee062390df01a05267,"QuikTrip Corporation HQ, Tulsa, OK, USA","36.0954865, -95.83048629999999",36.0954865,-95.8304863,1,,,,,36.095,-95.83,36.095,-95.83,Match,,
e9e35dfe50cc66eb6557fef0daf04065,"Greensboro, NC, USA","36.0726354, -79.7919754",36.0726354,-79.7919754,1,,,,,36.073,-79.792,36.073,-79.792,Match,,
ea10f31425ea23462413d4e1441977ca,"Dubuque, IA, USA","42.5022661, -90.6654675",42.5022661,-90.6654675,1,,,,,42.502,-90.665,42.502,-90.665,Match,,
ea3eb2cafd8707075e04e1a7935c7416,"Germantown, MD, USA","39.1731621, -77.2716502",39.1731621,-77.2716502,1,,,,,39.173,-77.272,39.173,-77.272,Match,,
ea6062468947f07f14275affdc354f27,"Omnicom Group HQ, New York, NY, USA","40.7573533, -73.97524349999999",40.7573533,-73.9752435,1,,,,,40.757,-73.975,40.757,-73.975,Match,,
ea76d1b925c27a2be7b3db6691954acb,"Indianapolis, IN, USA","39.768403, -86.158068",39.768403,-86.158068,1,,,,,39.768,-86.158,39.768,-86.158,Match,,
ea81aab8273889db268616476ae95f3b,"Downers Grove, Illinois 60515","41.832551, -88.005306",41.832551,-88.005306,1,,,,,41.833,-88.005,41.833,-88.005,Match,,
ea87e4ba729960b391b240ef3ccd9e85,"San Francisco, CA, USA","37.7749295, -122.4194155",37.7749295,-122.4194155,1,,,,,37.775,-122.419,37.775,-122.419,Match,,
ea9cd5c7c92ec7cf2adc4fb4cb67bf1f,"Kokomo, IN, USA","40.486427, -86.1336033",40.486427,-86.1336033,1,,,,,40.486,-86.134,40.486,-86.134,Match,,
eab6f94d7e231ea8d8ab4c192c242619,"Frisco, TX, USA","33.1506744, -96.8236116",33.1506744,-96.8236116,1,,,,,33.151,-96.824,33.151,-96.824,Match,,
eabe7bf1eedf6763f8551c05809fe4e2,"Singapore, Singapore","1.352083, 103.819836",1.352083,103.819836,1,,,,,1.352,103.82,1.352,103.82,Match,,
eac279e081a9df64f326463e18804806,"Dallas, TX, USA","32.7766642, -96.7969879",32.7766642,-96.7969879,1,,,,,32.777,-96.797,32.777,-96.797,Match,,
eafb490f154291327092c6d8219dbd5d,"Brooklyn, NY, USA","40.6781784, -73.9441579",40.6781784,-73.9441579,1,,,,,40.678,-73.944,40.678,-73.944,Match,,
eb00d9334a82a672ae51efd677b221c4,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
eb03919cfc48e8c525380285bce94af2,"Chicago, IL, USA","41.8781136, -87.6297982",41.8781136,-87.6297982,1,,,,,41.878,-87.63,41.878,-87.63,Match,,
eb1cde25dfd09ffd7157bebcdbe48055,"Toronto, Ontario, Canada","43.653226, -79.3831843",43.653226,-79.3831843,1,,,,,43.653,-79.383,43.653,-79.383,Match,,
eb21d7dd9c8f983aa43c391f56229b46,"Topeka, KS, USA","39.0473451, -95.6751576",39.0473451,-95.6751576,1,,,,,39.047,-95.675,39.047,-95.675,Match,,
eb354ee9acdbf7b17524163df0158a6c,"Blue Bell, PA, USA","40.1523309, -75.266289",40.1523309,-75.266289,1,,,,,40.152,-75.266,40.152,-75.266,Match,,
eb4203f47d16782fad636b803c447a9c,"Arlington, VA, USA","38.8799697, -77.1067698",38.8799697,-77.1067698,1,,,,,38.88,-77.107,38.88,-77.107,Match,,
eb4c37efac8ef073aaf6d5e9f4120e0a,"AT&T HQ, Dallas, TX, USA","32.7795597, -96.7988939",32.7795597,-96.7988939,1,,,,,32.78,-96.799,32.78,-96.799,Match,,
eb5ca36c33b2baa29bed022e51ed92ab,"Everett, WA, USA","47.9789848, -122.2020795",47.9789848,-122.2020795,1,,,,,47.979,-122.202,47.979,-122.202,Match,,
eb5e15de260ae539535e24abf279104a,"Durham, NC, USA","35.9940329, -78.898619",35.9940329,-78.898619,1,,,,,35.994,-78.899,35.994,-78.899,Match,,
eb649932ac5762490f9676432b26ac10,"Johns Creek, GA, USA","34.0289259, -84.198579",34.0289259,-84.198579,1,,,,,34.029,-84.199,34.029,-84.199,Match,,
eb67972330320b4a120033e8cc788a75,"Rockville, MD, USA","39.0839973, -77.1527578",39.0839973,-77.1527578,1,,,,,39.084,-77.153,39.084,-77.153,Match,,
eb7f155b6b83d58d9be1f7963f62b9e4,"Calgary, Alberta, Canada","51.0447331, -114.0718831",51.0447331,-114.0718831,1,,,,,51.045,-114.072,51.045,-114.072,Match,,
ebc05a1d0c41cd39dbd9dab5d3bbfe3f,"Carmel, IN, USA","39.978371, -86.1180435",39.978371,-86.1180435,1,,,,,39.978,-86.118,39.978,-86.118,Match,,
ebc1fd0cc4a7024f08505872764b157e,"Tulsa, OK, USA","36.1539816, -95.992775",36.1539816,-95.992775,1,,,,,36.154,-95.993,36.154,-95.993,Match,,
ebc45f77b096d2da68842a077666204d,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
ebd46e6905e0142381be4d179740e07a,"Research Triangle Park, NC, USA","35.8991678, -78.8636402",35.8991678,-78.8636402,1,,,,,35.899,-78.864,35.899,-78.864,Match,,
ebd8ecf4a22de367e6a538e10da1fbfe,"New Brunswick, NJ, USA","40.4862157, -74.4518188",40.4862157,-74.4518188,1,,,,,40.486,-74.452,40.486,-74.452,Match,,
ebe148de2a2f40265bda7a773062795b,"Charlotte, NC, USA","35.2270869, -80.8431267",35.2270869,-80.8431267,1,,,,,35.227,-80.843,35.227,-80.843,Match,,
ebefc36d3e522a30eb96a47d8d6b9664,"Ankeny, IA, USA","41.7317884, -93.6001278",41.7317884,-93.6001278,1,,,,,41.732,-93.6,41.732,-93.6,Match,,
ebf13ebde167e1d591e6f216166295a2,"Gordon Food Service Inc HQ, Grand Rapids, MI, USA","42.9702215, -85.64428029999999",42.9702215,-85.6442803,1,,,,,42.97,-85.644,42.97,-85.644,Match,,
ec003d3ab6e1c2b9e1c8156920cf824a,"Herndon, VA, USA","38.9695545, -77.3860976",38.9695545,-77.3860976,1,,,,,38.97,-77.386,38.97,-77.386,Match,,
ec02a835e190a6a75d0ed6686b8af2de,"The Hartford Financial Services Group HQ, Hartford, CT, USA","41.7694248, -72.6871439",41.7694248,-72.6871439,1,,,,,41.769,-72.687,41.769,-72.687,Match,,
ec02dc51a77695abed7bd93911dcb615,"Harrisburg, PA, USA","40.2731911, -76.8867008",40.2731911,-76.8867008,1,,,,,40.273,-76.887,40.273,-76.887,Match,,
ec150dfd1f43af32970553b762e92c83,"Greenwich, CT, USA","41.0262417, -73.6281964",41.0262417,-73.6281964,1,,,,,41.026,-73.628,41.026,-73.628,Match,,
ec34b7c99872e237d1d36e606196b42d,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
ec43a0e8c5da24edef43d75fc51146de,"Concord, CA, USA","37.9779776, -122.0310733",37.9779776,-122.0310733,1,,,,,37.978,-122.031,37.978,-122.031,Match,,
ec54f35a999b595b713d559f6f635b26,"MP Menashe, Israel","32.466667, 35.016667",32.466667,35.016667,1,,,,,32.467,35.017,32.467,35.017,Match,,
ec74c23147b33f3290ade157ec26ef0f,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
ec7be6dc9cfd62c057b97c2994d3f3e7,"Republic Airways Inc HQ, Indianapolis, IN, USA","39.9174175, -86.2194476",39.9174175,-86.2194476,1,,,,,39.917,-86.219,39.917,-86.219,Match,,
ec82005c565d92854c49d23a9ee6c876,"Santa Paula, CA, USA","34.3541659, -119.0592705",34.3541659,-119.0592705,1,,,,,34.354,-119.059,34.354,-119.059,Match,,
eca32c834802ef69231e08c0a53b593d,"Rockland, MA, USA","42.1306563, -70.9161551",42.1306563,-70.9161551,1,,,,,42.131,-70.916,42.131,-70.916,Match,,
ecad61453d1b940f4dde48305028d0c9,"Midland, TX, USA","31.9973456, -102.0779146",31.9973456,-102.0779146,1,,,,,31.997,-102.078,31.997,-102.078,Match,,
ecadd30aef49d4de4806854040f48c11,"Research Triangle Park, NC, USA","35.8991678, -78.8636402",35.8991678,-78.8636402,1,,,,,35.899,-78.864,35.899,-78.864,Match,,
ecbb90ea50eff6a3c729eb41760a049f,"Minneapolis, MN, USA","44.977753, -93.2650108",44.977753,-93.2650108,1,,,,,44.978,-93.265,44.978,-93.265,Match,,
ecc18b239b198d7a2724468baa0577da,"Toyota, Aichi, Japan","35.0825559, 137.1561276",35.0825559,137.1561276,1,,,,,35.083,137.156,35.083,137.156,Match,,
ecc351a5977ac42e2e6c1b982bc09077,"Expedia, Inc. HQ, Seattle, WA, USA","47.6133892, -122.1970996",47.6133892,-122.1970996,1,,,,,47.613,-122.197,47.613,-122.197,Match,,
ecc96edeb7f756a54934dfd60105c078,"Austin, TX, USA","30.267153, -97.7430608",30.267153,-97.7430608,1,,,,,30.267,-97.743,30.267,-97.743,Match,,
ecd869aaae53e345aab007a85017d29f,"Vienna, Austria","48.21373311109849, 16.414206153845775",48.21373311,16.41420615,1,,,,,48.214,16.414,48.214,16.414,Match,,
ecfe41566c1c373c39c5b1f9e9baeaf3,"The Colony, TX, USA","33.0806083, -96.8928309",33.0806083,-96.8928309,1,,,,,33.081,-96.893,33.081,-96.893,Match,,
ed0660b2230d6062804ccc42f27b6ee2,"Chicago, IL, USA","41.8781136, -87.6297982",41.8781136,-87.6297982,1,,,,,41.878,-87.63,41.878,-87.63,Match,,
ed08dbd0692173ac9a5c41ccafe27878,"Advance Auto Parts, Inc. HQ, Raleigh, NC, USA","35.8489258,-78.5943678",35.8489258,-78.5943678,1,,,,,35.849,-78.594,35.849,-78.594,Match,,
ed1a41ae16ce572aaa9a3884329d4912,"Ponte Vedra, FL, USA","30.2400058, -81.3852595",30.2400058,-81.3852595,1,,,,,30.24,-81.385,30.24,-81.385,Match,,
ed1b9e7b69d41ea7381b2f0727563ade,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
ed1df36c2000df98b78e64690b2a770c,"New York, NY, USA","40.7127753, -74.0059728",40.7127753,-74.0059728,1,,,,,40.713,-74.006,40.713,-74.006,Match,,
ed28ae6a639ca07192b1aeeae87e8732,"Bridgewater, NJ, USA","40.5939636, -74.6049061",40.5939636,-74.6049061,1,,,,,40.594,-74.605,40.594,-74.605,Match,,
ed2de4f3fbc207e1265ef3ce4a4c7ec1,"Omaha, NE, USA","41.2565369, -95.9345034",41.2565369,-95.9345034,1,,,,,41.257,-95.935,41.257,-95.935,Match,,
"ed2de4f3fbc207e1265ef3ce4a4c7ec1,316ac0d178c7571f4693c5ba010cdda6","Berkshire Hathaway Energy HQ, Des Moines, IA, USA","41.5872492,-93.6282518",41.5872492,-93.6282518,1,,,,,41.587,-93.628,41.587,-93.628,Match,,
ed3f80b7bbe9eab03bbabcf7827dbd77,"Zephyr Cove, NV, USA","39.0003616, -119.9525689",39.0003616,-119.9525689,1,,,,,39,-119.953,39,-119.953,Match,,
ed4349fcf83ecacef997afdd6d93384f,"San Francisco, CA, USA","37.7749295, -122.4194155",37.7749295,-122.4194155,1,,,,,37.775,-122.419,37.775,-122.419,Match,,
ed5e7070b3c9e216b368987f956d1f2f,"Nashville, TN, USA","36.1626638, -86.7816016",36.1626638,-86.7816016,1,,,,,36.163,-86.782,36.163,-86.782,Match,,
ed62caa6a219612eb6e879c177028445,"Irving, TX, USA","32.8140177, -96.9488945",32.8140177,-96.9488945,1,,,,,32.814,-96.949,32.814,-96.949,Match,,
ed67552b7e673dba20a7fdd823e9d798,"Albuquerque, NM, USA","35.0843859, -106.650422",35.0843859,-106.650422,1,,,,,35.084,-106.65,35.084,-106.65,Match,,
ed69751ac9df59ee06bc843464d9b460,"Alpharetta, GA, USA","34.0753762, -84.2940899",34.0753762,-84.2940899,1,,,,,34.075,-84.294,34.075,-84.294,Match,,
ed70808f32631e5ca230e3dde472e02a,"Loveland, OH, USA","39.2689476, -84.263826",39.2689476,-84.263826,1,,,,,39.269,-84.264,39.269,-84.264,Match,,
ed74e213f7eaf81054a4d1b58cf5dbe8,"Raleigh, North Carolina 27601","35.7752817, -78.6379564",35.7752817,-78.6379564,1,,,,,35.775,-78.638,35.775,-78.638,Match,,
ed847eac4280b22ac4e2d9e526e6d0db,"Denver, CO, USA","39.7392358, -104.990251",39.7392358,-104.990251,1,,,,,39.739,-104.99,39.739,-104.99,Match,,
ed8500a9d210d69e75c819bd36dde22e,"Philadelphia, PA, USA","39.9525839, -75.1652215",39.9525839,-75.1652215,1,,,,,39.953,-75.165,39.953,-75.165,Match,,
