german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
neulandstrasse,"Neulandstrasse in Nuremberg, Germany",49.3982245,11.1203274,1,,,,,,CompanyKeyword,"Neulandstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b17a162c126d01cf67793dc201d6f6f0,german_fires_nuremberg_locations__b17a162c126d01cf67793dc201d6f6f0
neulichtenhofstrasse,"Neulichtenhofstrasse in Nuremberg, Germany",49.4303523,11.0882379,1,,,,,,AAEntity,"Neulichtenhofstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a8d3f27a3822aac4c13a218ece94fc4a,german_fires_nuremberg_locations__a8d3f27a3822aac4c13a218ece94fc4a
neumarkter strasse,"Neumarkter strasse in Nuremberg, Germany",49.4422598,11.1116368,1,,,,,,Exec,"Neumarkter strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,400f53055d464ff3d6b8b431fecedfbe,german_fires_nuremberg_locations__400f53055d464ff3d6b8b431fecedfbe
neumeyerstrasse,"Neumeyerstrasse in Nuremberg, Germany",49.4818489,11.1219381,1,,,,,,Refinery,"Neumeyerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,24b641cf6e14b5930ed38d07bd493111,german_fires_nuremberg_locations__24b641cf6e14b5930ed38d07bd493111
neumuhlweg,"Neumuhlweg in Nuremberg, Germany",49.4305366,10.9984124,1,,,,,,ForeignMinistry,"Neumuhlweg in Nuremberg, Germany",,german_fires_nuremberg_locations,7cc5717c60fb348bb2e96b07e7ea69aa,german_fires_nuremberg_locations__7cc5717c60fb348bb2e96b07e7ea69aa
neumunsterer strasse,"Neumunsterer strasse in Nuremberg, Germany",49.4701398,11.0321107,1,,,,,,AAEntity,"Neumunsterer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4d28182f7031d673d707093a7be3fac2,german_fires_nuremberg_locations__4d28182f7031d673d707093a7be3fac2
neunhofer hauptstrasse,"Neunhofer Hauptstrasse in Nuremberg, Germany",49.5177382,11.0416512,1,,,,,,space,"Neunhofer Hauptstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3b6c73c5331ce92cbc661afefcb820c8,german_fires_nuremberg_locations__3b6c73c5331ce92cbc661afefcb820c8
neunhofer schlossplatz,"Neunhofer Schlossplatz in Nuremberg, Germany",49.5183371,11.0500679,1,,,,,,Diplomat,"Neunhofer Schlossplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,b1e9414cd3afe9f8caec7bf8e8a2b60d,german_fires_nuremberg_locations__b1e9414cd3afe9f8caec7bf8e8a2b60d
neunhofer schulweg,"Neunhofer Schulweg in Nuremberg, Germany",49.5143046,11.046184,1,,,,,,Media,"Neunhofer Schulweg in Nuremberg, Germany",,german_fires_nuremberg_locations,9b124da154d831b9da15ce369baccec0,german_fires_nuremberg_locations__9b124da154d831b9da15ce369baccec0
neunkirchener strasse,"Neunkirchener strasse in Nuremberg, Germany",49.4039832,11.0845201,1,,,,,,Wells,"Neunkirchener strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,dff37dfc98d3491076be8dacb5a264f8,german_fires_nuremberg_locations__dff37dfc98d3491076be8dacb5a264f8
neusalzer strasse,"Neusalzer strasse in Nuremberg, Germany",49.405764,11.1390265,1,,,,,,LegislativeCommittee,"Neusalzer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,7e2873d7610eb580bc11170bd05fdc5d,german_fires_nuremberg_locations__7e2873d7610eb580bc11170bd05fdc5d
neuselsbrunn,"Neuselsbrunn in Nuremberg, Germany",49.4145329,11.1161344,1,,,,,,Refinery,"Neuselsbrunn in Nuremberg, Germany",,german_fires_nuremberg_locations,faf5ec00343e2e03d3145b02f4b207d3,german_fires_nuremberg_locations__faf5ec00343e2e03d3145b02f4b207d3
neuseser strasse,"Neuseser strasse in Nuremberg, Germany",49.3430919,11.0691988,1,,,,,,Consulates,"Neuseser strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,749c97621d7d0f315597f876b215baed,german_fires_nuremberg_locations__749c97621d7d0f315597f876b215baed
neusorgstrasse,"Neusorgstrasse in Nuremberg, Germany",49.4793912,11.0780138,1,,,,,,Organization,"Neusorgstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9b79a8f008bbb14ee67b1d1d57505dc0,german_fires_nuremberg_locations__9b79a8f008bbb14ee67b1d1d57505dc0
neustadter strasse,"Neustadter strasse in Nuremberg, Germany",49.4550987,11.0266603,1,,,,,,Consulates,"Neustadter strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a83de18d634a0cdf51b6dda92772d1a2,german_fires_nuremberg_locations__a83de18d634a0cdf51b6dda92772d1a2
neutormauer,"Neutormauer in Nuremberg, Germany",49.4562934,11.0718878,1,,,,,,Legislator,"Neutormauer in Nuremberg, Germany",,german_fires_nuremberg_locations,af3c4c3d377fb2805d98ca0948b61e29,german_fires_nuremberg_locations__af3c4c3d377fb2805d98ca0948b61e29
neutorstrasse,"Neutorstrasse in Nuremberg, Germany",49.4561216,11.0721734,1,,,,,,News,"Neutorstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,af2d31af829c71775f9b0e464504bcca,german_fires_nuremberg_locations__af2d31af829c71775f9b0e464504bcca
neutorzwinger,"Neutorzwinger in Nuremberg, Germany",49.4563561,11.0711468,1,,,,,,FTO,"Neutorzwinger in Nuremberg, Germany",,german_fires_nuremberg_locations,ec2dd6a32f1a153951cb2e779580f0be,german_fires_nuremberg_locations__ec2dd6a32f1a153951cb2e779580f0be
neuweiherstrasse,"Neuweiherstrasse in Nuremberg, Germany",49.4416507,11.1258067,1,,,,,,IndustryTerm,"Neuweiherstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,d8208a1ce1f14cf8ca5dd27102cd06aa,german_fires_nuremberg_locations__d8208a1ce1f14cf8ca5dd27102cd06aa
neuwieder strasse,"Neuwieder strasse in Nuremberg, Germany",49.4907444,11.1055999,1,,,,,,DiplomaticFacilities,"Neuwieder strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,02c7f10336899f04acc55c02d9a05795,german_fires_nuremberg_locations__02c7f10336899f04acc55c02d9a05795
nibelungenplatz,"Nibelungenplatz in Nuremberg, Germany",49.4388279,11.0982191,1,,,,,,FTO,"Nibelungenplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,d42bb18add7816c2ce4b3956e62ffa3d,german_fires_nuremberg_locations__d42bb18add7816c2ce4b3956e62ffa3d
nibelungenstrasse,"Nibelungenstrasse in Nuremberg, Germany",49.4393942,11.0977112,1,,,,,,space,"Nibelungenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0e6d7c17a9fecbfc6fe2499495deaa37,german_fires_nuremberg_locations__0e6d7c17a9fecbfc6fe2499495deaa37
niebuller strasse,"Niebuller strasse in Nuremberg, Germany",49.4816273,11.0713711,1,,,,,,FTO,"Niebuller strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,40cfe29961975efc66fe475c561f70ae,german_fires_nuremberg_locations__40cfe29961975efc66fe475c561f70ae
niederweg,"Niederweg in Nuremberg, Germany",49.469013,11.018571,1,,,,,,Pipeline,"Niederweg in Nuremberg, Germany",,german_fires_nuremberg_locations,2923775c74ebc9f51626576213118052,german_fires_nuremberg_locations__2923775c74ebc9f51626576213118052
nietzschestrasse,"Nietzschestrasse in Nuremberg, Germany",49.4673542,11.0902815,1,,,,,,Pipeline,"Nietzschestrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fe6803545281f71993a864d81e957fb5,german_fires_nuremberg_locations__fe6803545281f71993a864d81e957fb5
nimrodstrasse,"Nimrodstrasse in Nuremberg, Germany",49.4234176,11.0689862,1,,,,,,Legislator,"Nimrodstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0ebd8fdee513418020a9ef458fae263b,german_fires_nuremberg_locations__0ebd8fdee513418020a9ef458fae263b
nizzastrasse,"Nizzastrasse in Nuremberg, Germany",49.4157394,11.0413375,1,,,,,,Media,"Nizzastrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a5669bca559269fc86c4759207eb2317,german_fires_nuremberg_locations__a5669bca559269fc86c4759207eb2317
nobilestrasse,"Nobilestrasse in Nuremberg, Germany",49.3618059,11.0486881,1,,,,,,Shipping,"Nobilestrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2a23e7e6c3e2d8eba39bb81060793c8a,german_fires_nuremberg_locations__2a23e7e6c3e2d8eba39bb81060793c8a
nopitschstrasse,"Nopitschstrasse in Nuremberg, Germany",49.4294465,11.0552455,1,,,,,,AAEntity,"Nopitschstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,17ea93d2f7917544b8f520d35be8e2ed,german_fires_nuremberg_locations__17ea93d2f7917544b8f520d35be8e2ed
norastrasse,"Norastrasse in Nuremberg, Germany",49.4681035,11.0307166,1,,,,,,Consulates,"Norastrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4198d8c31156fe5a3b1cde70c90e1c00,german_fires_nuremberg_locations__4198d8c31156fe5a3b1cde70c90e1c00
nordenberger strasse,"Nordenberger strasse in Nuremberg, Germany",49.425514,11.027172,1,,,,,,Consulates,"Nordenberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,896a3a0dadc7b59c437d992e1a512173,german_fires_nuremberg_locations__896a3a0dadc7b59c437d992e1a512173
nordheimer weg,"Nordheimer Weg in Nuremberg, Germany",49.5321852,11.0168465,1,,,,,,space,"Nordheimer Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,2ac03c44080ae08b249c8d6f42ac51b2,german_fires_nuremberg_locations__2ac03c44080ae08b249c8d6f42ac51b2
nordlinger strasse,"Nordlinger strasse in Nuremberg, Germany",49.4053128,11.0400814,1,,,,,,Diplomat,"Nordlinger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,32d93707bc250a6ddbade681528f6a0a,german_fires_nuremberg_locations__32d93707bc250a6ddbade681528f6a0a
nordostpark,"Nordostpark in Nuremberg, Germany",49.4845037,11.1258504,1,,,,,,LegislativeCommittee,"Nordostpark in Nuremberg, Germany",,german_fires_nuremberg_locations,92e42f7e9e8b5db563a8fd6456449d7f,german_fires_nuremberg_locations__92e42f7e9e8b5db563a8fd6456449d7f
nordring,"Nordring in Nuremberg, Germany",49.4694809,11.0839408,1,,,,,,Keyphrase,"Nordring in Nuremberg, Germany",,german_fires_nuremberg_locations,13dc921e5075b8148ee39e9a90c27865,german_fires_nuremberg_locations__13dc921e5075b8148ee39e9a90c27865
nordwestrasseing,"Nordwestrasseing in Nuremberg, Germany",49.4652893,11.0563174,1,,,,,,space,"Nordwestrasseing in Nuremberg, Germany",,german_fires_nuremberg_locations,d32360d552ae1cae054ae75e3b5e3af9,german_fires_nuremberg_locations__d32360d552ae1cae054ae75e3b5e3af9
norikerstrasse,"Norikerstrasse in Nuremberg, Germany",49.4512289,11.1054502,1,,,,,,ForeignMinistry,"Norikerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3d6b6ff03e8eaa53f7be6a571904ebe0,german_fires_nuremberg_locations__3d6b6ff03e8eaa53f7be6a571904ebe0
normannenstrasse,"Normannenstrasse in Nuremberg, Germany",49.4333708,11.0886081,1,,,,,,ForeignMinister,"Normannenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b90d38c2a15fac00163fcca89109ddbb,german_fires_nuremberg_locations__b90d38c2a15fac00163fcca89109ddbb
nornenstrasse,"Nornenstrasse in Nuremberg, Germany",49.4355528,11.0967241,1,,,,,,Media,"Nornenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b51202003f69641137220b37ce1aca6d,german_fires_nuremberg_locations__b51202003f69641137220b37ce1aca6d
notteleinweg,"Notteleinweg in Nuremberg, Germany",49.4013012,11.1209483,1,,,,,,Legislator,"Notteleinweg in Nuremberg, Germany",,german_fires_nuremberg_locations,0e7bec21e722b91d8fc25aaf1e4abea7,german_fires_nuremberg_locations__0e7bec21e722b91d8fc25aaf1e4abea7
novalisstrasse,"Novalisstrasse in Nuremberg, Germany",49.4750876,11.1335225,1,,,,,,FTO,"Novalisstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b3157c3ff03e63e7e03243e12cd9400d,german_fires_nuremberg_locations__b3157c3ff03e63e7e03243e12cd9400d
nunnenbeckstrasse,"Nunnenbeckstrasse in Nuremberg, Germany",49.4567717,11.0929055,1,,,,,,Legislator,"Nunnenbeckstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a6965ba311076dda93812bd8a93e5b55,german_fires_nuremberg_locations__a6965ba311076dda93812bd8a93e5b55
nuschelbergweg,"Nuschelbergweg in Nuremberg, Germany",49.5056002,11.1051547,1,,,,,,Keyphrase,"Nuschelbergweg in Nuremberg, Germany",,german_fires_nuremberg_locations,fb9995139d4e7c3fc39ba10ee4c371a1,german_fires_nuremberg_locations__fb9995139d4e7c3fc39ba10ee4c371a1
nusseltweg,"Nusseltweg in Nuremberg, Germany",49.4382881,11.0273498,1,,,,,,Consulates,"Nusseltweg in Nuremberg, Germany",,german_fires_nuremberg_locations,327116ab611ec1774f2d68bc2bf2c7b0,german_fires_nuremberg_locations__327116ab611ec1774f2d68bc2bf2c7b0
nussleinweg,"Nussleinweg in Nuremberg, Germany",49.360157,11.0988153,1,,,,,,Wells,"Nussleinweg in Nuremberg, Germany",,german_fires_nuremberg_locations,87e79e0e05e126e2962761db7f866af5,german_fires_nuremberg_locations__87e79e0e05e126e2962761db7f866af5
nutzelstrasse,"Nutzelstrasse in Nuremberg, Germany",49.451878,11.0454817,1,,,,,,FTO,"Nutzelstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,682e96a43f16ef6449c9810a3e6d72fe,german_fires_nuremberg_locations__682e96a43f16ef6449c9810a3e6d72fe
obere baustrasse,"Obere Baustrasse in Nuremberg, Germany",49.4447403,11.0923097,1,,,,,,space,"Obere Baustrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,338ac1d96cbcf097a6f488489c3c207f,german_fires_nuremberg_locations__338ac1d96cbcf097a6f488489c3c207f
obere dorfstrasse,"Obere Dorfstrasse in Nuremberg, Germany",49.519759,11.0513514,1,,,,,,Keyphrase,"Obere Dorfstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,1ee4f3c404425dff0653c2790c96030f,german_fires_nuremberg_locations__1ee4f3c404425dff0653c2790c96030f
obere kanalstrasse,"Obere Kanalstrasse in Nuremberg, Germany",49.4483678,11.0583659,1,,,,,,Keyphrase,"Obere Kanalstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0d1f49d0e9d51bb854a53db402289567,german_fires_nuremberg_locations__0d1f49d0e9d51bb854a53db402289567
obere kieselbergstrasse,"Obere Kieselbergstrasse in Nuremberg, Germany",49.4501328,11.0605348,1,,,,,,AAEntity,"Obere Kieselbergstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,8704d86329b8ca6df53c62e921e80723,german_fires_nuremberg_locations__8704d86329b8ca6df53c62e921e80723
obere kramersgasse,"Obere Kramersgasse in Nuremberg, Germany",49.4568031,11.0762559,1,,,,,,Legislator,"Obere Kramersgasse in Nuremberg, Germany",,german_fires_nuremberg_locations,21229402505b91c420ae0e1cad6a32eb,german_fires_nuremberg_locations__21229402505b91c420ae0e1cad6a32eb
obere kreuzgasse,"Obere Kreuzgasse in Nuremberg, Germany",49.4528002,11.0710094,1,,,,,,AAEntity,"Obere Kreuzgasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fb7bce1a9b6ea4ca0b553d0bfd12989b,german_fires_nuremberg_locations__fb7bce1a9b6ea4ca0b553d0bfd12989b
obere mentergasse,"Obere Mentergasse in Nuremberg, Germany",49.4413614,11.069627,1,,,,,,News,"Obere Mentergasse in Nuremberg, Germany",,german_fires_nuremberg_locations,70f9b719995eef5de2c0aed08e79d557,german_fires_nuremberg_locations__70f9b719995eef5de2c0aed08e79d557
obere schmiedgasse,"Obere Schmiedgasse in Nuremberg, Germany",49.4571502,11.0760844,1,,,,,,space,"Obere Schmiedgasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2e06ed8f809bfef7a682eb3769fb699c,german_fires_nuremberg_locations__2e06ed8f809bfef7a682eb3769fb699c
obere seitenstrasse,"Obere Seitenstrasse in Nuremberg, Germany",49.4492574,11.0557732,1,,,,,,Exec,"Obere Seitenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a04a8263499395a0f831b03964234ad8,german_fires_nuremberg_locations__a04a8263499395a0f831b03964234ad8
obere soldnersgasse,"Obere Soldnersgasse in Nuremberg, Germany",49.4582351,11.0785545,1,,,,,,Refinery,"Obere Soldnersgasse in Nuremberg, Germany",,german_fires_nuremberg_locations,bb729cb2164c636af5ed57f44b9aea79,german_fires_nuremberg_locations__bb729cb2164c636af5ed57f44b9aea79
obere stadtgasse,"Obere Stadtgasse in Nuremberg, Germany",49.4870253,11.0643682,1,,,,,,Shipping,"Obere Stadtgasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ff4a9c410c30986b48ed46c647fe9189,german_fires_nuremberg_locations__ff4a9c410c30986b48ed46c647fe9189
obere talgasse,"Obere Talgasse in Nuremberg, Germany",49.4551086,11.0836349,1,,,,,,Diplomat,"Obere Talgasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ebef5d1735b695718a299320bf7e9858,german_fires_nuremberg_locations__ebef5d1735b695718a299320bf7e9858
obere turnstrasse,"Obere Turnstrasse in Nuremberg, Germany",49.4519561,11.065304,1,,,,,,Refinery,"Obere Turnstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,00f7162690069df34f20253974b69220,german_fires_nuremberg_locations__00f7162690069df34f20253974b69220
obere worthstrasse,"Obere Worthstrasse in Nuremberg, Germany",49.4523851,11.07331,1,,,,,,ForeignMinistry,"Obere Worthstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,8040555eb722f64969a260412836529a,german_fires_nuremberg_locations__8040555eb722f64969a260412836529a
oberer bergauerplatz,"Oberer Bergauerplatz in Nuremberg, Germany",49.4518854,11.080298,1,,,,,,ForeignMinistry,"Oberer Bergauerplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,3d39570f6d0b579895f7d3d4ed55eb28,german_fires_nuremberg_locations__3d39570f6d0b579895f7d3d4ed55eb28
oberer kirchensteig,"Oberer Kirchensteig in Nuremberg, Germany",49.3586588,11.0983414,1,,,,,,AAEntity,"Oberer Kirchensteig in Nuremberg, Germany",,german_fires_nuremberg_locations,097582993f119e333a199ce16dfd3cca,german_fires_nuremberg_locations__097582993f119e333a199ce16dfd3cca
oberer weg,"Oberer Weg in Nuremberg, Germany",49.5017458,11.0346521,1,,,,,,ForeignMinister,"Oberer Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,340d8d14ebac751ddb74349b12aba4fb,german_fires_nuremberg_locations__340d8d14ebac751ddb74349b12aba4fb
obermaierstrasse,"Obermaierstrasse in Nuremberg, Germany",49.4709819,11.0731245,1,,,,,,Keyphrase,"Obermaierstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fc93adfae853062a249221eefc608960,german_fires_nuremberg_locations__fc93adfae853062a249221eefc608960
obernzenner strasse,"Obernzenner strasse in Nuremberg, Germany",49.4452754,11.013801,1,,,,,,News,"Obernzenner strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9fedc459fd683b63f1b471f937beddfc,german_fires_nuremberg_locations__9fedc459fd683b63f1b471f937beddfc
oberstdorfer strasse,"Oberstdorfer strasse in Nuremberg, Germany",49.3619764,11.0771823,1,,,,,,AAEntity,"Oberstdorfer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a200c021d419820d104713c6eb68fd35,german_fires_nuremberg_locations__a200c021d419820d104713c6eb68fd35
obstmarkt,"Obstmarkt in Nuremberg, Germany",49.4542529,11.0787087,1,,,,,,Consulates,"Obstmarkt in Nuremberg, Germany",,german_fires_nuremberg_locations,7f848c3a152dea0b823710f087a7cc31,german_fires_nuremberg_locations__7f848c3a152dea0b823710f087a7cc31
ochsenfurter strasse,"Ochsenfurter strasse in Nuremberg, Germany",49.5296232,11.0150114,1,,,,,,LegislativeCommittee,"Ochsenfurter strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,50461c4dcca7ad1c0674a21e538735dd,german_fires_nuremberg_locations__50461c4dcca7ad1c0674a21e538735dd
oedenberger strasse,"Oedenberger strasse in Nuremberg, Germany",49.4690499,11.1130316,1,,,,,,Person,"Oedenberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ff529d94dc700f46af94d48f625fe998,german_fires_nuremberg_locations__ff529d94dc700f46af94d48f625fe998
oelser strasse,"Oelser strasse in Nuremberg, Germany",49.4048488,11.1660732,1,,,,,,FTO,"Oelser strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0dbf5fa76ec3adefb310ef99628c209e,german_fires_nuremberg_locations__0dbf5fa76ec3adefb310ef99628c209e
oettinger strasse,"Oettinger strasse in Nuremberg, Germany",49.3964635,11.0321816,1,,,,,,Legislator,"Oettinger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ef6a20f49821d67e1321a0661ccacd83,german_fires_nuremberg_locations__ef6a20f49821d67e1321a0661ccacd83
offenbacher strasse,"Offenbacher strasse in Nuremberg, Germany",49.5248201,11.0080005,1,,,,,,DiplomaticFacilities,"Offenbacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9125a80db176bb8d14e693f5645a96e2,german_fires_nuremberg_locations__9125a80db176bb8d14e693f5645a96e2
offenhauser weg,"Offenhauser Weg in Nuremberg, Germany",49.4670743,11.1601872,1,,,,,,space,"Offenhauser Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,2ac2fb953b177d52ae9193938747afb5,german_fires_nuremberg_locations__2ac2fb953b177d52ae9193938747afb5
ohlauer strasse,"Ohlauer strasse in Nuremberg, Germany",49.3968094,11.1327747,1,,,,,,AAEntity,"Ohlauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9490cbe51b9e0bf06e56a31f1de9707e,german_fires_nuremberg_locations__9490cbe51b9e0bf06e56a31f1de9707e
ohmstrasse,"Ohmstrasse in Nuremberg, Germany",49.4407769,11.0742979,1,,,,,,Person,"Ohmstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e1b267303611957674705e30d8075536,german_fires_nuremberg_locations__e1b267303611957674705e30d8075536
ohrwaschelweg,"Ohrwaschelweg in Nuremberg, Germany",49.5056002,11.1051547,1,,,,,,Keyphrase,"Ohrwaschelweg in Nuremberg, Germany",,german_fires_nuremberg_locations,c236683e3cb14972a6c6474afdcab456,german_fires_nuremberg_locations__c236683e3cb14972a6c6474afdcab456
okenstrasse,"Okenstrasse in Nuremberg, Germany",49.4378669,11.0691588,1,,,,,,Legislator,"Okenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,787a377a2197ee9631e21ee519146c74,german_fires_nuremberg_locations__787a377a2197ee9631e21ee519146c74
olafstrasse,"Olafstrasse in Nuremberg, Germany",49.4733214,11.0668703,1,,,,,,Consulates,"Olafstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e137c1b5ae385756db3ff95d1df82ec4,german_fires_nuremberg_locations__e137c1b5ae385756db3ff95d1df82ec4
oldenburger strasse,"Oldenburger strasse in Nuremberg, Germany",49.4786317,11.0679844,1,,,,,,LegislativeCommittee,"Oldenburger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,638aafb9848017f27a7ea1885762988a,german_fires_nuremberg_locations__638aafb9848017f27a7ea1885762988a
olgastrasse,"Olgastrasse in Nuremberg, Germany",49.4341835,11.0497468,1,,,,,,AAEntity,"Olgastrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,27dabfc01c233751323aab2bb1902998,german_fires_nuremberg_locations__27dabfc01c233751323aab2bb1902998
olivenweg,"Olivenweg in Nuremberg, Germany",49.4258673,11.0341656,1,,,,,,News,"Olivenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,5970d7f06c14b16c5f4817daedcda8bf,german_fires_nuremberg_locations__5970d7f06c14b16c5f4817daedcda8bf
olsbacher weg,"olsbacher Weg in Nuremberg, Germany",49.4653818,11.1508388,1,,,,,,Organization,"olsbacher Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,98bdc3ce63f07007443c5bb069390271,german_fires_nuremberg_locations__98bdc3ce63f07007443c5bb069390271
oppelner strasse,"Oppelner strasse in Nuremberg, Germany",49.4017063,11.1339704,1,,,,,,LegislativeCommittee,"Oppelner strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,51e4d458db992b1127ebf27d4d7a51c6,german_fires_nuremberg_locations__51e4d458db992b1127ebf27d4d7a51c6
orffstrasse,"Orffstrasse in Nuremberg, Germany",49.4375539,11.0496067,1,,,,,,DiplomaticFacilities,"Orffstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3d3efebf78692751741507a9be4d89ef,german_fires_nuremberg_locations__3d3efebf78692751741507a9be4d89ef
ornbauer strasse,"Ornbauer strasse in Nuremberg, Germany",49.4259969,11.027865,1,,,,,,ForeignMinister,"Ornbauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,88158d2ad6c554f97409a1e17386745a,german_fires_nuremberg_locations__88158d2ad6c554f97409a1e17386745a
ortliebstrasse,"Ortliebstrasse in Nuremberg, Germany",49.3809452,11.0362782,1,,,,,,Diplomat,"Ortliebstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,cc27ffaa73cba236ca54f0f97289a409,german_fires_nuremberg_locations__cc27ffaa73cba236ca54f0f97289a409
osianderstrasse,"Osianderstrasse in Nuremberg, Germany",49.4463483,11.0579688,1,,,,,,Diplomat,"Osianderstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,7bc01e0a7e9604a4e985eb4250d9cbfc,german_fires_nuremberg_locations__7bc01e0a7e9604a4e985eb4250d9cbfc
oskar-maria-graf-strasse,"Oskar-Maria-Graf-strasse in Nuremberg, Germany",49.4740337,11.0594892,1,,,,,,News,"Oskar-Maria-Graf-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,38d6f2e6768f3e64df0727eff9bed5dd,german_fires_nuremberg_locations__38d6f2e6768f3e64df0727eff9bed5dd
oskar-ursinus-weg,"Oskar-Ursinus-Weg in Nuremberg, Germany",49.4853807,11.1021058,1,,,,,,Refinery,"Oskar-Ursinus-Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,05f8affc93aa5db5843c3ede5f1d4291,german_fires_nuremberg_locations__05f8affc93aa5db5843c3ede5f1d4291
oskar-von-miller-strasse,"Oskar-von-Miller-strasse in Nuremberg, Germany",49.4297812,11.104851,1,,,,,,Refinery,"Oskar-von-Miller-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,340bfb0a09734a35c1f17c262d035f79,german_fires_nuremberg_locations__340bfb0a09734a35c1f17c262d035f79
ossiacher strasse,"Ossiacher strasse in Nuremberg, Germany",49.397284,11.1692294,1,,,,,,LegislativeCommittee,"Ossiacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2e48ffc3738a951bdbdb5727402fb48b,german_fires_nuremberg_locations__2e48ffc3738a951bdbdb5727402fb48b
ossietzkystrasse,"Ossietzkystrasse in Nuremberg, Germany",49.4421882,11.0412938,1,,,,,,Consulates,"Ossietzkystrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ca08b5e5f428678c4127cd5e799ba924,german_fires_nuremberg_locations__ca08b5e5f428678c4127cd5e799ba924
ostendstrasse,"Ostendstrasse in Nuremberg, Germany",49.4561877,11.1197327,1,,,,,,Pipeline,"Ostendstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,78dce83ca2bc52a0b25616acd6eeea27,german_fires_nuremberg_locations__78dce83ca2bc52a0b25616acd6eeea27
