german_text,caption_text,lat,lon,.1,default location,default_lat,default_lon,.2,handle:einszweizweibot,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
sigharting,"Sigharting, Austria",48.395441,13.5987482,,,,,,,Keyphrase,"Sigharting, Austria",,upper_austria_locations,aa759610069f782f3683e81eaa507dfd,upper_austria_locations__aa759610069f782f3683e81eaa507dfd
silberberg,"Silberberg, Austria",48.4790023,14.7701945,,,,,,,Organization,"Silberberg, Austria",,upper_austria_locations,2e13b5cd5e456a38fe1a0249cd4d597f,upper_austria_locations__2e13b5cd5e456a38fe1a0249cd4d597f
sinnersdorf,"Sinnersdorf, Austria",47.4009513,16.1014173,,,,,,,IndustryTerm,"Sinnersdorf, Austria",,upper_austria_locations,051ad2ebe02fce7bd8813c8d55a17c6b,upper_austria_locations__051ad2ebe02fce7bd8813c8d55a17c6b
sinzendorf,"Sinzendorf, Austria",47.80942,16.1124801,,,,,,,LegislativeCommittee,"Sinzendorf, Austria",,upper_austria_locations,08cda57ff20d609f85f0defe26bece36,upper_austria_locations__08cda57ff20d609f85f0defe26bece36
sipbachzell,"Sipbachzell, Austria",48.0969962,14.1100992,,,,,,,Person,"Sipbachzell, Austria",,upper_austria_locations,00f998f30bf1d8d5519b77840125dc37,upper_austria_locations__00f998f30bf1d8d5519b77840125dc37
sonnberg,"Sonnberg, Austria",48.4603601,14.3112532,,,,,,,ForeignMinister,"Sonnberg, Austria",,upper_austria_locations,3da8fba3b68f0e4e465af35edfcb36bd,upper_austria_locations__3da8fba3b68f0e4e465af35edfcb36bd
sonnberg im muhlkreis,"Sonnberg im Muhlkreis, Austria",48.4603601,14.3112532,,,,,,,Exec,"Sonnberg im Muhlkreis, Austria",,upper_austria_locations,2ece4dba9b566e2904009bd3f9529b5f,upper_austria_locations__2ece4dba9b566e2904009bd3f9529b5f
spanfeld,"Spanfeld, Austria",48.55145,14.1313,,,,,,,Keyphrase,"Spanfeld, Austria",,upper_austria_locations,d67fa8eb4262378dd5e43bd1250ba3d8,upper_austria_locations__d67fa8eb4262378dd5e43bd1250ba3d8
spielmannsberg,"Spielmannsberg, Austria",48.3661952,13.7769223,,,,,,,space,"Spielmannsberg, Austria",,upper_austria_locations,c9c8a914a0027eee0b2560e2341f2492,upper_austria_locations__c9c8a914a0027eee0b2560e2341f2492
spital am pyhrn,"Spital am Pyhrn, Austria",47.6643301,14.3404142,,,,,,,ForeignMinistry,"Spital am Pyhrn, Austria",,upper_austria_locations,d5c43b6c1451491e8b95b9f7fdc088b7,upper_austria_locations__d5c43b6c1451491e8b95b9f7fdc088b7
spitzenberg,"Spitzenberg, Austria",48.19269,13.14545,,,,,,,CompanyKeyword,"Spitzenberg, Austria",,upper_austria_locations,a5907f502a872e5a6e8d3ba43ba6a5bc,upper_austria_locations__a5907f502a872e5a6e8d3ba43ba6a5bc
sporbichl,"Sporbichl, Austria",48.55515,14.6000101,,,,,,,Pipeline,"Sporbichl, Austria",,upper_austria_locations,2893c81eb77125cc7128eff053d0cfd8,upper_austria_locations__2893c81eb77125cc7128eff053d0cfd8
sprinzenstein,"Sprinzenstein, Austria",48.54968,13.95111,,,,,,,Media,"Sprinzenstein, Austria",,upper_austria_locations,ab8d69196fd015cb427608ac06da220b,upper_austria_locations__ab8d69196fd015cb427608ac06da220b
st. agatha,"St. Agatha, Austria",48.3863842,13.8749378,,,,,,,Wells,"St. Agatha, Austria",,upper_austria_locations,9b5c0e7e15d402bedd25658ab5e3bedf,upper_austria_locations__9b5c0e7e15d402bedd25658ab5e3bedf
st. florian,"St. Florian, Austria",48.2050544,14.3779027,,,,,,,Exec,"St. Florian, Austria",,upper_austria_locations,b7f5da965fc773de329366841ecd90e0,upper_austria_locations__b7f5da965fc773de329366841ecd90e0
st. florian am inn,"St. Florian am Inn, Austria",48.44001,13.44344,,,,,,,News,"St. Florian am Inn, Austria",,upper_austria_locations,83b6be50712c78b9a1aa9603a64ce5af,upper_austria_locations__83b6be50712c78b9a1aa9603a64ce5af
st. florian markt,"St. Florian Markt, Austria",48.2062022,14.3812609,,,,,,,Legislator,"St. Florian Markt, Austria",,upper_austria_locations,c73531bc34c95389ca4a4978d947864b,upper_austria_locations__c73531bc34c95389ca4a4978d947864b
st. georgen,"St. Georgen, Austria",47.9352737,13.480546,,,,,,,Diplomat,"St. Georgen, Austria",,upper_austria_locations,23e4f6995a08b588ba94b37b043fb814,upper_austria_locations__23e4f6995a08b588ba94b37b043fb814
st. georgen am fillmannsbach,"St. Georgen am Fillmannsbach, Austria",48.1250638,13.0077701,,,,,,,Legislator,"St. Georgen am Fillmannsbach, Austria",,upper_austria_locations,34ae4d04fa25b3f799ab122074149ceb,upper_austria_locations__34ae4d04fa25b3f799ab122074149ceb
st. georgen am walde,"St. Georgen am Walde, Austria",48.3595687,14.8997508,,,,,,,DiplomaticFacilities,"St. Georgen am Walde, Austria",,upper_austria_locations,65cdc5968eac8e2c9310f0808f8019bf,upper_austria_locations__65cdc5968eac8e2c9310f0808f8019bf
st. georgen an der gusen,"St. Georgen an der Gusen, Austria",48.2717714,14.4497797,,,,,,,Person,"St. Georgen an der Gusen, Austria",,upper_austria_locations,3bb37ba246fe6090d01acfe30799bd2a,upper_austria_locations__3bb37ba246fe6090d01acfe30799bd2a
st. georgen an der mattig,"St. Georgen an der Mattig, Austria",48.2139031,13.1003728,,,,,,,Organization,"St. Georgen an der Mattig, Austria",,upper_austria_locations,1f15ba67bd5de6a0741f2e798a473999,upper_austria_locations__1f15ba67bd5de6a0741f2e798a473999
st. georgen bei grieskirchen,"St. Georgen bei Grieskirchen, Austria",48.211922,13.7790245,,,,,,,ForeignMinistry,"St. Georgen bei Grieskirchen, Austria",,upper_austria_locations,c80e5b7405fe561e5b88773ef7065bf6,upper_austria_locations__c80e5b7405fe561e5b88773ef7065bf6
st. georgen bei obernberg am inn,"St. Georgen bei Obernberg am Inn, Austria",48.2911273,13.3281224,,,,,,,Wells,"St. Georgen bei Obernberg am Inn, Austria",,upper_austria_locations,e14a26eb72b9f5d999409a1dc1dd48fe,upper_austria_locations__e14a26eb72b9f5d999409a1dc1dd48fe
st. georgen im attergau,"St. Georgen im Attergau, Austria",47.9352737,13.480546,,,,,,,space,"St. Georgen im Attergau, Austria",,upper_austria_locations,38a3f5efefebeb5a6c5299bfd6e81834,upper_austria_locations__38a3f5efefebeb5a6c5299bfd6e81834
st. gotthard im muhlkreis,"St. Gotthard im Muhlkreis, Austria",48.3797763,14.1321488,,,,,,,Wells,"St. Gotthard im Muhlkreis, Austria",,upper_austria_locations,3e7e479aa9698231e83ae6cbd133531b,upper_austria_locations__3e7e479aa9698231e83ae6cbd133531b
st. johann,"St. Johann, Austria",47.5221901,12.4308125,,,,,,,AAEntity,"St. Johann, Austria",,upper_austria_locations,fe38678a2e0aacee9fd49c6e8b89d615,upper_austria_locations__fe38678a2e0aacee9fd49c6e8b89d615
st. johann am walde,"St. Johann am Walde, Austria",48.1191042,13.2875161,,,,,,,Exec,"St. Johann am Walde, Austria",,upper_austria_locations,15068504cb5e170929c373baa7345710,upper_austria_locations__15068504cb5e170929c373baa7345710
st. johann am wimberg,"St. Johann am Wimberg, Austria",48.4877222,14.1304725,,,,,,,Legislator,"St. Johann am Wimberg, Austria",,upper_austria_locations,385ae3e916c716a969f20bbfd66457ba,upper_austria_locations__385ae3e916c716a969f20bbfd66457ba
st. kollmann,"St. Kollmann, Austria",48.12134,13.46421,,,,,,,Pipeline,"St. Kollmann, Austria",,upper_austria_locations,8e3c345f89c3775d7afd0a6bbb9b972c,upper_austria_locations__8e3c345f89c3775d7afd0a6bbb9b972c
st. konrad,"St. Konrad, Austria",47.9143185,13.8872306,,,,,,,Wells,"St. Konrad, Austria",,upper_austria_locations,8cb016ce9a70b481b18bcd96bcb6ad6b,upper_austria_locations__8cb016ce9a70b481b18bcd96bcb6ad6b
st. leonhard,"St. Leonhard, Austria",47.0663339,10.8472905,,,,,,,DiplomaticFacilities,"St. Leonhard, Austria",,upper_austria_locations,49d6e735b1e606d0b518b992031ada63,upper_austria_locations__49d6e735b1e606d0b518b992031ada63
st. leonhard bei freistadt,"St. Leonhard bei Freistadt, Austria",48.445352,14.6807636,,,,,,,IndustryTerm,"St. Leonhard bei Freistadt, Austria",,upper_austria_locations,abc9da1b647b79149dd5efdd51e6b070,upper_austria_locations__abc9da1b647b79149dd5efdd51e6b070
st. leonhard i,"St. Leonhard I, Austria",47.0663339,10.8472905,,,,,,,Legislator,"St. Leonhard I, Austria",,upper_austria_locations,9545e136d0636706730fe76512d26e89,upper_austria_locations__9545e136d0636706730fe76512d26e89
st. leonhard ii,"St. Leonhard II, Austria",48.1427407,15.2845628,,,,,,,Diplomat,"St. Leonhard II, Austria",,upper_austria_locations,e6f87e06501a217c3acd09f0fd32c57b,upper_austria_locations__e6f87e06501a217c3acd09f0fd32c57b
st. lorenz,"St. Lorenz, Austria",47.8324833,13.3467339,,,,,,,Legislator,"St. Lorenz, Austria",,upper_austria_locations,2a2dbfe25e288c36dd2b2c72b6977d56,upper_austria_locations__2a2dbfe25e288c36dd2b2c72b6977d56
st. marien,"St. Marien, Austria",48.1478,14.28029,,,,,,,Organization,"St. Marien, Austria",,upper_austria_locations,ee40aa235ef1a5156f2fe084e95dc62f,upper_austria_locations__ee40aa235ef1a5156f2fe084e95dc62f
st. marienkirchen,"St. Marienkirchen, Austria",48.3876338,13.4504883,,,,,,,Refinery,"St. Marienkirchen, Austria",,upper_austria_locations,30176142ea492a598904752f746f9fff,upper_austria_locations__30176142ea492a598904752f746f9fff
st. marienkirchen am hausruck,"St. Marienkirchen am Hausruck, Austria",48.1819805,13.5765561,,,,,,,Refinery,"St. Marienkirchen am Hausruck, Austria",,upper_austria_locations,91b4be1e70dff8fb77f2527701c1bda5,upper_austria_locations__91b4be1e70dff8fb77f2527701c1bda5
st. marienkirchen an der polsenz,"St. Marienkirchen an der Polsenz, Austria",48.2645638,13.930613,,,,,,,LegislativeCommittee,"St. Marienkirchen an der Polsenz, Austria",,upper_austria_locations,95a752a274a3848f6bf1f9ca18e350c5,upper_austria_locations__95a752a274a3848f6bf1f9ca18e350c5
st. marienkirchen bei scharding,"St. Marienkirchen bei Scharding, Austria",48.3876338,13.4504883,,,,,,,DiplomaticFacilities,"St. Marienkirchen bei Scharding, Austria",,upper_austria_locations,bebcab100e83081793284d13349b7614,upper_austria_locations__bebcab100e83081793284d13349b7614
st. martin im innkreis,"St. Martin im Innkreis, Austria",48.2939248,13.4385744,,,,,,,Exec,"St. Martin im Innkreis, Austria",,upper_austria_locations,b28a5e2f569f339c962bb9656ae64407,upper_austria_locations__b28a5e2f569f339c962bb9656ae64407
st. martin im innkreis diesseits,"St. Martin im Innkreis Diesseits, Austria",48.2939248,13.4385744,,,,,,,space,"St. Martin im Innkreis Diesseits, Austria",,upper_austria_locations,56f9d5226243f0f1579d0e1c1c54d469,upper_austria_locations__56f9d5226243f0f1579d0e1c1c54d469
st. martin im innkreis jenseits,"St. Martin im Innkreis Jenseits, Austria",48.2939248,13.4385744,,,,,,,Shipping,"St. Martin im Innkreis Jenseits, Austria",,upper_austria_locations,b7e453ceaa385616d64137d73caa4cf1,upper_austria_locations__b7e453ceaa385616d64137d73caa4cf1
st. martin im muhlkreis,"St. Martin im Muhlkreis, Austria",48.4164451,14.0387948,,,,,,,space,"St. Martin im Muhlkreis, Austria",,upper_austria_locations,fc3a978d1b0e4dc17714545536321816,upper_austria_locations__fc3a978d1b0e4dc17714545536321816
st. nikola,"St. Nikola, Austria",48.2325023,14.9069658,,,,,,,Wells,"St. Nikola, Austria",,upper_austria_locations,a8c8513d5b41937004d600f1bb8b62cc,upper_austria_locations__a8c8513d5b41937004d600f1bb8b62cc
st. nikola an der donau,"St. Nikola an der Donau, Austria",48.2325023,14.9069658,,,,,,,LegislativeCommittee,"St. Nikola an der Donau, Austria",,upper_austria_locations,be3ce28cdd393ad6ca403cdd85698083,upper_austria_locations__be3ce28cdd393ad6ca403cdd85698083
st. oswald bei freistadt,"St. Oswald bei Freistadt, Austria",48.5005589,14.5827386,,,,,,,Consulates,"St. Oswald bei Freistadt, Austria",,upper_austria_locations,6a7b902688afbd98d7f472602cf6b9a4,upper_austria_locations__6a7b902688afbd98d7f472602cf6b9a4
st. oswald bei haslach,"St. Oswald bei Haslach, Austria",48.6192729,14.0311922,,,,,,,Pipeline,"St. Oswald bei Haslach, Austria",,upper_austria_locations,3db8620353f5c49107309e3f79f0b294,upper_austria_locations__3db8620353f5c49107309e3f79f0b294
st. pankraz,"St. Pankraz, Austria",47.7644172,14.2078999,,,,,,,Keyphrase,"St. Pankraz, Austria",,upper_austria_locations,06f134627bb52df57b9e1fb3036737be,upper_austria_locations__06f134627bb52df57b9e1fb3036737be
st. pantaleon,"St. Pantaleon, Austria",48.0090784,12.8942889,,,,,,,Exec,"St. Pantaleon, Austria",,upper_austria_locations,fdd616e2e8928ac7592f863b4f321a31,upper_austria_locations__fdd616e2e8928ac7592f863b4f321a31
st. peter,"St. Peter, Austria",47.046176,15.479065,,,,,,,Organization,"St. Peter, Austria",,upper_austria_locations,8bc5b2eae902ca218fd9d1833446c3af,upper_austria_locations__8bc5b2eae902ca218fd9d1833446c3af
st. peter am hart,"St. Peter am Hart, Austria",48.252606,13.0967841,,,,,,,Diplomat,"St. Peter am Hart, Austria",,upper_austria_locations,2a5e1d2266cbf354fd772801d7318b9c,upper_austria_locations__2a5e1d2266cbf354fd772801d7318b9c
st. peter am wimberg,"St. Peter am Wimberg, Austria",48.5020097,14.0796586,,,,,,,LegislativeCommittee,"St. Peter am Wimberg, Austria",,upper_austria_locations,5b046bac577da450545705dbfe26be51,upper_austria_locations__5b046bac577da450545705dbfe26be51
st. radegund,"St. Radegund, Austria",48.09834,12.76384,,,,,,,DiplomaticFacilities,"St. Radegund, Austria",,upper_austria_locations,f915f01aba4049c10f4718791f4bc34b,upper_austria_locations__f915f01aba4049c10f4718791f4bc34b
st. roman,"St. Roman, Austria",48.4818581,13.6095626,,,,,,,Shipping,"St. Roman, Austria",,upper_austria_locations,f0d08a432dd2b676ed7c1b92ee6a8d5a,upper_austria_locations__f0d08a432dd2b676ed7c1b92ee6a8d5a
st. sixt,"St. Sixt, Austria",48.43237,13.7609099,,,,,,,Keyphrase,"St. Sixt, Austria",,upper_austria_locations,b35328e184a021567e08464669adc874,upper_austria_locations__b35328e184a021567e08464669adc874
st. stefan am walde,"St. Stefan am Walde, Austria",48.5671622,14.1027208,,,,,,,ForeignMinistry,"St. Stefan am Walde, Austria",,upper_austria_locations,1f3af83999e43c2c1744c0c9589f6182,upper_austria_locations__1f3af83999e43c2c1744c0c9589f6182
st. stefan-afiesl,"St. Stefan-Afiesl, Austria",48.5676891,14.1028203,,,,,,,Shipping,"St. Stefan-Afiesl, Austria",,upper_austria_locations,a850663b86ed9f814529a6f7a527d907,upper_austria_locations__a850663b86ed9f814529a6f7a527d907
st. thomas,"St. Thomas, Austria",48.2849267,13.8792324,,,,,,,CompanyKeyword,"St. Thomas, Austria",,upper_austria_locations,a54efcdd081cc8d954a475317848db03,upper_austria_locations__a54efcdd081cc8d954a475317848db03
st. thomas am blasenstein,"St. Thomas am Blasenstein, Austria",48.3168344,14.7643017,,,,,,,Shipping,"St. Thomas am Blasenstein, Austria",,upper_austria_locations,483fa6182e7a4d31336abf2d3aa681fe,upper_austria_locations__483fa6182e7a4d31336abf2d3aa681fe
st. ulrich,"St. Ulrich, Austria",47.5273369,12.57301,,,,,,,LegislativeCommittee,"St. Ulrich, Austria",,upper_austria_locations,00c88a4460c903fed11d828c816a24ac,upper_austria_locations__00c88a4460c903fed11d828c816a24ac
st. ulrich bei steyr,"St. Ulrich bei Steyr, Austria",48.0208789,14.4349762,,,,,,,ForeignMinister,"St. Ulrich bei Steyr, Austria",,upper_austria_locations,f1923e76330e76d3740621d02c1d7539,upper_austria_locations__f1923e76330e76d3740621d02c1d7539
st. ulrich im muhlkreis,"St. Ulrich im Muhlkreis, Austria",48.4714785,14.0419068,,,,,,,Legislator,"St. Ulrich im Muhlkreis, Austria",,upper_austria_locations,a79f64a7b0dca39014090273df445624,upper_austria_locations__a79f64a7b0dca39014090273df445624
st. veit im innkreis,"St. Veit im Innkreis, Austria",48.2095421,13.2751393,,,,,,,Organization,"St. Veit im Innkreis, Austria",,upper_austria_locations,d251c6132885ec152aa9c0fea78e0c3b,upper_austria_locations__d251c6132885ec152aa9c0fea78e0c3b
st. veit im muhlkreis,"St. Veit im Muhlkreis, Austria",48.468056,14.1633584,,,,,,,LegislativeCommittee,"St. Veit im Muhlkreis, Austria",,upper_austria_locations,4e456cbf481de0a0a62d9bbc03867735,upper_austria_locations__4e456cbf481de0a0a62d9bbc03867735
st. willibald,"St. Willibald, Austria",48.3609111,13.6860309,,,,,,,Keyphrase,"St. Willibald, Austria",,upper_austria_locations,be31505b0de926b8ad19c4a262a8e490,upper_austria_locations__be31505b0de926b8ad19c4a262a8e490
st. wolfgang im salzkammergut,"St. Wolfgang im Salzkammergut, Austria",47.7418278,13.4397113,,,,,,,AAEntity,"St. Wolfgang im Salzkammergut, Austria",,upper_austria_locations,fbcb41a63c5c8a39f28db029779d563c,upper_austria_locations__fbcb41a63c5c8a39f28db029779d563c
stadl,"Stadl, Austria",47.0885078,13.9816349,,,,,,,Wells,"Stadl, Austria",,upper_austria_locations,467702081dd0ac38864d1d09bc0dc7d3,upper_austria_locations__467702081dd0ac38864d1d09bc0dc7d3
stadl-hausruck,"Stadl-Hausruck, Austria",48.0806858,13.8508499,,,,,,,ForeignMinistry,"Stadl-Hausruck, Austria",,upper_austria_locations,d095c0a3fb18bf378f60132805c4b906,upper_austria_locations__d095c0a3fb18bf378f60132805c4b906
stadl-paura,"Stadl-Paura, Austria",48.0819112,13.8589415,,,,,,,Pipeline,"Stadl-Paura, Austria",,upper_austria_locations,98e23fe5de820718c126ed6df12a15b0,upper_austria_locations__98e23fe5de820718c126ed6df12a15b0
stadl-traun,"Stadl-Traun, Austria",48.0808524,13.8669534,,,,,,,ForeignMinister,"Stadl-Traun, Austria",,upper_austria_locations,6bc4a85f0cf0c07b240d8e9b9c0aa537,upper_austria_locations__6bc4a85f0cf0c07b240d8e9b9c0aa537
staffl,"Staffl, Austria",48.12346,13.81596,,,,,,,DiplomaticFacilities,"Staffl, Austria",,upper_austria_locations,401458fde0c51dfde28abd4862d2107d,upper_austria_locations__401458fde0c51dfde28abd4862d2107d
stallbach,"Stallbach, Austria",47.3919414,12.6415585,,,,,,,Person,"Stallbach, Austria",,upper_austria_locations,9cd7de1476b40b2e2e46020cb7c4b49e,upper_austria_locations__9cd7de1476b40b2e2e46020cb7c4b49e
stauf,"Stauf, Austria",47.9848,13.43464,,,,,,,Keyphrase,"Stauf, Austria",,upper_austria_locations,362f538daca03ca5e2897f411c4ae267,upper_austria_locations__362f538daca03ca5e2897f411c4ae267
steegen,"Steegen, Austria",48.3389441,13.7635499,,,,,,,DiplomaticFacilities,"Steegen, Austria",,upper_austria_locations,bd09ac35d51501b0cd36cd0e6c153269,upper_austria_locations__bd09ac35d51501b0cd36cd0e6c153269
stein,"Stein, Austria",46.9998487,16.0838225,,,,,,,CompanyKeyword,"Stein, Austria",,upper_austria_locations,2ede87576bbed9f5d55b00c53eb1fbc6,upper_austria_locations__2ede87576bbed9f5d55b00c53eb1fbc6
steinbach,"Steinbach, Austria",47.8308736,13.5461291,,,,,,,DiplomaticFacilities,"Steinbach, Austria",,upper_austria_locations,bf98b80d16bc7cbfe48330b8059efec2,upper_austria_locations__bf98b80d16bc7cbfe48330b8059efec2
steinbach am attersee,"Steinbach am Attersee, Austria",47.8308736,13.5461291,,,,,,,space,"Steinbach am Attersee, Austria",,upper_austria_locations,f921071647c2e75839e9c74fa239913f,upper_austria_locations__f921071647c2e75839e9c74fa239913f
steinbach am ziehberg,"Steinbach am Ziehberg, Austria",47.8903289,14.0379361,,,,,,,Legislator,"Steinbach am Ziehberg, Austria",,upper_austria_locations,a8cb4d9d536310662d548b66118815b0,upper_austria_locations__a8cb4d9d536310662d548b66118815b0
steinbach an der steyr,"Steinbach an der Steyr, Austria",47.9692019,14.2669416,,,,,,,Organization,"Steinbach an der Steyr, Austria",,upper_austria_locations,a887f3572a16b2988efd7c068ff675cb,upper_austria_locations__a887f3572a16b2988efd7c068ff675cb
steinbockhof,"Steinbockhof, Austria",48.48171,14.5526,,,,,,,Refinery,"Steinbockhof, Austria",,upper_austria_locations,271d5ad35a5ca8a801fcce0c7ca652f2,upper_austria_locations__271d5ad35a5ca8a801fcce0c7ca652f2
steineck,"Steineck, Austria",48.61724,14.00327,,,,,,,Shipping,"Steineck, Austria",,upper_austria_locations,c02e0c0e32c09fc3893fa117d5573fc8,upper_austria_locations__c02e0c0e32c09fc3893fa117d5573fc8
steinerkirchen am innbach,"Steinerkirchen am Innbach, Austria",48.17876,13.8407,,,,,,,Shipping,"Steinerkirchen am Innbach, Austria",,upper_austria_locations,708919d5053b21fdd1bdb094426aa059,upper_austria_locations__708919d5053b21fdd1bdb094426aa059
steinerkirchen an der traun,"Steinerkirchen an der Traun, Austria",48.0786009,13.9572935,,,,,,,Pipeline,"Steinerkirchen an der Traun, Austria",,upper_austria_locations,9dab37d05bca793063558c31e1e856ab,upper_austria_locations__9dab37d05bca793063558c31e1e856ab
steinersdorf,"Steinersdorf, Austria",48.00585,14.26985,,,,,,,ForeignMinistry,"Steinersdorf, Austria",,upper_austria_locations,2ea7b90bb66100c8b8cdcc9de9a84c4a,upper_austria_locations__2ea7b90bb66100c8b8cdcc9de9a84c4a
steinhaus,"Steinhaus, Austria",48.1154415,14.0202708,,,,,,,Pipeline,"Steinhaus, Austria",,upper_austria_locations,7a1312c3fa90940ce3a2541691c93e6b,upper_austria_locations__7a1312c3fa90940ce3a2541691c93e6b
steinwag,"Steinwag, Austria",48.03454,12.91943,,,,,,,Legislator,"Steinwag, Austria",,upper_austria_locations,362705c21ec464c3bd45818fba4e851e,upper_austria_locations__362705c21ec464c3bd45818fba4e851e
stern,"Stern, Austria",48.0197628,14.3255585,,,,,,,CompanyKeyword,"Stern, Austria",,upper_austria_locations,6122b6477c4079df2e472f2c1febc69f,upper_austria_locations__6122b6477c4079df2e472f2c1febc69f
steyr,"Steyr, Austria",48.05009,14.41827,,,,,,,LegislativeCommittee,"Steyr, Austria",,upper_austria_locations,39aedc3ec205e3c692e756a802e19b4f,upper_austria_locations__39aedc3ec205e3c692e756a802e19b4f
steyregg,"Steyregg, Austria",48.2835239,14.3713292,,,,,,,AAEntity,"Steyregg, Austria",,upper_austria_locations,04f6ecc34bebf5645a6d514b0ba3f36a,upper_austria_locations__04f6ecc34bebf5645a6d514b0ba3f36a
steyrling,"Steyrling, Austria",47.8062022,14.1316372,,,,,,,Organization,"Steyrling, Austria",,upper_austria_locations,7c2a64c6eb35c275091a4bac475d079e,upper_austria_locations__7c2a64c6eb35c275091a4bac475d079e
stiedelsbach,"Stiedelsbach, Austria",47.9254,14.45211,,,,,,,IndustryTerm,"Stiedelsbach, Austria",,upper_austria_locations,045ae006db5f26f732d9ed134e37635a,upper_austria_locations__045ae006db5f26f732d9ed134e37635a
stiftung bei leonfelden,"Stiftung bei Leonfelden, Austria",48.5228052,14.2919642,,,,,,,Consulates,"Stiftung bei Leonfelden, Austria",,upper_austria_locations,7bf4affa132aa7ef2da5210f54200e08,upper_austria_locations__7bf4affa132aa7ef2da5210f54200e08
stiftung bei reichenthal,"Stiftung bei Reichenthal, Austria",48.56473,14.39143,,,,,,,FTO,"Stiftung bei Reichenthal, Austria",,upper_austria_locations,837a7b4bde6dfe00c93d40ea499763f3,upper_austria_locations__837a7b4bde6dfe00c93d40ea499763f3
still,"Still, Austria",48.0774886,16.3131734,,,,,,,Keyphrase,"Still, Austria",,upper_austria_locations,18aa68e23486e16c9777975429829cf1,upper_austria_locations__18aa68e23486e16c9777975429829cf1
stocket,"Stocket, Austria",48.19172,15.88881,,,,,,,Keyphrase,"Stocket, Austria",,upper_austria_locations,26125fa4a537510d4c7b21a815963a3f,upper_austria_locations__26125fa4a537510d4c7b21a815963a3f
stocklgras,"Stocklgras, Austria",48.2189244,13.4895857,,,,,,,space,"Stocklgras, Austria",,upper_austria_locations,509b308863207c83dafa9ebe21a73e1f,upper_austria_locations__509b308863207c83dafa9ebe21a73e1f
stogen,"Stogen, Austria",48.20342,14.55019,,,,,,,Keyphrase,"Stogen, Austria",,upper_austria_locations,9d970cdcf617b8c7c133e2d5095b6acd,upper_austria_locations__9d970cdcf617b8c7c133e2d5095b6acd
stotten,"Stotten, Austria",47.9790898,13.5444835,,,,,,,CompanyKeyword,"Stotten, Austria",,upper_austria_locations,cb6c4bd1e12bc17a8fec2e459a72f243,upper_austria_locations__cb6c4bd1e12bc17a8fec2e459a72f243
strass,"Strass, Austria",48.28968993,14.08041823,,,,,,,Keyphrase,"Strass, Austria",,upper_austria_locations,ebe8fe53dbd844895ad99ab17691c886,upper_austria_locations__ebe8fe53dbd844895ad99ab17691c886
strass im attergau,"Strass im Attergau, Austria",47.90993531,13.45588797,,,,,,,ForeignMinistry,"Strass im Attergau, Austria",,upper_austria_locations,5aa70441bd63a2f414b0f3744700fff6,upper_austria_locations__5aa70441bd63a2f414b0f3744700fff6
stratberg,"Stratberg, Austria",47.9119789,13.4598879,,,,,,,ForeignMinister,"Stratberg, Austria",,upper_austria_locations,bb0a0c64ee044e18fc7169fc1a6898fc,upper_austria_locations__bb0a0c64ee044e18fc7169fc1a6898fc
strienzing,"Strienzing, Austria",48.59576,13.86718,,,,,,,Shipping,"Strienzing, Austria",,upper_austria_locations,0f1fc6307d659c551b35244f5b634854,upper_austria_locations__0f1fc6307d659c551b35244f5b634854
stroheim,"Stroheim, Austria",47.97964,14.10398,,,,,,,Refinery,"Stroheim, Austria",,upper_austria_locations,155cd40d57d9fb8ca580d585aafeca57,upper_austria_locations__155cd40d57d9fb8ca580d585aafeca57
struden,"Struden, Austria",48.22871,14.8945901,,,,,,,Consulates,"Struden, Austria",,upper_austria_locations,ed031cc23d3da1528e4c134ae6ac0621,upper_austria_locations__ed031cc23d3da1528e4c134ae6ac0621
suben,"Suben, Austria",48.4135696,13.4329981,,,,,,,Exec,"Suben, Austria",,upper_austria_locations,534371268705ddedc4aef1a92269ef92,upper_austria_locations__534371268705ddedc4aef1a92269ef92
sulzbach,"Sulzbach, Austria",46.80418,15.89737,,,,,,,DiplomaticFacilities,"Sulzbach, Austria",,upper_austria_locations,256eb904af8f47573f6fc6b98963f06a,upper_austria_locations__256eb904af8f47573f6fc6b98963f06a
summerau,"Summerau, Austria",48.55168,14.44054,,,,,,,DiplomaticFacilities,"Summerau, Austria",,upper_austria_locations,4de9675bbc262c902a99a1ae132166c3,upper_austria_locations__4de9675bbc262c902a99a1ae132166c3
taiskirchen im innkreis,"Taiskirchen im Innkreis, Austria",48.2651374,13.5730287,,,,,,,CompanyKeyword,"Taiskirchen im Innkreis, Austria",,upper_austria_locations,802a9ca84ae2e32359b6dc1d6f13e87a,upper_austria_locations__802a9ca84ae2e32359b6dc1d6f13e87a
tannberg,"Tannberg, Austria",47.3778389,12.5952811,,,,,,,LegislativeCommittee,"Tannberg, Austria",,upper_austria_locations,770f3a480ad2cd41f12e543ddc64499d,upper_austria_locations__770f3a480ad2cd41f12e543ddc64499d
tarsdorf,"Tarsdorf, Austria",48.08119,12.82593,,,,,,,ForeignMinistry,"Tarsdorf, Austria",,upper_austria_locations,12052fc75ec80ff4bb98b19af390a054,upper_austria_locations__12052fc75ec80ff4bb98b19af390a054
