german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
kandinskystr.,"Kandinskystrasse in Leverkusen, Germany",51.0367075,7.0660743,1,,,,,,,Diplomat,"Kandinskystrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,8e6778d3a28e0ee939131d6d2adf5d80,german_fires_leverkusen_locations__8e6778d3a28e0ee939131d6d2adf5d80
kantstr.,"Kantstrasse in Leverkusen, Germany",51.0685952,6.9993076,1,,,,,,,Media,"Kantstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,7736ca8e09d19d59281f57309d14d39a,german_fires_leverkusen_locations__7736ca8e09d19d59281f57309d14d39a
kapellenstr.,"Kapellenstrasse in Leverkusen, Germany",51.0670857,7.0579604,1,,,,,,,Organization,"Kapellenstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,6f83b18665b7fb1aadb7b8268ca0dae5,german_fires_leverkusen_locations__6f83b18665b7fb1aadb7b8268ca0dae5
karl-arnold-str.,"Karl-Arnold-Strasse in Leverkusen, Germany",51.0437116,7.0546418,1,,,,,,,Keyphrase,"Karl-Arnold-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,60eaa84e03d8da7484ea3dc0f2a9ef59,german_fires_leverkusen_locations__60eaa84e03d8da7484ea3dc0f2a9ef59
karl-bosch-str.,"Karl-Bosch-Strasse in Leverkusen, Germany",51.0309957,7.0012846,1,,,,,,,Consulates,"Karl-Bosch-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,1ac5648d402bcb95cfcb1a197734bb51,german_fires_leverkusen_locations__1ac5648d402bcb95cfcb1a197734bb51
karl-buckart-str.,"Karl-Buckart-Strasse in Leverkusen, Germany",51.0706293,7.0058421,1,,,,,,,space,"Karl-Buckart-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,21a23fe8abcb6a91a758e22db5d7a60e,german_fires_leverkusen_locations__21a23fe8abcb6a91a758e22db5d7a60e
karl-carstens-ring,"Karl-Carstens-Ring in Leverkusen, Germany",51.0326697,7.0365829,1,,,,,,,IndustryTerm,"Karl-Carstens-Ring in Leverkusen, Germany",,german_fires_leverkusen_locations,f9064b67ad5ea9fdc3ee9e8743667bfc,german_fires_leverkusen_locations__f9064b67ad5ea9fdc3ee9e8743667bfc
karl-friedrich-goerdeler-str.,"Karl-Friedrich-Goerdeler-Strasse in Leverkusen, Germany",51.0386549,7.0280587,1,,,,,,,AAEntity,"Karl-Friedrich-Goerdeler-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,9077531281ed3e0be55157e120ed2984,german_fires_leverkusen_locations__9077531281ed3e0be55157e120ed2984
karl-jaspers-str.,"Karl-Jaspers-Strasse in Leverkusen, Germany",51.0530536,7.0620323,1,,,,,,,Keyphrase,"Karl-Jaspers-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,06eaf0f04eaf27e03370168144ef89e9,german_fires_leverkusen_locations__06eaf0f04eaf27e03370168144ef89e9
karl-konig-str.,"Karl-Konig-Strasse in Leverkusen, Germany",51.0459248,7.0192196,1,,,,,,,AAEntity,"Karl-Konig-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,137fce224e2d31db44bfa402a19b1656,german_fires_leverkusen_locations__137fce224e2d31db44bfa402a19b1656
karl-krekeler-str.,"Karl-Krekeler-Strasse in Leverkusen, Germany",51.0241882,7.0036536,1,,,,,,,LegislativeCommittee,"Karl-Krekeler-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,b052a5cec33d961c8fd4b9598f5422e3,german_fires_leverkusen_locations__b052a5cec33d961c8fd4b9598f5422e3
karl-marx-str.,"Karl-Marx-Strasse in Leverkusen, Germany",51.0417335,6.9996107,1,,,,,,,Refinery,"Karl-Marx-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,4a56b0a3857817bc2c59a846e5862654,german_fires_leverkusen_locations__4a56b0a3857817bc2c59a846e5862654
karl-ulitzka-str.,"Karl-Ulitzka-Strasse in Leverkusen, Germany",51.052003,7.0023414,1,,,,,,,Pipeline,"Karl-Ulitzka-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,264f724a29e59143ed9d16305e4281db,german_fires_leverkusen_locations__264f724a29e59143ed9d16305e4281db
karl-wichmann-str.,"Karl-Wichmann-Strasse in Leverkusen, Germany",51.0658861,7.0491057,1,,,,,,,Consulates,"Karl-Wichmann-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,75f98e73bfe279df8e972e40b555b41f,german_fires_leverkusen_locations__75f98e73bfe279df8e972e40b555b41f
karl-wingchen-str.,"Karl-Wingchen-Strasse in Leverkusen, Germany",51.0597628,7.0188423,1,,,,,,,Organization,"Karl-Wingchen-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,fbbc2839f2968621560abadb1abef97b,german_fires_leverkusen_locations__fbbc2839f2968621560abadb1abef97b
karlstr.,"Karlstrasse in Leverkusen, Germany",51.0618474,7.0051394,1,,,,,,,Keyphrase,"Karlstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,13bb18c2d7fb3911fa9bf60e262ef11e,german_fires_leverkusen_locations__13bb18c2d7fb3911fa9bf60e262ef11e
kasenbrod,"Kasenbrod in Leverkusen, Germany",51.0606511,7.0533377,1,,,,,,,Legislator,"Kasenbrod in Leverkusen, Germany",,german_fires_leverkusen_locations,ce58b9c379d0a7f5f3acf23623069031,german_fires_leverkusen_locations__ce58b9c379d0a7f5f3acf23623069031
kathe-kollwitz-str.,"Kathe-Kollwitz-Strasse in Leverkusen, Germany",51.0493783,7.0552177,1,,,,,,,AAEntity,"Kathe-Kollwitz-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,33669ae8516345512d8694da95b5e5fd,german_fires_leverkusen_locations__33669ae8516345512d8694da95b5e5fd
katzbachstr.,"Katzbachstrasse in Leverkusen, Germany",51.0591708,6.9587623,1,,,,,,,FTO,"Katzbachstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,ca6573e0def9e56ede5f7e5d9fc0aead,german_fires_leverkusen_locations__ca6573e0def9e56ede5f7e5d9fc0aead
kerschensteinerstr.,"Kerschensteinerstrasse in Leverkusen, Germany",51.0484689,6.9977468,1,,,,,,,space,"Kerschensteinerstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,75ec4c47877fc07c7e839d3dea0b6074,german_fires_leverkusen_locations__75ec4c47877fc07c7e839d3dea0b6074
kiefernweg,"Kiefernweg in Leverkusen, Germany",51.0448857,7.0097731,1,,,,,,,AAEntity,"Kiefernweg in Leverkusen, Germany",,german_fires_leverkusen_locations,4728808da21e59214d30e1d33484c295,german_fires_leverkusen_locations__4728808da21e59214d30e1d33484c295
kieler str.,"Kieler Strasse in Leverkusen, Germany",51.0360973,7.011656,1,,,,,,,Consulates,"Kieler Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,eff1bcecbf9594531ed144a3b767ddb9,german_fires_leverkusen_locations__eff1bcecbf9594531ed144a3b767ddb9
kieselstr.,"Kieselstrasse in Leverkusen, Germany",51.0643075,6.9265306,1,,,,,,,Person,"Kieselstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,6495d3f478386bddbb28ebddf68b921e,german_fires_leverkusen_locations__6495d3f478386bddbb28ebddf68b921e
kiesweg,"Kiesweg in Leverkusen, Germany",51.0499923,7.0018376,1,,,,,,,AAEntity,"Kiesweg in Leverkusen, Germany",,german_fires_leverkusen_locations,3821ff875e8d9f5d646f39a7bcf37571,german_fires_leverkusen_locations__3821ff875e8d9f5d646f39a7bcf37571
kinderhausen,"Kinderhausen in Leverkusen, Germany",51.0693948,7.0584115,1,,,,,,,LegislativeCommittee,"Kinderhausen in Leverkusen, Germany",,german_fires_leverkusen_locations,1e5f1adf7b99b5572eb68267af1ffe67,german_fires_leverkusen_locations__1e5f1adf7b99b5572eb68267af1ffe67
kleiberweg,"Kleiberweg in Leverkusen, Germany",51.0526528,6.9897306,1,,,,,,,CompanyKeyword,"Kleiberweg in Leverkusen, Germany",,german_fires_leverkusen_locations,8076f81241af3eba9da001df883ed7cb,german_fires_leverkusen_locations__8076f81241af3eba9da001df883ed7cb
kleine kirchstr.,"Kleine Kirchstrasse in Leverkusen, Germany",51.0307024,6.9750341,1,,,,,,,Keyphrase,"Kleine Kirchstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,dc153e2251530b73919b5c31580ccaaa,german_fires_leverkusen_locations__dc153e2251530b73919b5c31580ccaaa
kleingansweg,"Kleingansweg in Leverkusen, Germany",51.0674374,6.9047191,1,,,,,,,Person,"Kleingansweg in Leverkusen, Germany",,german_fires_leverkusen_locations,dbf8d0a705bfa380b6f2e047bd52b57b,german_fires_leverkusen_locations__dbf8d0a705bfa380b6f2e047bd52b57b
kleinheider weg,"Kleinheider Weg in Leverkusen, Germany",51.0483894,7.0204672,1,,,,,,,ForeignMinister,"Kleinheider Weg in Leverkusen, Germany",,german_fires_leverkusen_locations,09dc7bbd68c10f097931ec0e8c94b115,german_fires_leverkusen_locations__09dc7bbd68c10f097931ec0e8c94b115
klief,"Klief in Leverkusen, Germany",51.0698296,7.0634056,1,,,,,,,Keyphrase,"Klief in Leverkusen, Germany",,german_fires_leverkusen_locations,35ce79d90bb7d00500c99131417f6331,german_fires_leverkusen_locations__35ce79d90bb7d00500c99131417f6331
kneippstr.,"Kneippstrasse in Leverkusen, Germany",51.0610519,6.9905334,1,,,,,,,Diplomat,"Kneippstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,b6a143fcfe072c82dda8bd4c7fc5aaa7,german_fires_leverkusen_locations__b6a143fcfe072c82dda8bd4c7fc5aaa7
knochenbergsweg,"Knochenbergsweg in Leverkusen, Germany",51.0174076,7.0106609,1,,,,,,,DiplomaticFacilities,"Knochenbergsweg in Leverkusen, Germany",,german_fires_leverkusen_locations,bd2fed92ba363a13ad8b002c71647cbd,german_fires_leverkusen_locations__bd2fed92ba363a13ad8b002c71647cbd
kochergarten,"Kochergarten in Leverkusen, Germany",51.0604119,6.921114,1,,,,,,,Wells,"Kochergarten in Leverkusen, Germany",,german_fires_leverkusen_locations,18a429881c6a6bf2108810e8fad5c3ca,german_fires_leverkusen_locations__18a429881c6a6bf2108810e8fad5c3ca
kocherstr.,"Kocherstrasse in Leverkusen, Germany",51.0616222,6.92184,1,,,,,,,IndustryTerm,"Kocherstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,ddb168dd18bbf842ff9d3ec2079beb74,german_fires_leverkusen_locations__ddb168dd18bbf842ff9d3ec2079beb74
kockelsberg,"Kockelsberg in Leverkusen, Germany",51.0649488,6.921552,1,,,,,,,Exec,"Kockelsberg in Leverkusen, Germany",,german_fires_leverkusen_locations,0c8d877145c46b0b3f4456ee128a7aaf,german_fires_leverkusen_locations__0c8d877145c46b0b3f4456ee128a7aaf
kolberger str.,"Kolberger Strasse in Leverkusen, Germany",51.0640544,7.0210953,1,,,,,,,Exec,"Kolberger Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,16302ad5510b5d1e6800d1b21705154e,german_fires_leverkusen_locations__16302ad5510b5d1e6800d1b21705154e
kolmarer str.,"Kolmarer Strasse in Leverkusen, Germany",51.0228042,7.0430457,1,,,,,,,IndustryTerm,"Kolmarer Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,5d14cf6947d74689e830f712f991ec65,german_fires_leverkusen_locations__5d14cf6947d74689e830f712f991ec65
kolner gasse,"Kolner Gasse in Leverkusen, Germany",51.042181,7.0730018,1,,,,,,,DiplomaticFacilities,"Kolner Gasse in Leverkusen, Germany",,german_fires_leverkusen_locations,78992e6a918587cb6d768dff48e71ced,german_fires_leverkusen_locations__78992e6a918587cb6d768dff48e71ced
kolner str.,"Kolner Strasse in Leverkusen, Germany",51.0615467,7.0038232,1,,,,,,,News,"Kolner Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,f0416cd79c4f391cdbf9c903980daadf,german_fires_leverkusen_locations__f0416cd79c4f391cdbf9c903980daadf
kolpingstr.,"Kolpingstrasse in Leverkusen, Germany",51.0738916,6.9929967,1,,,,,,,FTO,"Kolpingstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,fe7d90dd83e235a655a253bc06e29534,german_fires_leverkusen_locations__fe7d90dd83e235a655a253bc06e29534
konigsberger platz,"Konigsberger Platz in Leverkusen, Germany",51.0626802,6.957074,1,,,,,,,LegislativeCommittee,"Konigsberger Platz in Leverkusen, Germany",,german_fires_leverkusen_locations,6f66d0b57d000b87695775af32071be9,german_fires_leverkusen_locations__6f66d0b57d000b87695775af32071be9
kopenicker str.,"Kopenicker Strasse in Leverkusen, Germany",51.0403441,7.0618687,1,,,,,,,Exec,"Kopenicker Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,a489a83d0d578f3adb74810a7a1db6cd,german_fires_leverkusen_locations__a489a83d0d578f3adb74810a7a1db6cd
kopernikusstr.,"Kopernikusstrasse in Leverkusen, Germany",51.0678625,6.9966997,1,,,,,,,Exec,"Kopernikusstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,9981b9cbe49cf79d784099018730867b,german_fires_leverkusen_locations__9981b9cbe49cf79d784099018730867b
kornerstr.,"Kornerstrasse in Leverkusen, Germany",51.0278872,6.995446,1,,,,,,,Refinery,"Kornerstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,deb91bc84176dbcae01a14d4c5788212,german_fires_leverkusen_locations__deb91bc84176dbcae01a14d4c5788212
koschenberg,"Koschenberg in Leverkusen, Germany",51.07717,6.9999448,1,,,,,,,space,"Koschenberg in Leverkusen, Germany",,german_fires_leverkusen_locations,c3a88309e26fccf5f40467c93ceb5bc9,german_fires_leverkusen_locations__c3a88309e26fccf5f40467c93ceb5bc9
kreuzbroicher str.,"Kreuzbroicher Strasse in Leverkusen, Germany",51.0445392,7.0503696,1,,,,,,,News,"Kreuzbroicher Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,48cdb8ada37f2af0095740310b13c611,german_fires_leverkusen_locations__48cdb8ada37f2af0095740310b13c611
kreuzhof,"Kreuzhof in Leverkusen, Germany",51.0313657,6.9737761,1,,,,,,,Organization,"Kreuzhof in Leverkusen, Germany",,german_fires_leverkusen_locations,bb855188a4d4129b5dde133e1120fded,german_fires_leverkusen_locations__bb855188a4d4129b5dde133e1120fded
kreuzkamp,"Kreuzkamp in Leverkusen, Germany",51.0649488,6.921552,1,,,,,,,Pipeline,"Kreuzkamp in Leverkusen, Germany",,german_fires_leverkusen_locations,4e35f7f2f861ebdb02cb2771cf940ff0,german_fires_leverkusen_locations__4e35f7f2f861ebdb02cb2771cf940ff0
krummer weg,"Krummer Weg in Leverkusen, Germany",51.0568063,7.0840072,1,,,,,,,Refinery,"Krummer Weg in Leverkusen, Germany",,german_fires_leverkusen_locations,c07abf29747206a453d17c12724733f7,german_fires_leverkusen_locations__c07abf29747206a453d17c12724733f7
kruppstr.,"Kruppstrasse in Leverkusen, Germany",51.0518925,7.0194143,1,,,,,,,Exec,"Kruppstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,b86f7e8f88c7c8d2cc6a08480091d414,german_fires_leverkusen_locations__b86f7e8f88c7c8d2cc6a08480091d414
kuhlmannweg,"Kuhlmannweg in Leverkusen, Germany",51.0296768,7.056751,1,,,,,,,ForeignMinistry,"Kuhlmannweg in Leverkusen, Germany",,german_fires_leverkusen_locations,62e72f182a28275052fbc600d2fd0004,german_fires_leverkusen_locations__62e72f182a28275052fbc600d2fd0004
kunstfeldstr.,"Kunstfeldstrasse in Leverkusen, Germany",51.0303784,7.0143163,1,,,,,,,Shipping,"Kunstfeldstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,091781c7bf3ab23b7954db3c71be842e,german_fires_leverkusen_locations__091781c7bf3ab23b7954db3c71be842e
kuppersteger str.,"Kuppersteger Strasse in Leverkusen, Germany",51.0463762,6.9909995,1,,,,,,,Wells,"Kuppersteger Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,2131db0fff63dc8e151c500d7487dd11,german_fires_leverkusen_locations__2131db0fff63dc8e151c500d7487dd11
kurt-schumacher-ring,"Kurt-Schumacher-Ring in Leverkusen, Germany",51.0466999,7.0602267,1,,,,,,,Media,"Kurt-Schumacher-Ring in Leverkusen, Germany",,german_fires_leverkusen_locations,fafe4c0f06a58a9883ccd97092669ba3,german_fires_leverkusen_locations__fafe4c0f06a58a9883ccd97092669ba3
kurtekottenweg,"Kurtekottenweg in Leverkusen, Germany",51.0205725,6.9994824,1,,,,,,,Media,"Kurtekottenweg in Leverkusen, Germany",,german_fires_leverkusen_locations,0df55096fb3af625ec2568ded057ba52,german_fires_leverkusen_locations__0df55096fb3af625ec2568ded057ba52
kyllstr.,"Kyllstrasse in Leverkusen, Germany",51.0456551,6.9836656,1,,,,,,,Wells,"Kyllstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,2e2c0a5e1cd90319868c73295f2e1a34,german_fires_leverkusen_locations__2e2c0a5e1cd90319868c73295f2e1a34
landrat-trimborn-platz,"Landrat-Trimborn-Platz in Leverkusen, Germany",51.0747527,6.9963406,1,,,,,,,Wells,"Landrat-Trimborn-Platz in Leverkusen, Germany",,german_fires_leverkusen_locations,aacff493bb70d8f8f02d467bbc2ad503,german_fires_leverkusen_locations__aacff493bb70d8f8f02d467bbc2ad503
langenfelder str.,"Langenfelder Strasse in Leverkusen, Germany",51.0708628,6.9262556,1,,,,,,,CompanyKeyword,"Langenfelder Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,bda4a79aca5ab78d780fa61fd0fa403b,german_fires_leverkusen_locations__bda4a79aca5ab78d780fa61fd0fa403b
larchenweg,"Larchenweg in Leverkusen, Germany",51.0796408,7.0009039,1,,,,,,,Legislator,"Larchenweg in Leverkusen, Germany",,german_fires_leverkusen_locations,d7a159e4c8926342ba28093961969090,german_fires_leverkusen_locations__d7a159e4c8926342ba28093961969090
legienstr.,"Legienstrasse in Leverkusen, Germany",51.0282437,7.0080711,1,,,,,,,Exec,"Legienstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,7ca2d4629c5298f9571968e64d7c38ce,german_fires_leverkusen_locations__7ca2d4629c5298f9571968e64d7c38ce
lehner muhle,"Lehner Muhle in Leverkusen, Germany",51.0652194,7.0526699,1,,,,,,,Wells,"Lehner Muhle in Leverkusen, Germany",,german_fires_leverkusen_locations,2d3ce23c5a3e93120f0530e4a15f461b,german_fires_leverkusen_locations__2d3ce23c5a3e93120f0530e4a15f461b
leibnizstr.,"Leibnizstrasse in Leverkusen, Germany",51.0647271,7.0129015,1,,,,,,,Wells,"Leibnizstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,2edcd92d4c05f7c59e443b856ee36cdb,german_fires_leverkusen_locations__2edcd92d4c05f7c59e443b856ee36cdb
leichlinger str.,"Leichlinger Strasse in Leverkusen, Germany",51.078179,6.9969905,1,,,,,,,AAEntity,"Leichlinger Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,f73a5a86a479a7c2fae10e674c8ed0d8,german_fires_leverkusen_locations__f73a5a86a479a7c2fae10e674c8ed0d8
leinestr.,"Leinestrasse in Leverkusen, Germany",51.0667504,6.9492545,1,,,,,,,CompanyKeyword,"Leinestrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,57a0e27db0a7ca4005f535b83fb326fa,german_fires_leverkusen_locations__57a0e27db0a7ca4005f535b83fb326fa
leineweberstr.,"Leineweberstrasse in Leverkusen, Germany",51.0643918,7.0506555,1,,,,,,,Keyphrase,"Leineweberstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,559c412d2068113f138e745428377ed5,german_fires_leverkusen_locations__559c412d2068113f138e745428377ed5
leipziger str.,"Leipziger Strasse in Leverkusen, Germany",51.0263897,7.0026434,1,,,,,,,ForeignMinistry,"Leipziger Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,9229831b9ba7a9f402cebc039c7171bd,german_fires_leverkusen_locations__9229831b9ba7a9f402cebc039c7171bd
leonhard-euler-str.,"Leonhard-Euler-Strasse in Leverkusen, Germany",51.0644365,7.0167644,1,,,,,,,FTO,"Leonhard-Euler-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,727a52fcdba2e4309c4f599f0d991a9c,german_fires_leverkusen_locations__727a52fcdba2e4309c4f599f0d991a9c
lerchengasse,"Lerchengasse in Leverkusen, Germany",51.0581799,7.0484108,1,,,,,,,LegislativeCommittee,"Lerchengasse in Leverkusen, Germany",,german_fires_leverkusen_locations,16ace7ddf41fce700bbbb4dd82fde3e3,german_fires_leverkusen_locations__16ace7ddf41fce700bbbb4dd82fde3e3
lessingstr.,"Lessingstrasse in Leverkusen, Germany",51.06719,7.0010868,1,,,,,,,Keyphrase,"Lessingstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,50f262af0f59ad59293115b937069ea3,german_fires_leverkusen_locations__50f262af0f59ad59293115b937069ea3
libellenweg,"Libellenweg in Leverkusen, Germany",51.0670236,7.0322573,1,,,,,,,Consulates,"Libellenweg in Leverkusen, Germany",,german_fires_leverkusen_locations,b78a9ccad53e0280b856cc33721f0105,german_fires_leverkusen_locations__b78a9ccad53e0280b856cc33721f0105
lichstr.,"Lichstrasse in Leverkusen, Germany",51.0291122,6.9850067,1,,,,,,,Consulates,"Lichstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,6d7ff1bf02b0737d121ca91577221cd6,german_fires_leverkusen_locations__6d7ff1bf02b0737d121ca91577221cd6
liebigstr.,"Liebigstrasse in Leverkusen, Germany",51.0346509,6.9824459,1,,,,,,,Refinery,"Liebigstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,e7b11f8124a696a4ecdcee13a8e92347,german_fires_leverkusen_locations__e7b11f8124a696a4ecdcee13a8e92347
ligusterweg,"Ligusterweg in Leverkusen, Germany",51.0441297,7.0444196,1,,,,,,,FTO,"Ligusterweg in Leverkusen, Germany",,german_fires_leverkusen_locations,53de322bdd6045e735fc3cb8e5c5f579,german_fires_leverkusen_locations__53de322bdd6045e735fc3cb8e5c5f579
lindenstr.,"Lindenstrasse in Leverkusen, Germany",51.09253,7.0714145,1,,,,,,,space,"Lindenstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,9bbc67f4046243e0f11dfeb3affe0e48,german_fires_leverkusen_locations__9bbc67f4046243e0f11dfeb3affe0e48
lingenfeld,"Lingenfeld in Leverkusen, Germany",51.0361721,7.0067022,1,,,,,,,DiplomaticFacilities,"Lingenfeld in Leverkusen, Germany",,german_fires_leverkusen_locations,474188c71966da17bb9ea47f625da430,german_fires_leverkusen_locations__474188c71966da17bb9ea47f625da430
linienstr.,"Linienstrasse in Leverkusen, Germany",51.0275986,7.0388645,1,,,,,,,Media,"Linienstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,28e47275b52ef49ba85e58a54c0bf39d,german_fires_leverkusen_locations__28e47275b52ef49ba85e58a54c0bf39d
lippe,"Lippe in Leverkusen, Germany",51.0712524,7.0556654,1,,,,,,,Organization,"Lippe in Leverkusen, Germany",,german_fires_leverkusen_locations,603245878224a42d81141c433b6fa01a,german_fires_leverkusen_locations__603245878224a42d81141c433b6fa01a
lochergraben,"Lochergraben in Leverkusen, Germany",51.0547539,6.9533007,1,,,,,,,Legislator,"Lochergraben in Leverkusen, Germany",,german_fires_leverkusen_locations,4fc18266901fcac8500520d088e177a5,german_fires_leverkusen_locations__4fc18266901fcac8500520d088e177a5
lofflerstr.,"Lofflerstrasse in Leverkusen, Germany",51.057089,7.0043592,1,,,,,,,Organization,"Lofflerstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,c98738ae4a88a1a849270f1416b795b9,german_fires_leverkusen_locations__c98738ae4a88a1a849270f1416b795b9
loheweg,"Loheweg in Leverkusen, Germany",51.0651448,6.9229771,1,,,,,,,Legislator,"Loheweg in Leverkusen, Germany",,german_fires_leverkusen_locations,7ce3fe7aa2351dec88e385f030c65cc4,german_fires_leverkusen_locations__7ce3fe7aa2351dec88e385f030c65cc4
lohrbergstr.,"Lohrbergstrasse in Leverkusen, Germany",51.0288312,7.0310517,1,,,,,,,space,"Lohrbergstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,2c8a5d35430ed1d43eacd4cfc1f988d3,german_fires_leverkusen_locations__2c8a5d35430ed1d43eacd4cfc1f988d3
lohrstr.,"Lohrstrasse in Leverkusen, Germany",51.063943,6.9120075,1,,,,,,,Shipping,"Lohrstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,33c52eb7f2886ebbcfb83e840a758c04,german_fires_leverkusen_locations__33c52eb7f2886ebbcfb83e840a758c04
lohstr.,"Lohstrasse in Leverkusen, Germany",51.0546918,6.9549688,1,,,,,,,LegislativeCommittee,"Lohstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,d2478350b404c3c250dbb6c9b6c36e33,german_fires_leverkusen_locations__d2478350b404c3c250dbb6c9b6c36e33
lortzingstr.,"Lortzingstrasse in Leverkusen, Germany",51.0247352,7.0504312,1,,,,,,,FTO,"Lortzingstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,c492519774d063916fa29f5f92de4bf3,german_fires_leverkusen_locations__c492519774d063916fa29f5f92de4bf3
lotzener str.,"Lotzener Strasse in Leverkusen, Germany",51.0389103,6.9927919,1,,,,,,,CompanyKeyword,"Lotzener Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,c59151a9dd5d958f42054fdfde811601,german_fires_leverkusen_locations__c59151a9dd5d958f42054fdfde811601
lowenburgstr.,"Lowenburgstrasse in Leverkusen, Germany",51.0286226,7.0322099,1,,,,,,,Refinery,"Lowenburgstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,bb442799c41e453f3e67d0b78357386b,german_fires_leverkusen_locations__bb442799c41e453f3e67d0b78357386b
lucasstr.,"Lucasstrasse in Leverkusen, Germany",51.0730991,7.0077588,1,,,,,,,Refinery,"Lucasstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,3cbd52db9edeb81c290029b9cb7b9d60,german_fires_leverkusen_locations__3cbd52db9edeb81c290029b9cb7b9d60
ludwig-erhard-platz,"Ludwig-Erhard-Platz in Leverkusen, Germany",51.0278438,6.98845,1,,,,,,,Exec,"Ludwig-Erhard-Platz in Leverkusen, Germany",,german_fires_leverkusen_locations,2eced60445bde97257bc4caeed035210,german_fires_leverkusen_locations__2eced60445bde97257bc4caeed035210
ludwig-girtler-str.,"Ludwig-Girtler-Strasse in Leverkusen, Germany",51.012757,6.9943187,1,,,,,,,Shipping,"Ludwig-Girtler-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,d0f1f31818bf83496eaad534a652935e,german_fires_leverkusen_locations__d0f1f31818bf83496eaad534a652935e
ludwig-knorr-str.,"Ludwig-Knorr-Strasse in Leverkusen, Germany",51.0292396,6.9939058,1,,,,,,,Media,"Ludwig-Knorr-Strasse in Leverkusen, Germany",,german_fires_leverkusen_locations,fbb4e7d4cb3cc3b6cc0bb06b0b190906,german_fires_leverkusen_locations__fbb4e7d4cb3cc3b6cc0bb06b0b190906
luisenstr.,"Luisenstrasse in Leverkusen, Germany",51.0350756,7.0211232,1,,,,,,,News,"Luisenstrasse in Leverkusen, Germany",,german_fires_leverkusen_locations,d8d6fbf2b3e575701dfd367c32f52f26,german_fires_leverkusen_locations__d8d6fbf2b3e575701dfd367c32f52f26
lupinenweg,"Lupinenweg in Leverkusen, Germany",51.0445517,7.0481573,1,,,,,,,FTO,"Lupinenweg in Leverkusen, Germany",,german_fires_leverkusen_locations,55054162222589ab54a5a564016c7e9a,german_fires_leverkusen_locations__55054162222589ab54a5a564016c7e9a
