keyword,caption_name,topic_id,groups,location,guid,.1,.2,.3,.4,apple suppliers,.5,.6,.7,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
欣旺达电子,Xinwangda Electronics,188278,,,,Chinese company,Chinese company Xinwangda Electronics,,0,,,,5,Keyphrase,Xinwangda Electronics,,dgm_weibo_government_mentionee,758406f515b911cbee446fd6c2bd31b8,dgm_weibo_government_mentionee__758406f515b911cbee446fd6c2bd31b8
宜宾五粮液,Yibin Wuliangye,188278,,,,Chinese company,Chinese company Yibin Wuliangye,,0,,,,5,Consulates,Yibin Wuliangye,,dgm_weibo_government_mentionee,65659bdca845d70a1cb547d9c2e31355,dgm_weibo_government_mentionee__65659bdca845d70a1cb547d9c2e31355
云南云天化,Yunnan Yuntianhua,188278,,,,Chinese company,Chinese company Yunnan Yuntianhua,,0,,,,5,Exec,Yunnan Yuntianhua,,dgm_weibo_government_mentionee,c2ce9fbd5ed449ec903b975342c27f3b,dgm_weibo_government_mentionee__c2ce9fbd5ed449ec903b975342c27f3b
sprint,Sprint,188278,,,000cc2b6ec2ef98f144c7aa891fd55f4,,n,,,,,,6,DiplomaticFacilities,Sprint,,dgm_weibo_government_mentionee,ffc3dc096e3578a9474b7976953f0ef9,dgm_weibo_government_mentionee__ffc3dc096e3578a9474b7976953f0ef9
亚洲资源控股,Asia Resources Holdings,188278,,,009b4e7c86090b5563274410cd06c13a,,#N/A,,0,,,,6,Refinery,Asia Resources Holdings,,dgm_weibo_government_mentionee,e2369117415b8d11d3e63c659d3d8818,dgm_weibo_government_mentionee__e2369117415b8d11d3e63c659d3d8818
越秀地产股份,Yuexiu Property,188278,,,00aa0f45fbeaa3526e6f4cff739968f0,,#N/A,,0,,,,6,AAEntity,Yuexiu Property,,dgm_weibo_government_mentionee,8e02f1a75a54560955fd16f719fd7a4b,dgm_weibo_government_mentionee__8e02f1a75a54560955fd16f719fd7a4b
axalta,Axalta,188278,,,00c810b4cd9910f366999eed86c7ad94,,n,,,,,,6,Person,Axalta,,dgm_weibo_government_mentionee,de392e2c5a22ba42e9d459b6c47492cc,dgm_weibo_government_mentionee__de392e2c5a22ba42e9d459b6c47492cc
huawei,Huawei,188278,,,00fb0aa15ef83059804de97160bc5d9f,,n,,,,,,6,Consulates,Huawei,,dgm_weibo_government_mentionee,eac079129ff6113df29219864380f455,dgm_weibo_government_mentionee__eac079129ff6113df29219864380f455
亿达中国控股,Yida China Holdings,188278,,,02d9b9bcf33a52f254d7672da335fd2f,,,,0,,,,6,Wells,Yida China Holdings,,dgm_weibo_government_mentionee,f854ee37b14edc64ec1960a2e15db820,dgm_weibo_government_mentionee__f854ee37b14edc64ec1960a2e15db820
数字王国集团,Digital Domain Holdings,188278,,,090108d25c440485eeb84ed3c80d2786,,#N/A,,0,,,,6,ForeignMinistry,Digital Domain Holdings,,dgm_weibo_government_mentionee,83774b10fecef6c6234fa7b39a29e6c8,dgm_weibo_government_mentionee__83774b10fecef6c6234fa7b39a29e6c8
首创环境控股,Capital Environment Holdings,188278,,,09752f6b6c1a9600bb98303555911422,,#N/A,,0,,,,6,Organization,Capital Environment Holdings,,dgm_weibo_government_mentionee,75cd28d5c8b5bf62959de5afa24fd5a6,dgm_weibo_government_mentionee__75cd28d5c8b5bf62959de5afa24fd5a6
联众国际控股,Ourgame International Holdings,188278,,,0a3d0edc44cab4d72bed0afdbffa6dd7,,#N/A,,0,,,,6,CompanyKeyword,Ourgame International Holdings,,dgm_weibo_government_mentionee,530b22d121b368153964c6c689694f1f,dgm_weibo_government_mentionee__530b22d121b368153964c6c689694f1f
hilton,Hilton,188278,,,0af4c9915ef92f2bac32cf75af1acc8f,,n,,,,,,6,Exec,Hilton,,dgm_weibo_government_mentionee,c45d1d2d1d491ce1dec8577d17ab0a16,dgm_weibo_government_mentionee__c45d1d2d1d491ce1dec8577d17ab0a16
中国首控集团,China First Capital Group,188278,,,0bea41a2a5379d25186343a8816275e8,,,,0,,,,6,Diplomat,China First Capital Group,,dgm_weibo_government_mentionee,899dfae9e34a43a7aad47b063491d880,dgm_weibo_government_mentionee__899dfae9e34a43a7aad47b063491d880
domtar,Domtar,188278,,,0c124ec27702caeb1aefaf32c9a732a1,,n,,,,,,6,Pipeline,Domtar,,dgm_weibo_government_mentionee,4bc7d7dbace038a96ea7d63931f06240,dgm_weibo_government_mentionee__4bc7d7dbace038a96ea7d63931f06240
zoetis,Zoetis,188278,,,0c4eb1594c30e78b1597531864dbcb7a,,n,,,,,,6,Shipping,Zoetis,,dgm_weibo_government_mentionee,8abf9e69d4ebd5d287c787f8d53fc32c,dgm_weibo_government_mentionee__8abf9e69d4ebd5d287c787f8d53fc32c
申万宏源融资,Shenwan Hongyuan,188278,,,0c58a83979c370c855d881ce81dba72f,,#N/A,,0,,,,6,News,Shenwan Hongyuan,,dgm_weibo_government_mentionee,a91c19ae1f2fbc5a2b5f1ae58e7b5998,dgm_weibo_government_mentionee__a91c19ae1f2fbc5a2b5f1ae58e7b5998
巨星国际控股,Yestar Healthcare Holdings,188278,,,0d3231c0ffbde77d588198f13eb73cec,,#N/A,,0,,,,6,Organization,Yestar Healthcare Holdings,,dgm_weibo_government_mentionee,add4e1dc05d2b2f325bb222a126b88d3,dgm_weibo_government_mentionee__add4e1dc05d2b2f325bb222a126b88d3
北亚资源控股,Green Leader Holdings Group,188278,,,0e780eb60b0b78854999e4b44c03de95,y,#N/A,,0,,Chinese company Green Leader Holdings Group,,6,LegislativeCommittee,Green Leader Holdings Group,,dgm_weibo_government_mentionee,6e38d993e1893d1159e9d3b59db24971,dgm_weibo_government_mentionee__6e38d993e1893d1159e9d3b59db24971
长江和记实业,CK Hutchison Holdings,188278,,,0f50de2c63ba48f16e6a9496869c9030,,#N/A,,0,,,,6,ForeignMinistry,CK Hutchison Holdings,,dgm_weibo_government_mentionee,ff11102df9d666489f1dd2a22adb5cf3,dgm_weibo_government_mentionee__ff11102df9d666489f1dd2a22adb5cf3
巨腾国际控股,Ju Teng International Holdings,188278,,,10a6e5d3754c01fa19ee6471895b5c41,,#N/A,,0,,,,6,Media,Ju Teng International Holdings,,dgm_weibo_government_mentionee,5e5265d62bd748727fc6e145e3446811,dgm_weibo_government_mentionee__5e5265d62bd748727fc6e145e3446811
现代牙科集团,Modern Dental Group,188278,,,10bd86321590b3f6f95d59fa2ca4720d,,#N/A,,0,,,,6,DiplomaticFacilities,Modern Dental Group,,dgm_weibo_government_mentionee,6e917931f7528b56f2947552e17c7a6f,dgm_weibo_government_mentionee__6e917931f7528b56f2947552e17c7a6f
netapp,NetApp,188278,,,11716ea55891d17e531d8c3ce0f244b0,,n,,,,,,6,Person,NetApp,,dgm_weibo_government_mentionee,cfaa375bf6c7f9fcc1bc04d4f30c9154,dgm_weibo_government_mentionee__cfaa375bf6c7f9fcc1bc04d4f30c9154
网络器械公司,NetApp,188278,,,11716ea55891d17e531d8c3ce0f244b0,,n,,0,,,,6,Media,NetApp,,dgm_weibo_government_mentionee,cfaa375bf6c7f9fcc1bc04d4f30c9154,dgm_weibo_government_mentionee__cfaa375bf6c7f9fcc1bc04d4f30c9154
恒盛地产控股,Glorious Property Holdings,188278,,,11ba2fbb334139a22ca611e835f27036,,#N/A,,0,,,,6,space,Glorious Property Holdings,,dgm_weibo_government_mentionee,36ddcefcda52caed77858493d18dbff4,dgm_weibo_government_mentionee__36ddcefcda52caed77858493d18dbff4
环球战略集团,Global Strategic Group,188278,,,11e61c2250011ab25c2a0bf2ac55de5b,,#N/A,,0,,,,6,Consulates,Global Strategic Group,,dgm_weibo_government_mentionee,d6fa90e83be4e470af227132796296ab,dgm_weibo_government_mentionee__d6fa90e83be4e470af227132796296ab
雅迪集团控股,Yadea Group Holdings Ltd.,188278,,,12c84404438cf13c5a4e706edda9ab7f,,#N/A,,0,,,,6,Refinery,Yadea Group Holdings Ltd.,,dgm_weibo_government_mentionee,9599cb53e7983a8868ec50831523609f,dgm_weibo_government_mentionee__9599cb53e7983a8868ec50831523609f
雅高矿业控股,ArtGo Holdings,188278,,,12ed0a4ce81b461f3b725b236892d59f,,#N/A,,0,,,,6,Organization,ArtGo Holdings,,dgm_weibo_government_mentionee,fa977998fce3a98e81519d4d4bfdd745,dgm_weibo_government_mentionee__fa977998fce3a98e81519d4d4bfdd745
汇财软件公司,Finsoft Financial Investment Holdings,188278,,,1313e67d8ee6e5ed2d86527870263b9e,,#N/A,,0,,,,6,Consulates,Finsoft Financial Investment Holdings,,dgm_weibo_government_mentionee,a26162e5a0e3feece92828d0b129be03,dgm_weibo_government_mentionee__a26162e5a0e3feece92828d0b129be03
东力实业控股,state-owned company China Merchants Land,188121;188278,,,1368d8662e89d27423db4c79c90ee038,,,,0,,,state-owned company state-owned company China Merchants Land,6,Pipeline,state-owned company China Merchants Land,,dgm_weibo_government_mentionee,6389f4187177c1a1b46b4a31a6f274d0,dgm_weibo_government_mentionee__6389f4187177c1a1b46b4a31a6f274d0
亚洲果业控股,Asian Citrus Holdings,188278,,,1385215a30d1cee41ef86c271cb7f33a,,#N/A,,0,,,,6,DiplomaticFacilities,Asian Citrus Holdings,,dgm_weibo_government_mentionee,49277b120b32c30ec2347a74f4b443cc,dgm_weibo_government_mentionee__49277b120b32c30ec2347a74f4b443cc
胜狮货柜企业,Singamas Container Holdings,188278,,,13fba7aae6d5542af10a8d5cf5ce540c,,#N/A,,0,,,,6,IndustryTerm,Singamas Container Holdings,,dgm_weibo_government_mentionee,121e08035be7bafe3cd04c086832b314,dgm_weibo_government_mentionee__121e08035be7bafe3cd04c086832b314
荣阳实业集团,PanAsialum Holdings,188278,,,144223e83c9dbc51920516b7d89500c1,,#N/A,,0,,,,6,DiplomaticFacilities,PanAsialum Holdings,,dgm_weibo_government_mentionee,534cdd1b1db91c0f2cd764785b3873b5,dgm_weibo_government_mentionee__534cdd1b1db91c0f2cd764785b3873b5
通达集团控股,Tongda Group,188278,,,1500bb280f638eb1dd2d6a8a30df4f51,,#N/A,,0,,,,6,Diplomat,Tongda Group,,dgm_weibo_government_mentionee,a8a0b91c9a53fc8ebc8cf6aebd929b19,dgm_weibo_government_mentionee__a8a0b91c9a53fc8ebc8cf6aebd929b19
力量矿业能源,Kinetic Mines and Energy,188278,,,15c5fa762c4a4b8f0fbfd4295c12ae70,,#N/A,,0,,,,6,Media,Kinetic Mines and Energy,,dgm_weibo_government_mentionee,55563c864c12b0bac7b58cc6a74fe729,dgm_weibo_government_mentionee__55563c864c12b0bac7b58cc6a74fe729
世界华文媒体,Media Chinese International,188278,,,15fee7255bb73a64f788ba85fad2fa78,y,#N/A,,0,,Chinese company Media Chinese International,,6,AAEntity,Media Chinese International,,dgm_weibo_government_mentionee,e00ee2d3b62e052f6cce034580c77e56,dgm_weibo_government_mentionee__e00ee2d3b62e052f6cce034580c77e56
信义玻璃控股,Xinyi Glass Holdings,188278,,,1929562bb14744b9016727fe853580d1,,#N/A,,0,,,,6,Person,Xinyi Glass Holdings,,dgm_weibo_government_mentionee,f73a4ca814c9243271ae71156d5bcd78,dgm_weibo_government_mentionee__f73a4ca814c9243271ae71156d5bcd78
越秀交通基建,Yuexiu Transport Infrastructure,188278,,,1949d1a9a7e561390b4d7b4e340ec1c0,,#N/A,,0,,,,6,space,Yuexiu Transport Infrastructure,,dgm_weibo_government_mentionee,19c6aaed490b61efd3eaf03d4652d5b9,dgm_weibo_government_mentionee__19c6aaed490b61efd3eaf03d4652d5b9
先健科技公司,LifeTech Scientific Corporation,188278,,,195cad917913a4ff57c2edf7f59f3c23,,#N/A,,0,,,,6,News,LifeTech Scientific Corporation,,dgm_weibo_government_mentionee,647f8997ec2c71139e7018cb9e39c293,dgm_weibo_government_mentionee__647f8997ec2c71139e7018cb9e39c293
万国数据控股,GDS Holdings,188278,,,1a4abbdda63fcdcb59737a1864929d80,y,#N/A,,0,,Chinese company GDS Holdings,,6,Keyphrase,GDS Holdings,,dgm_weibo_government_mentionee,d66844070861fcd2025374c2b1e3c79b,dgm_weibo_government_mentionee__d66844070861fcd2025374c2b1e3c79b
冠君产业信托,Champion Real Estate Investment Trust,188278,,,1a566b3a7b06315cb7096c5bb32f36ca,,#N/A,,0,,,,6,Person,Champion Real Estate Investment Trust,,dgm_weibo_government_mentionee,0342daa668d82311aae1a59ee8d7ba41,dgm_weibo_government_mentionee__0342daa668d82311aae1a59ee8d7ba41
天安中国投资,Tian An China Investments,188278,,,1d06c5f793ed3fb8156aebb919ea9a55,,,,0,,,,6,Organization,Tian An China Investments,,dgm_weibo_government_mentionee,d3fa4f41a2bf99284051885541d5fc5d,dgm_weibo_government_mentionee__d3fa4f41a2bf99284051885541d5fc5d
suncor,Suncor,188278,,,1d66d54286c9bedc49941c388fbe56be,,n,,,,,,6,Consulates,Suncor,,dgm_weibo_government_mentionee,cb945b665d4678226e284aec9c6d44ac,dgm_weibo_government_mentionee__cb945b665d4678226e284aec9c6d44ac
biogen,Biogen,188278,,,1f46a67ae7e6023e6cffca51f4a46c16,,n,,,,,,6,AAEntity,Biogen,,dgm_weibo_government_mentionee,b34193a9204d2f50d15aedf8b222dbad,dgm_weibo_government_mentionee__b34193a9204d2f50d15aedf8b222dbad
美国西南航空,Southwest Airlines,188278,,,1fbbad0baa62e0c0298043a29d94cf28,,#N/A,,1,,,,6,Diplomat,Southwest Airlines,,dgm_weibo_government_mentionee,fc6b0abd259245a2df26a8f439a91db8,dgm_weibo_government_mentionee__fc6b0abd259245a2df26a8f439a91db8
pbf能源[,PBF Energy,188278,,,2033112339ca9f92c198e156f2fbe9da,,n,,,,,,6,News,PBF Energy,,dgm_weibo_government_mentionee,9c69c3e58a81ddb598642b311f44e9c1,dgm_weibo_government_mentionee__9c69c3e58a81ddb598642b311f44e9c1
樓东俊安资源,Silk Road Logistics Holdings,188278,,,2246d22cfda5d3e8035b47f304031d53,,#N/A,,0,,,,6,ForeignMinistry,Silk Road Logistics Holdings,,dgm_weibo_government_mentionee,c9612bbb73c4b05e5dfc959b0b4ae813,dgm_weibo_government_mentionee__c9612bbb73c4b05e5dfc959b0b4ae813
repsol,Repsol,188278,,,22823aa6e7e23c230ff9aaca58621c2e,,n,,,,,,6,Wells,Repsol,,dgm_weibo_government_mentionee,1c4169e68fa93846dda807b46179989e,dgm_weibo_government_mentionee__1c4169e68fa93846dda807b46179989e
美国合众银行,U.S. Bancorp,188278,,,22a70da6a5cc28f5f4da736e7a93ff08,,n,,2,,,,6,Media,U.S. Bancorp,,dgm_weibo_government_mentionee,f1eefbb55ff022e84210c6b60ac66ee8,dgm_weibo_government_mentionee__f1eefbb55ff022e84210c6b60ac66ee8
costco,Costco,188278,,,22ba78a74cd3946c02c4bb9921dd2d67,,n,,,,,,6,Wells,Costco,,dgm_weibo_government_mentionee,c0a3f22addef6fc63b636ff479566862,dgm_weibo_government_mentionee__c0a3f22addef6fc63b636ff479566862
俊和发展集团,Asia Allied Infrastructure Holdings,188278,,,23c1849331295ed8e8142976aec757ec,,#N/A,,0,,,,6,News,Asia Allied Infrastructure Holdings,,dgm_weibo_government_mentionee,224f5954d83c8a4d67910dac9ed8afa2,dgm_weibo_government_mentionee__224f5954d83c8a4d67910dac9ed8afa2
恒安国际集团,Hengan International Group,188278,,,23d33d565747319e15fec550fd2d0286,,#N/A,,0,,,,6,IndustryTerm,Hengan International Group,,dgm_weibo_government_mentionee,35f689a7960310123cd9914c79935202,dgm_weibo_government_mentionee__35f689a7960310123cd9914c79935202
新奥能源控股,ENN Energy Holdings,188278,,,24811a5bc0dbe4749cfdc97105a55358,,#N/A,,0,,,,6,Pipeline,ENN Energy Holdings,,dgm_weibo_government_mentionee,da591000eec072ae49355fc7e3d0f6cf,dgm_weibo_government_mentionee__da591000eec072ae49355fc7e3d0f6cf
airbus,Airbus,188278,,,252db0d6399cb907417e6bc9b56042d5,,n,,,,,,6,Diplomat,Airbus,,dgm_weibo_government_mentionee,b110aa10dc3e3aa939ba099440938e65,dgm_weibo_government_mentionee__b110aa10dc3e3aa939ba099440938e65
macy's,Macy's,188278,,,26c9e3a39545878fac13f5c1a3daa3d0,,n,,,,,,6,Pipeline,Macy's,,dgm_weibo_government_mentionee,cb1be94749c8dfdbbb6ed56648ddded8,dgm_weibo_government_mentionee__cb1be94749c8dfdbbb6ed56648ddded8
凤凰卫视控股,Phoenix Media Investment,188278,,,27ff16a51335a0e25b3e5120641860cd,,#N/A,,0,,,,6,space,Phoenix Media Investment,,dgm_weibo_government_mentionee,e2c40fc9d605db7b9c6fcce55561f7df,dgm_weibo_government_mentionee__e2c40fc9d605db7b9c6fcce55561f7df
冠华国际控股,Victory City International Holdings,188278,,,282be2a2ebbe4a5c1ae364db4eaa056a,y,#N/A,,0,,Chinese company Victory City International Holdings,,6,ForeignMinistry,Victory City International Holdings,,dgm_weibo_government_mentionee,89ce85d008e4e7e628a4b7e849b4c042,dgm_weibo_government_mentionee__89ce85d008e4e7e628a4b7e849b4c042
嘉瑞国际控股,Ka Shui International Holdings,188278,,,28638e5865ca7de4659999583e7e77e6,,#N/A,,0,,,,6,FTO,Ka Shui International Holdings,,dgm_weibo_government_mentionee,1a8ec29d4b9cc942de58cb93199d428f,dgm_weibo_government_mentionee__1a8ec29d4b9cc942de58cb93199d428f
carmax,CarMax,188278,,,2898bafb6696fc4a3c911a061ea588a5,,n,,,,,,6,AAEntity,CarMax,,dgm_weibo_government_mentionee,e933190457a87c8e8bfab8f09fc4e2b3,dgm_weibo_government_mentionee__e933190457a87c8e8bfab8f09fc4e2b3
paccar,Paccar,188278,,,2947d847677ea38759f28fd47447f368,,n,,,,,,6,space,Paccar,,dgm_weibo_government_mentionee,99130cadb1d7b5190cd70880779d318a,dgm_weibo_government_mentionee__99130cadb1d7b5190cd70880779d318a
联合天然食品,United Natural Foods,188278,,,2958f586c35fcd78e06c3873254cfaa9,,n,,1,,,,6,Pipeline,United Natural Foods,,dgm_weibo_government_mentionee,7b411dec187a7059b12ad0e6cf53fea0,dgm_weibo_government_mentionee__7b411dec187a7059b12ad0e6cf53fea0
鼎亿集团投资,Dingyi Group Investment,188278,,,2ae0917d38f320d1cdd3b75edf72e739,,#N/A,,0,,,,6,ForeignMinistry,Dingyi Group Investment,,dgm_weibo_government_mentionee,37177e8d4f2ff1f2d397005223c26856,dgm_weibo_government_mentionee__37177e8d4f2ff1f2d397005223c26856
美国国际集团,AIG,188278,,,2d443968d5d9c9665e5755709346d6b9,,n,,0,,,,6,AAEntity,AIG,,dgm_weibo_government_mentionee,0036410956c8428ae91c6092045edb5f,dgm_weibo_government_mentionee__0036410956c8428ae91c6092045edb5f
中国风电集团,Concord New Energy Group,188278,,,2e22898aeb49703d2ad06437c6886ad3,y,#N/A,,0,,Chinese company Concord New Energy Group,,6,Legislator,Concord New Energy Group,,dgm_weibo_government_mentionee,161aba93eb422fea8ef6ed4002355f72,dgm_weibo_government_mentionee__161aba93eb422fea8ef6ed4002355f72
龙昌国际控股,China Healthwise Holdings,188278,,,2e75e6f05f37d8cc6f981483e344286d,,,,0,,,,6,DiplomaticFacilities,China Healthwise Holdings,,dgm_weibo_government_mentionee,a1a4a8e5a4607647e0cdd1a594a972f9,dgm_weibo_government_mentionee__a1a4a8e5a4607647e0cdd1a594a972f9
中国石油化工,state-owned company Sinopec,188121;188278,,,2e97d04251a30ee94a4237bab2fe9595,y,#N/A,,0,,Chinese company state-owned company Sinopec,,6,Exec,state-owned company Sinopec,,dgm_weibo_government_mentionee,08168f538605b8d84f5b5304e4389454,dgm_weibo_government_mentionee__08168f538605b8d84f5b5304e4389454
莱蒙国际集团,Top Spring International Holdings,188278,,,2f4e087a3358ec39ceed83f6d7b61b6f,,#N/A,,0,,,,6,ForeignMinistry,Top Spring International Holdings,,dgm_weibo_government_mentionee,7d22331be01506b59effb752c5b24002,dgm_weibo_government_mentionee__7d22331be01506b59effb752c5b24002
香港中华煤气,The Hong Kong and China Gas,188278,,,2f75c9e742802c8ce577cb01b1c15811,,,,0,,,,6,CompanyKeyword,The Hong Kong and China Gas,,dgm_weibo_government_mentionee,ec331d1540c5bd944ea778a077a9a187,dgm_weibo_government_mentionee__ec331d1540c5bd944ea778a077a9a187
中国西部水泥,West China Cement,188278,,,2f7a324d4a1bf80c6a3155b0da7310ec,,,,0,,,,6,Keyphrase,West China Cement,,dgm_weibo_government_mentionee,25c6d9df5baa59c3c08fed3e4ed3927b,dgm_weibo_government_mentionee__25c6d9df5baa59c3c08fed3e4ed3927b
利君国际医药,SSY Group,188278,,,2ffba8d66795f2d83d2e149cdec14aa7,,#N/A,,0,,,,6,Consulates,SSY Group,,dgm_weibo_government_mentionee,73e3c4c71c8adfdf00d5da4b49386b00,dgm_weibo_government_mentionee__73e3c4c71c8adfdf00d5da4b49386b00
中国民生银行,China Minsheng Banking Corporation,188278,,,3061f9095b062deb169e28e4bfbd6540,Chinese company,Chinese company China Minsheng Banking Corporation,,0,,,,6,Exec,China Minsheng Banking Corporation,,dgm_weibo_government_mentionee,d2482f28e4f4254aceea18ebcbceef3a,dgm_weibo_government_mentionee__d2482f28e4f4254aceea18ebcbceef3a
意马国际控股,Imagi International Holdings,188278,,,308e9e950d0aec1ba193dfee1028cee8,,#N/A,,0,,,,6,IndustryTerm,Imagi International Holdings,,dgm_weibo_government_mentionee,249a794b11546ac1721d228acbdf4dec,dgm_weibo_government_mentionee__249a794b11546ac1721d228acbdf4dec
兴达国际控股,Xingda International Holdings,188278,,,322cbcc47700bb1a4cb1dc8c55f168c8,y,#N/A,,0,,Chinese company Xingda International Holdings,,6,ForeignMinister,Xingda International Holdings,,dgm_weibo_government_mentionee,ecbecd35351d98fc6488d8be56196031,dgm_weibo_government_mentionee__ecbecd35351d98fc6488d8be56196031
amazon,Amazon,188278,,,32ec5fc746a720416749e18927068772,,n,,,,,,6,DiplomaticFacilities,Amazon,,dgm_weibo_government_mentionee,b3b3a6ac74ecbd56bcdbefa4799fb9df,dgm_weibo_government_mentionee__b3b3a6ac74ecbd56bcdbefa4799fb9df
ameren,Ameren,188278,,,32fed059996069e111a2684ac3c0ce06,,n,,,,,,6,Media,Ameren,,dgm_weibo_government_mentionee,ed7d529a8eeed2856c91fadc725a4b92,dgm_weibo_government_mentionee__ed7d529a8eeed2856c91fadc725a4b92
海天国际控股,Haitian International Holdings,188278,,,33dd3e10704743df208a4bc4c9a037e0,,#N/A,,0,,,,6,News,Haitian International Holdings,,dgm_weibo_government_mentionee,8faa3dff792df24a8c9014114729b2f6,dgm_weibo_government_mentionee__8faa3dff792df24a8c9014114729b2f6
联合大陆控股,United Airlines Holdings,188278,,,349ac4d5fc1876e10198a00cbe47ee06,,n,,2,,,,6,Refinery,United Airlines Holdings,,dgm_weibo_government_mentionee,5cacfdb99ae896a03a93992d246f0e70,dgm_weibo_government_mentionee__5cacfdb99ae896a03a93992d246f0e70
新明中国控股,Xinming China Holdings,188278,,,3537eb0f691641627e4be6a98b487c96,,,,0,,,,6,Organization,Xinming China Holdings,,dgm_weibo_government_mentionee,d55196d0cc2045e0c4bb85024695ec91,dgm_weibo_government_mentionee__d55196d0cc2045e0c4bb85024695ec91
信义光能控股,Xinyi Solar Holdings,188278,,,359efd147f4465a3acdec54052eeda94,,#N/A,,0,,,,6,Organization,Xinyi Solar Holdings,,dgm_weibo_government_mentionee,75071c4ded2c9916b7cccf0f5b61aeb4,dgm_weibo_government_mentionee__75071c4ded2c9916b7cccf0f5b61aeb4
leidos,Leidos,188278,,,35dc6a4ae7eafabfc7f83b96160c3ca4,,n,,,,,,6,ForeignMinister,Leidos,,dgm_weibo_government_mentionee,a037fdd7c89237d1e8378e4474d2bfa1,dgm_weibo_government_mentionee__a037fdd7c89237d1e8378e4474d2bfa1
nvidia,Nvidia,188278,,,3726d07b4ac6b2c2b4d9812a7b7a31b5,,n,,,,,,6,DiplomaticFacilities,Nvidia,,dgm_weibo_government_mentionee,2a21e2561359ebf2fb2d634ee7837a8e,dgm_weibo_government_mentionee__2a21e2561359ebf2fb2d634ee7837a8e
viacom,Viacom,188278,,,376dfde5fb40599f89882a9df6dff121,,n,,,,,,6,Shipping,Viacom,,dgm_weibo_government_mentionee,be91d258951b2b2f7355409fd031ddb7,dgm_weibo_government_mentionee__be91d258951b2b2f7355409fd031ddb7
英国石油公司,BP,188278,,,38d8b69ed5061389a56cf5a9dad770db,,n,,0,,,,6,Consulates,BP,,dgm_weibo_government_mentionee,96d4cdff8ed57e93e3b3d843cffe3af7,dgm_weibo_government_mentionee__96d4cdff8ed57e93e3b3d843cffe3af7
广发证券股份,GF Securities,188278,,,3a3145c9c0f22b30ee54859d53ada239,,#N/A,,0,,,,6,News,GF Securities,,dgm_weibo_government_mentionee,92c9696e57a2b009fcc75b4c7141a397,dgm_weibo_government_mentionee__92c9696e57a2b009fcc75b4c7141a397
招金矿业股份,Zhaojin Mining Industry,188278,,,3b7497c40c2873b1ec7286bd7a7ced7d,,#N/A,,0,,,,6,Shipping,Zhaojin Mining Industry,,dgm_weibo_government_mentionee,5e89433ae8910c1b19aa99df0e5adb11,dgm_weibo_government_mentionee__5e89433ae8910c1b19aa99df0e5adb11
sempra,Sempra Energy,188278,,,3dc5e343d2c49be0a1a07f43f5fcf287,,n,,,,,,6,Legislator,Sempra Energy,,dgm_weibo_government_mentionee,7d4b05d90152372809c3ec6c17c7b907,dgm_weibo_government_mentionee__7d4b05d90152372809c3ec6c17c7b907
允升国际控股,Vision Fame International Holding,188278,,,3ea1ace786163d61cfca7bbd4060dd1b,,#N/A,,0,,,,6,Refinery,Vision Fame International Holding,,dgm_weibo_government_mentionee,1206c4fe28b059395650ed19eb888d0e,dgm_weibo_government_mentionee__1206c4fe28b059395650ed19eb888d0e
天洋国际控股,DreamEast Group,188278,,,413fba36dffe231e2ee1d92d1878c77e,,#N/A,,0,,,,6,LegislativeCommittee,DreamEast Group,,dgm_weibo_government_mentionee,89cb461d7f9d7725d764ca79e06aae74,dgm_weibo_government_mentionee__89cb461d7f9d7725d764ca79e06aae74
美国电力公司,American Electric Power,188278,,,41a6ce85ffd66124357de8ba23e871ba,,n,,1,,,,6,Refinery,American Electric Power,,dgm_weibo_government_mentionee,35ea1836d307e9d2646c8afc87d239a2,dgm_weibo_government_mentionee__35ea1836d307e9d2646c8afc87d239a2
中国光大控股,state-owned company China Everbright,188121;188278,,,422236240fb300106e877acba08618f9,,,,0,,,state-owned company state-owned company China Everbright,6,Consulates,state-owned company China Everbright,,dgm_weibo_government_mentionee,86e5dfd7a06c0ed1d3d3d17d27dda498,dgm_weibo_government_mentionee__86e5dfd7a06c0ed1d3d3d17d27dda498
华油能源集团,SPT Energy Group Inc.,188278,,,4263762e3fc1750676a442c2ba8448f4,y,#N/A,,0,,Chinese company SPT Energy Group Inc.,,6,Shipping,SPT Energy Group Inc.,,dgm_weibo_government_mentionee,33129e8b4baab96ff8a544fbdd4d1a74,dgm_weibo_government_mentionee__33129e8b4baab96ff8a544fbdd4d1a74
mastec,MasTec,188278,,,42f56b0327aabaac62e277e5e7325adf,,n,,,,,,6,News,MasTec,,dgm_weibo_government_mentionee,6a77919ef5b48b66a71fe58a1e7f8cbc,dgm_weibo_government_mentionee__6a77919ef5b48b66a71fe58a1e7f8cbc
康尼格拉食品,Conagra Brands,188278,,,442c47d1bbd3224a878dc356f72fb136,,n,,1,,,,6,News,Conagra Brands,,dgm_weibo_government_mentionee,677a9fbe09f5015245ba83c17c7d6509,dgm_weibo_government_mentionee__677a9fbe09f5015245ba83c17c7d6509
迪克体育用品,Dick's Sporting Goods,188278,,,452657498a6deb4abe1bfd5d742da282,,n,,1,,,,6,Refinery,Dick's Sporting Goods,,dgm_weibo_government_mentionee,f51beea72e93c6af1c61200e29c63b4f,dgm_weibo_government_mentionee__f51beea72e93c6af1c61200e29c63b4f
