keyword,caption_name,groups,topic_id,entity_type,guid,Lat,Lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
china airlines cargo,China Airlines Cargo,cargo,,cargo,,,,Cargo,China Airlines Cargo,,dgm_tsa_mentioned_entities,1e8b79855a86d908c65c2593c5fe8b5e,dgm_tsa_mentioned_entities__1e8b79855a86d908c65c2593c5fe8b5e
china cargo airlines,China Cargo Airlines,cargo,,cargo,,,,Cargo,China Cargo Airlines,,dgm_tsa_mentioned_entities,e4892564491898baa1d59c3664e1f584,dgm_tsa_mentioned_entities__e4892564491898baa1d59c3664e1f584
china southern cargo,China Southern Cargo,cargo,,cargo,,,,Cargo,China Southern Cargo,,dgm_tsa_mentioned_entities,e86b9da70410ecf753505f5bef3a94e6,dgm_tsa_mentioned_entities__e86b9da70410ecf753505f5bef3a94e6
czech airlines cargo,Czech Airlines Cargo,cargo,,cargo,,,,Cargo,Czech Airlines Cargo,,dgm_tsa_mentioned_entities,9a9ca9a0658a131d495a12f39c8419b5,dgm_tsa_mentioned_entities__9a9ca9a0658a131d495a12f39c8419b5
delta air freight,Delta Air Freight,cargo,,cargo,,,,Cargo,Delta Air Freight,,dgm_tsa_mentioned_entities,f3382b2881af1a8326b658726431eda6,dgm_tsa_mentioned_entities__f3382b2881af1a8326b658726431eda6
delta airlines cargo,Delta Airlines Cargo,cargo,,cargo,,,,Cargo,Delta Airlines Cargo,,dgm_tsa_mentioned_entities,1e0051e6c92af214cf0e037493f68dda,dgm_tsa_mentioned_entities__1e0051e6c92af214cf0e037493f68dda
dhl,DHL,cargo,,cargo,,,,Cargo,DHL,,dgm_tsa_mentioned_entities,e7f0cb5578509c669f1f15f103fc3db7,dgm_tsa_mentioned_entities__e7f0cb5578509c669f1f15f103fc3db7
dhl aero expreso,DHL Aero Expreso,cargo,,cargo,,,,Cargo,DHL Aero Expreso,,dgm_tsa_mentioned_entities,f1d59086d928c91675392f292e8123cd,dgm_tsa_mentioned_entities__f1d59086d928c91675392f292e8123cd
dhl air uk,DHL Air UK,cargo,,cargo,,,,Cargo,DHL Air UK,,dgm_tsa_mentioned_entities,bfc55c34bbbf9a6bcc4c88b7479361da,dgm_tsa_mentioned_entities__bfc55c34bbbf9a6bcc4c88b7479361da
dhl de guatemala,DHL de Guatemala,cargo,,cargo,,,,Cargo,DHL de Guatemala,,dgm_tsa_mentioned_entities,e5314afa60e6d73bba08aa213a85f157,dgm_tsa_mentioned_entities__e5314afa60e6d73bba08aa213a85f157
dhl ecuador,DHL Ecuador,cargo,,cargo,,,,Cargo,DHL Ecuador,,dgm_tsa_mentioned_entities,43d772c5b1a4f34d15eb9a1da5358ca7,dgm_tsa_mentioned_entities__43d772c5b1a4f34d15eb9a1da5358ca7
dhl international aviation,DHL International Aviation,cargo,,cargo,,,,Cargo,DHL International Aviation,,dgm_tsa_mentioned_entities,3599c6d2ba588e7fac0ee09673da4614,dgm_tsa_mentioned_entities__3599c6d2ba588e7fac0ee09673da4614
dragon air cargo,Dragon Air Cargo,cargo,,cargo,,,,Cargo,Dragon Air Cargo,,dgm_tsa_mentioned_entities,e2ede4963f9063386151ab7192cd0546,dgm_tsa_mentioned_entities__e2ede4963f9063386151ab7192cd0546
egyptair cargo,EgyptAir Cargo,cargo,,cargo,,,,Cargo,EgyptAir Cargo,,dgm_tsa_mentioned_entities,28f04e07e27614df6be4a5bfeeda8571,dgm_tsa_mentioned_entities__28f04e07e27614df6be4a5bfeeda8571
el al cargo,EL AL Cargo,cargo,,cargo,,,,Cargo,EL AL Cargo,,dgm_tsa_mentioned_entities,a7a55d1190725714d161838d2361caf6,dgm_tsa_mentioned_entities__a7a55d1190725714d161838d2361caf6
emirates sky cargo,Emirates Sky Cargo,cargo,,cargo,,,,Cargo,Emirates Sky Cargo,,dgm_tsa_mentioned_entities,1dc560d01e9ad102c686d512c6a37ba7,dgm_tsa_mentioned_entities__1dc560d01e9ad102c686d512c6a37ba7
emirates skycargo,Emirates SkyCargo,cargo,,cargo,,,,Cargo,Emirates SkyCargo,,dgm_tsa_mentioned_entities,9ba4ad1269f4a86fe5542d7a9351bdd7,dgm_tsa_mentioned_entities__9ba4ad1269f4a86fe5542d7a9351bdd7
ethiopian airlines cargo,Ethiopian Airlines Cargo,cargo,,cargo,,,,Cargo,Ethiopian Airlines Cargo,,dgm_tsa_mentioned_entities,75d4ef619870221c20cd584a8418cc0a,dgm_tsa_mentioned_entities__75d4ef619870221c20cd584a8418cc0a
etihad crystal cargo,Etihad Crystal Cargo,cargo,,cargo,,,,Cargo,Etihad Crystal Cargo,,dgm_tsa_mentioned_entities,54e6c46c8b98875a4c7de688494e35c7,dgm_tsa_mentioned_entities__54e6c46c8b98875a4c7de688494e35c7
european air transport leipzig,European Air Transport Leipzig,cargo,,cargo,,,,Cargo,European Air Transport Leipzig,,dgm_tsa_mentioned_entities,50639476530a7403cf6f483420ff0634,dgm_tsa_mentioned_entities__50639476530a7403cf6f483420ff0634
eva air cargo,EVA Air Cargo,cargo,,cargo,,,,Cargo,EVA Air Cargo,,dgm_tsa_mentioned_entities,c62ac94a09c50fc2a62d609831ae9755,dgm_tsa_mentioned_entities__c62ac94a09c50fc2a62d609831ae9755
fedex express,FedEx Express,cargo,,cargo,,,,Cargo,FedEx Express,,dgm_tsa_mentioned_entities,5dd10aff2eb9049119e728880659f649,dgm_tsa_mentioned_entities__5dd10aff2eb9049119e728880659f649
finnair cargo,Finnair Cargo,cargo,,cargo,,,,Cargo,Finnair Cargo,,dgm_tsa_mentioned_entities,38df48ca49041e72bdb40cd661ba3a4e,dgm_tsa_mentioned_entities__38df48ca49041e72bdb40cd661ba3a4e
fly pro,Fly Pro,cargo,,cargo,,,,Cargo,Fly Pro,,dgm_tsa_mentioned_entities,794fb05bc48679e3a48ea9912da2a5b5,dgm_tsa_mentioned_entities__794fb05bc48679e3a48ea9912da2a5b5
garuda indonesia cargo,Garuda Indonesia Cargo,cargo,,cargo,,,,Cargo,Garuda Indonesia Cargo,,dgm_tsa_mentioned_entities,0bbed21e6b930abadc084d077d1fe1bc,dgm_tsa_mentioned_entities__0bbed21e6b930abadc084d077d1fe1bc
gol transportes aéreos,Gol Transportes Aéreos,cargo,,cargo,,,,Cargo,Gol Transportes Aéreos,,dgm_tsa_mentioned_entities,0a259014e7571f3dbb316b16147ac32e,dgm_tsa_mentioned_entities__0a259014e7571f3dbb316b16147ac32e
gulf air cargo,Gulf Air Cargo,cargo,,cargo,,,,Cargo,Gulf Air Cargo,,dgm_tsa_mentioned_entities,90aa67f31c5d1fa7e385f3eddcd24031,dgm_tsa_mentioned_entities__90aa67f31c5d1fa7e385f3eddcd24031
hainan airlines cargo,Hainan Airlines Cargo,cargo,,cargo,,,,Cargo,Hainan Airlines Cargo,,dgm_tsa_mentioned_entities,065d49e2e03166f4f0363c60251840ef,dgm_tsa_mentioned_entities__065d49e2e03166f4f0363c60251840ef
hong kong airlines cargo,Hong Kong Airlines Cargo,cargo,,cargo,,,,Cargo,Hong Kong Airlines Cargo,,dgm_tsa_mentioned_entities,77a0606e507277f17a3099c959529514,dgm_tsa_mentioned_entities__77a0606e507277f17a3099c959529514
iag cargo,IAG Cargo,cargo,,cargo,,,,Cargo,IAG Cargo,,dgm_tsa_mentioned_entities,759b6954f3b21dae176584a9e9515f80,dgm_tsa_mentioned_entities__759b6954f3b21dae176584a9e9515f80
iberia cargo,Iberia Cargo,cargo,,cargo,,,,Cargo,Iberia Cargo,,dgm_tsa_mentioned_entities,f855a69302315a74f211c8af0ad4e370,dgm_tsa_mentioned_entities__f855a69302315a74f211c8af0ad4e370
icelandair cargo,Icelandair Cargo,cargo,,cargo,,,,Cargo,Icelandair Cargo,,dgm_tsa_mentioned_entities,95c42ae303fc7fa7aa9d260d057ee595,dgm_tsa_mentioned_entities__95c42ae303fc7fa7aa9d260d057ee595
iran air cargo,Iran Air Cargo,cargo,,cargo,,,,Cargo,Iran Air Cargo,,dgm_tsa_mentioned_entities,11063ac44b813d27bc5906507b7fc3f5,dgm_tsa_mentioned_entities__11063ac44b813d27bc5906507b7fc3f5
iraqi airways,Iraqi Airways,cargo,,cargo,,,,Cargo,Iraqi Airways,,dgm_tsa_mentioned_entities,377b0660556c6e26902bc91b00448dc2,dgm_tsa_mentioned_entities__377b0660556c6e26902bc91b00448dc2
japan airlines cargo,Japan Airlines Cargo,cargo,,cargo,,,,Cargo,Japan Airlines Cargo,,dgm_tsa_mentioned_entities,be994d808bd70e25b3930ff0ea60e156,dgm_tsa_mentioned_entities__be994d808bd70e25b3930ff0ea60e156
kalitta air,Kalitta Air,cargo,,cargo,,,,Cargo,Kalitta Air,,dgm_tsa_mentioned_entities,35b461f74cf9d74627b83ee79de7694f,dgm_tsa_mentioned_entities__35b461f74cf9d74627b83ee79de7694f
kenya airways cargo,Kenya Airways Cargo,cargo,,cargo,,,,Cargo,Kenya Airways Cargo,,dgm_tsa_mentioned_entities,bb6c5c27c0193a8ec5365d45cf99eb3e,dgm_tsa_mentioned_entities__bb6c5c27c0193a8ec5365d45cf99eb3e
klm cargo,KLM Cargo,cargo,,cargo,,,,Cargo,KLM Cargo,,dgm_tsa_mentioned_entities,696785ea967c5acf10c0d64953c950b2,dgm_tsa_mentioned_entities__696785ea967c5acf10c0d64953c950b2
korean air cargo,Korean Air Cargo,cargo,,cargo,,,,Cargo,Korean Air Cargo,,dgm_tsa_mentioned_entities,cade88944d526725521b9e60eb8f51c3,dgm_tsa_mentioned_entities__cade88944d526725521b9e60eb8f51c3
kuwait airways cargo,Kuwait Airways Cargo,cargo,,cargo,,,,Cargo,Kuwait Airways Cargo,,dgm_tsa_mentioned_entities,06d67158adea2d861bc42299647bfeda,dgm_tsa_mentioned_entities__06d67158adea2d861bc42299647bfeda
lan cargo,LAN Cargo,cargo,,cargo,,,,Cargo,LAN Cargo,,dgm_tsa_mentioned_entities,9caea5dc6e753bfb96ad3cc3c37bef7a,dgm_tsa_mentioned_entities__9caea5dc6e753bfb96ad3cc3c37bef7a
lot polish airlines cargo,LOT Polish Airlines Cargo,cargo,,cargo,,,,Cargo,LOT Polish Airlines Cargo,,dgm_tsa_mentioned_entities,3b07d4d526972931d7addbd8ac309287,dgm_tsa_mentioned_entities__3b07d4d526972931d7addbd8ac309287
maskargo,MASkargo,cargo,,cargo,,,,Cargo,MASkargo,,dgm_tsa_mentioned_entities,b36031dfbd45163bf0b8577c0860ef75,dgm_tsa_mentioned_entities__b36031dfbd45163bf0b8577c0860ef75
nippon cargo airlines,Nippon Cargo Airlines,cargo,,cargo,,,,Cargo,Nippon Cargo Airlines,,dgm_tsa_mentioned_entities,cd8966f72d5953c11f53d3dadc58f78a,dgm_tsa_mentioned_entities__cd8966f72d5953c11f53d3dadc58f78a
pakistan international airlines cargo,Pakistan International Airlines Cargo,cargo,,cargo,,,,Cargo,Pakistan International Airlines Cargo,,dgm_tsa_mentioned_entities,e15f75194fb065311c0f1f0056681fa7,dgm_tsa_mentioned_entities__e15f75194fb065311c0f1f0056681fa7
philippine airlines cargo,Philippine Airlines Cargo,cargo,,cargo,,,,Cargo,Philippine Airlines Cargo,,dgm_tsa_mentioned_entities,526393a1cb8212b9de7102280aedbbab,dgm_tsa_mentioned_entities__526393a1cb8212b9de7102280aedbbab
polar air cargo,Polar Air Cargo,cargo,,cargo,,,,Cargo,Polar Air Cargo,,dgm_tsa_mentioned_entities,a068dc36b126f31773f1e2bca14c6a9a,dgm_tsa_mentioned_entities__a068dc36b126f31773f1e2bca14c6a9a
qantas freight,Qantas Freight,cargo,,cargo,,,,Cargo,Qantas Freight,,dgm_tsa_mentioned_entities,c9a7a8976a2e2967a8f9b9d092fa316e,dgm_tsa_mentioned_entities__c9a7a8976a2e2967a8f9b9d092fa316e
qatar airways cargo,Qatar Airways Cargo,cargo,,cargo,,,,Cargo,Qatar Airways Cargo,,dgm_tsa_mentioned_entities,78baab0ad9795b797dd941ae895c3c82,dgm_tsa_mentioned_entities__78baab0ad9795b797dd941ae895c3c82
ram cargo,RAM Cargo,cargo,,cargo,,,,Cargo,RAM Cargo,,dgm_tsa_mentioned_entities,d58f7f678ec3b5228ebc01ef978aa4b1,dgm_tsa_mentioned_entities__d58f7f678ec3b5228ebc01ef978aa4b1
royal jordanian cargo,Royal Jordanian Cargo,cargo,,cargo,,,,Cargo,Royal Jordanian Cargo,,dgm_tsa_mentioned_entities,087a23be214c4cc5bf21cbbf44ee85d5,dgm_tsa_mentioned_entities__087a23be214c4cc5bf21cbbf44ee85d5
sas cargo group,SAS Cargo Group,cargo,,cargo,,,,Cargo,SAS Cargo Group,,dgm_tsa_mentioned_entities,e6dbbc0d13b20193bda5310cd9fea7e9,dgm_tsa_mentioned_entities__e6dbbc0d13b20193bda5310cd9fea7e9
saudi arabian airlines cargo,Saudi Arabian Airlines Cargo,cargo,,cargo,,,,Cargo,Saudi Arabian Airlines Cargo,,dgm_tsa_mentioned_entities,bf36586778f3d57382d6ba99b3ae8d28,dgm_tsa_mentioned_entities__bf36586778f3d57382d6ba99b3ae8d28
shanghai airlines cargo,Shanghai Airlines Cargo,cargo,,cargo,,,,Cargo,Shanghai Airlines Cargo,,dgm_tsa_mentioned_entities,7d4dc6a719c923e432d9113178efd49d,dgm_tsa_mentioned_entities__7d4dc6a719c923e432d9113178efd49d
shenzhen airlines cargo,Shenzhen Airlines Cargo,cargo,,cargo,,,,Cargo,Shenzhen Airlines Cargo,,dgm_tsa_mentioned_entities,23cd9556cf7051b32e73c66b5ca01d81,dgm_tsa_mentioned_entities__23cd9556cf7051b32e73c66b5ca01d81
sichuan airlines cargo,Sichuan Airlines Cargo,cargo,,cargo,,,,Cargo,Sichuan Airlines Cargo,,dgm_tsa_mentioned_entities,d076727e68eddc6151480fabb87fe5f1,dgm_tsa_mentioned_entities__d076727e68eddc6151480fabb87fe5f1
singapore airlines cargo,Singapore Airlines Cargo,cargo,,cargo,,,,Cargo,Singapore Airlines Cargo,,dgm_tsa_mentioned_entities,74195e6a7a9c506a9d4ac928d106833c,dgm_tsa_mentioned_entities__74195e6a7a9c506a9d4ac928d106833c
south african airways cargo,South African Airways Cargo,cargo,,cargo,,,,Cargo,South African Airways Cargo,,dgm_tsa_mentioned_entities,76525414055428b4e4bdbdb4820cd9c6,dgm_tsa_mentioned_entities__76525414055428b4e4bdbdb4820cd9c6
srilankan cargo,SriLankan Cargo,cargo,,cargo,,,,Cargo,SriLankan Cargo,,dgm_tsa_mentioned_entities,8aaefd2325f9f97d6a329e912a087228,dgm_tsa_mentioned_entities__8aaefd2325f9f97d6a329e912a087228
sudan airways,Sudan Airways,cargo,,cargo,,,,Cargo,Sudan Airways,,dgm_tsa_mentioned_entities,56d019cb1fe84ca8e764ec616ee2ae8c,dgm_tsa_mentioned_entities__56d019cb1fe84ca8e764ec616ee2ae8c
swiss worldcargo,Swiss WorldCargo,cargo,,cargo,,,,Cargo,Swiss WorldCargo,,dgm_tsa_mentioned_entities,633bfb15ddd57a096b6217b8b5836293,dgm_tsa_mentioned_entities__633bfb15ddd57a096b6217b8b5836293
syrian air,Syrian Air,cargo,,cargo,,,,Cargo,Syrian Air,,dgm_tsa_mentioned_entities,578b337f2ceccaa5adfe85bb47fc9c17,dgm_tsa_mentioned_entities__578b337f2ceccaa5adfe85bb47fc9c17
tajik air,Tajik Air,cargo,,cargo,,,,Cargo,Tajik Air,,dgm_tsa_mentioned_entities,d52d68296f6cc6079b1d70704010b536,dgm_tsa_mentioned_entities__d52d68296f6cc6079b1d70704010b536
tam cargo,TAM Cargo,cargo,,cargo,,,,Cargo,TAM Cargo,,dgm_tsa_mentioned_entities,a505c4e61cdd3854cff700be678fa528,dgm_tsa_mentioned_entities__a505c4e61cdd3854cff700be678fa528
thai airways cargo,Thai Airways Cargo,cargo,,cargo,,,,Cargo,Thai Airways Cargo,,dgm_tsa_mentioned_entities,0127acfc770d65070cb959391c119a86,dgm_tsa_mentioned_entities__0127acfc770d65070cb959391c119a86
tnt airways,TNT Airways,cargo,,cargo,,,,Cargo,TNT Airways,,dgm_tsa_mentioned_entities,94736f3af0879e22883f0f73db8b5a4d,dgm_tsa_mentioned_entities__94736f3af0879e22883f0f73db8b5a4d
turkish airlines cargo,Turkish Airlines Cargo,cargo,,cargo,,,,Cargo,Turkish Airlines Cargo,,dgm_tsa_mentioned_entities,1978a31f8e542559a0aaa0608e55a3a6,dgm_tsa_mentioned_entities__1978a31f8e542559a0aaa0608e55a3a6
turkmenistan airlines,Turkmenistan Airlines,cargo,,cargo,,,,Cargo,Turkmenistan Airlines,,dgm_tsa_mentioned_entities,db79a7685d6ed8ff665e7405df4a9ed4,dgm_tsa_mentioned_entities__db79a7685d6ed8ff665e7405df4a9ed4
united airlines cargo,United Airlines Cargo,cargo,,cargo,,,,Cargo,United Airlines Cargo,,dgm_tsa_mentioned_entities,50b51c681e6285312f6638abc142290e,dgm_tsa_mentioned_entities__50b51c681e6285312f6638abc142290e
ups airlines,UPS Airlines,cargo,,cargo,,,,Cargo,UPS Airlines,,dgm_tsa_mentioned_entities,8eaea93ac4ae9799875a253a40f4c667,dgm_tsa_mentioned_entities__8eaea93ac4ae9799875a253a40f4c667
uzbekistan airways cargo,Uzbekistan Airways Cargo,cargo,,cargo,,,,Cargo,Uzbekistan Airways Cargo,,dgm_tsa_mentioned_entities,dd980ac6831b93882df1349b1581a5d2,dgm_tsa_mentioned_entities__dd980ac6831b93882df1349b1581a5d2
vensecar internacional,Vensecar Internacional,cargo,,cargo,,,,Cargo,Vensecar Internacional,,dgm_tsa_mentioned_entities,1f280cced0540e35805598af452976e1,dgm_tsa_mentioned_entities__1f280cced0540e35805598af452976e1
virgin atlantic cargo,Virgin Atlantic Cargo,cargo,,cargo,,,,Cargo,Virgin Atlantic Cargo,,dgm_tsa_mentioned_entities,5f88542c39d9361929b42a9141bf2b0d,dgm_tsa_mentioned_entities__5f88542c39d9361929b42a9141bf2b0d
virgin australia cargo,Virgin Australia Cargo,cargo,,cargo,,,,Cargo,Virgin Australia Cargo,,dgm_tsa_mentioned_entities,bc189eea000ec481ecf43afd8a89fd88,dgm_tsa_mentioned_entities__bc189eea000ec481ecf43afd8a89fd88
yakutia airlines cargo,Yakutia Airlines Cargo,cargo,,cargo,,,,Cargo,Yakutia Airlines Cargo,,dgm_tsa_mentioned_entities,f313736dbc43816021ecbf656b6b96fe,dgm_tsa_mentioned_entities__f313736dbc43816021ecbf656b6b96fe
maersk,Maersk,cargo,,cargo,,,,Cargo,Maersk,,dgm_tsa_mentioned_entities,87844242bef0cfbeb46f30556e905683,dgm_tsa_mentioned_entities__87844242bef0cfbeb46f30556e905683
mediterrean shipping company,Mediterrean Shipping Company,cargo,,cargo,,,,Cargo,Mediterrean Shipping Company,,dgm_tsa_mentioned_entities,f340b5c80db9769016550712937b6a15,dgm_tsa_mentioned_entities__f340b5c80db9769016550712937b6a15
msc,MSC,cargo,,cargo,,,,Cargo,MSC,,dgm_tsa_mentioned_entities,bb7e3548829d9f1e37f1282d0383fa12,dgm_tsa_mentioned_entities__bb7e3548829d9f1e37f1282d0383fa12
cma cgm,CMA CGM,cargo,,cargo,,,,Cargo,CMA CGM,,dgm_tsa_mentioned_entities,45d38780d16df421e274c15752982d16,dgm_tsa_mentioned_entities__45d38780d16df421e274c15752982d16
china ocean shipping company,China Ocean Shipping Company,cargo,,cargo,,,,Cargo,China Ocean Shipping Company,,dgm_tsa_mentioned_entities,51666a1d0ae32c0ae0c3dd3df4c67f13,dgm_tsa_mentioned_entities__51666a1d0ae32c0ae0c3dd3df4c67f13
evergreen marine,Evergreen Marine,cargo,,cargo,0333fa4b4329418b42fa5dc058077539,,,Cargo,Evergreen Marine,,dgm_tsa_mentioned_entities,8f4a54b73e1b632febcaa25f75c3d24c,dgm_tsa_mentioned_entities__8f4a54b73e1b632febcaa25f75c3d24c
hapag-lloyd,Hapag-Lloyd,cargo,,cargo,,,,Cargo,Hapag-Lloyd,,dgm_tsa_mentioned_entities,5768f633928194770e41a50b39c2d670,dgm_tsa_mentioned_entities__5768f633928194770e41a50b39c2d670
hamburg süd,Hamburg Süd,cargo,,cargo,,,,Cargo,Hamburg Süd,,dgm_tsa_mentioned_entities,a95d3a9ba5028ed7072c92ffb30be253,dgm_tsa_mentioned_entities__a95d3a9ba5028ed7072c92ffb30be253
hanjin shipping,Hanjin Shipping,cargo,,cargo,2ddd01e6abb8e8241bd0bf2927ea857b,,,Cargo,Hanjin Shipping,,dgm_tsa_mentioned_entities,f789ad25bfdc4422cc13f71e9e4f925c,dgm_tsa_mentioned_entities__f789ad25bfdc4422cc13f71e9e4f925c
orient overseas container line,Orient Overseas Container Line,cargo,,cargo,,,,Cargo,Orient Overseas Container Line,,dgm_tsa_mentioned_entities,eaaf065abaf9200daa75a67f40517004,dgm_tsa_mentioned_entities__eaaf065abaf9200daa75a67f40517004
mitsui o.s.k. lines,"Mitsui O.S.K. Lines, Ltd",cargo,,cargo,,,,Cargo,"Mitsui O.S.K. Lines, Ltd",,dgm_tsa_mentioned_entities,22545070992861dc28027d4e67c98844,dgm_tsa_mentioned_entities__22545070992861dc28027d4e67c98844
american president lines,American President Lines,cargo,,cargo,,,,Cargo,American President Lines,,dgm_tsa_mentioned_entities,81ab7288ab61fabbd4e2f6066f1b2071,dgm_tsa_mentioned_entities__81ab7288ab61fabbd4e2f6066f1b2071
yang ming marine transport corporation,Yang Ming Marine Transport Corporation,cargo,,cargo,16eff378c8b34efd598a11d8bfdacdf4,,,Cargo,Yang Ming Marine Transport Corporation,,dgm_tsa_mentioned_entities,cde1352171353029769bf19264564872,dgm_tsa_mentioned_entities__cde1352171353029769bf19264564872
nippon yusen kabushiki kaisha,Nippon Yusen Kabushiki Kaisha,cargo,,cargo,72932eda48429c0ea85d51a136fb8a86,,,Cargo,Nippon Yusen Kabushiki Kaisha,,dgm_tsa_mentioned_entities,bb946aa255323ca9c8b456e86a45f32c,dgm_tsa_mentioned_entities__bb946aa255323ca9c8b456e86a45f32c
hyundai merchant marine,Hyundai Merchant Marine,cargo,,cargo,284af5851db4bcbb792a6f09791a33aa,,,Cargo,Hyundai Merchant Marine,,dgm_tsa_mentioned_entities,ed3c18554cfa2f0e19664c1842ea73bf,dgm_tsa_mentioned_entities__ed3c18554cfa2f0e19664c1842ea73bf
kawasaki kisen kaisha,Kawasaki Kisen Kaisha,cargo,,cargo,2e934d3a19ac398aed3cb3ce971acff0,,,Cargo,Kawasaki Kisen Kaisha,,dgm_tsa_mentioned_entities,c57a3b6d34dbda9746eac5baa50d3e54,dgm_tsa_mentioned_entities__c57a3b6d34dbda9746eac5baa50d3e54
pacific international lines,Pacific International Lines,cargo,,cargo,,,,Cargo,Pacific International Lines,,dgm_tsa_mentioned_entities,d0979239639579c60386121a3c6a35dc,dgm_tsa_mentioned_entities__d0979239639579c60386121a3c6a35dc
zim,Zim,cargo,,cargo,,,,Cargo,Zim,,dgm_tsa_mentioned_entities,7a43d0c27365e8ac22912df43319957a,dgm_tsa_mentioned_entities__7a43d0c27365e8ac22912df43319957a
wan hai lines,Wan Hai Lines,cargo,,cargo,e4c0e6e8434ca9d71414acd7321fc487,,,Cargo,Wan Hai Lines,,dgm_tsa_mentioned_entities,a6ce6085be6a1e95161b0cedd7e28299,dgm_tsa_mentioned_entities__a6ce6085be6a1e95161b0cedd7e28299
x-press feeders group,X-Press Feeders Group,cargo,,cargo,,,,Cargo,X-Press Feeders Group,,dgm_tsa_mentioned_entities,c998decf84262092875eadc127396daa,dgm_tsa_mentioned_entities__c998decf84262092875eadc127396daa
fedex freight,FedEx Freight,cargo,,cargo,,,,Cargo,FedEx Freight,,dgm_tsa_mentioned_entities,2cb4f4fc8719008c71fa36cfb854007a,dgm_tsa_mentioned_entities__2cb4f4fc8719008c71fa36cfb854007a
old dominion freight line,Old Dominion Freight Line,cargo,,cargo,c0f87f61ed4ffd8a7e54d61f70e0a275,,,Cargo,Old Dominion Freight Line,,dgm_tsa_mentioned_entities,c0b255047c1fa58dedc5f098dc6dcdd1,dgm_tsa_mentioned_entities__c0b255047c1fa58dedc5f098dc6dcdd1
xpo logistics,XPO Logistics,cargo,,cargo,,,,Cargo,XPO Logistics,,dgm_tsa_mentioned_entities,b5f618c1b011e029e705ae011f1715cb,dgm_tsa_mentioned_entities__b5f618c1b011e029e705ae011f1715cb
yrc freight,YRC Freight,cargo,,cargo,,,,Cargo,YRC Freight,,dgm_tsa_mentioned_entities,0a3ea836fd74c11d5c30a8f9ea8f57af,dgm_tsa_mentioned_entities__0a3ea836fd74c11d5c30a8f9ea8f57af
estes express lines,Estes Express Lines,cargo,,cargo,,,,Cargo,Estes Express Lines,,dgm_tsa_mentioned_entities,7553ef3d7003f48915ea26d20d2b6262,dgm_tsa_mentioned_entities__7553ef3d7003f48915ea26d20d2b6262
ups freight,UPS Freight,cargo,,cargo,,,,Cargo,UPS Freight,,dgm_tsa_mentioned_entities,24cfc1c8963ea896780e83f304de5b0d,dgm_tsa_mentioned_entities__24cfc1c8963ea896780e83f304de5b0d
abf freight system,ABF Freight System,cargo,,cargo,,,,Cargo,ABF Freight System,,dgm_tsa_mentioned_entities,a7f75f69584dcac38793a27c63a2d38d,dgm_tsa_mentioned_entities__a7f75f69584dcac38793a27c63a2d38d
r+l carriers,R+L Carriers,cargo,,cargo,,,,Cargo,R+L Carriers,,dgm_tsa_mentioned_entities,1738d0e2cb4d8cd5793632b0139885cb,dgm_tsa_mentioned_entities__1738d0e2cb4d8cd5793632b0139885cb
saia motor freight line,Saia Motor Freight Line,cargo,,cargo,,,,Cargo,Saia Motor Freight Line,,dgm_tsa_mentioned_entities,cf68dad38ee50d3eb6829f8a937b3095,dgm_tsa_mentioned_entities__cf68dad38ee50d3eb6829f8a937b3095
southeastern freight lines,Southeastern Freight Lines,cargo,,cargo,,,,Cargo,Southeastern Freight Lines,,dgm_tsa_mentioned_entities,4a8e6bba90e744ecb48bdc280f6f7e87,dgm_tsa_mentioned_entities__4a8e6bba90e744ecb48bdc280f6f7e87
holland,Holland,cargo,,cargo,a2b8e8f3f2456957c2c90d9a72f3fd11,,,Cargo,Holland,,dgm_tsa_mentioned_entities,8b7f166658e806dd8b8783a0ceb36234,dgm_tsa_mentioned_entities__8b7f166658e806dd8b8783a0ceb36234
averitt express,Averitt Express,cargo,,cargo,,,,Cargo,Averitt Express,,dgm_tsa_mentioned_entities,ec515fd9e519c8f182bfab9d74a7867a,dgm_tsa_mentioned_entities__ec515fd9e519c8f182bfab9d74a7867a
central transport international,Central Transport International,cargo,,cargo,,,,Cargo,Central Transport International,,dgm_tsa_mentioned_entities,101233519aa191bb1aa390ea8d2a9133,dgm_tsa_mentioned_entities__101233519aa191bb1aa390ea8d2a9133
forward air,Forward Air,cargo,,cargo,f882e4c9a76b39e2b3dd61259186b9dc,,,Cargo,Forward Air,,dgm_tsa_mentioned_entities,35443613b3098e5957ffea070431d543,dgm_tsa_mentioned_entities__35443613b3098e5957ffea070431d543
dayton freight lines,Dayton Freight Lines,cargo,,cargo,,,,Cargo,Dayton Freight Lines,,dgm_tsa_mentioned_entities,295f3ea4638dc8650cd505fef0d9c8b3,dgm_tsa_mentioned_entities__295f3ea4638dc8650cd505fef0d9c8b3
pitt ohio transportation group,Pitt Ohio Transportation Group,cargo,,cargo,,,,Cargo,Pitt Ohio Transportation Group,,dgm_tsa_mentioned_entities,cd6a47cd95ab8239d8e966dd69a6178e,dgm_tsa_mentioned_entities__cd6a47cd95ab8239d8e966dd69a6178e
aaa cooper transportation,AAA Cooper Transportation,cargo,,cargo,,,,Cargo,AAA Cooper Transportation,,dgm_tsa_mentioned_entities,b30fa17fca0789d62789b4ec8cd68975,dgm_tsa_mentioned_entities__b30fa17fca0789d62789b4ec8cd68975
