keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
alert half moon bay,Half Moon Bay,ForeignMinistry,Half Moon Bay,,dgm_catown,58cd4ed4df456ef26f6a411a658c6165,dgm_catown__58cd4ed4df456ef26f6a411a658c6165
alert hanford,Hanford,IndustryTerm,Hanford,,dgm_catown,48e0c487bc7d44e22fb3269f804713a5,dgm_catown__48e0c487bc7d44e22fb3269f804713a5
alert hawaiian gardens,Hawaiian Gardens,Exec,Hawaiian Gardens,,dgm_catown,80eca6864ee6059b29353ca91c711328,dgm_catown__80eca6864ee6059b29353ca91c711328
alert hawthorne,Hawthorne,Person,Hawthorne,,dgm_catown,8b24f3bff37e36bc76c74dae5f10b7da,dgm_catown__8b24f3bff37e36bc76c74dae5f10b7da
alert hayward,Hayward,Diplomat,Hayward,,dgm_catown,5823ccc25b256955c4e97cb4a23865ee,dgm_catown__5823ccc25b256955c4e97cb4a23865ee
alert healdsburg,Healdsburg,Consulates,Healdsburg,,dgm_catown,7816b920f4cd6f66fc46fe94a6c123cd,dgm_catown__7816b920f4cd6f66fc46fe94a6c123cd
alert hemet,Hemet,AAEntity,Hemet,,dgm_catown,13380623f5bf1fb5bce7ad89042a6619,dgm_catown__13380623f5bf1fb5bce7ad89042a6619
alert hercules,Hercules,Media,Hercules,,dgm_catown,c7e440f72633c735c676fc58b6e92f1e,dgm_catown__c7e440f72633c735c676fc58b6e92f1e
alert hermosa beach,Hermosa Beach,LegislativeCommittee,Hermosa Beach,,dgm_catown,f8d31da2cb3f989b7294ce93df2aa1c9,dgm_catown__f8d31da2cb3f989b7294ce93df2aa1c9
alert hesperia,Hesperia,IndustryTerm,Hesperia,,dgm_catown,6daf4e1ef70bc730f08a5b942aa2c9b9,dgm_catown__6daf4e1ef70bc730f08a5b942aa2c9b9
alert hidden hills,Hidden Hills,Consulates,Hidden Hills,,dgm_catown,4865137764b03fe94b2391170931b93f,dgm_catown__4865137764b03fe94b2391170931b93f
alert highland,Highland,Keyphrase,Highland,,dgm_catown,6d4e1ac49afdaba18829c8804f95997d,dgm_catown__6d4e1ac49afdaba18829c8804f95997d
alert hillsborough,Hillsborough,LegislativeCommittee,Hillsborough,,dgm_catown,4ffdc38a70404c592aac139a2e277594,dgm_catown__4ffdc38a70404c592aac139a2e277594
alert hollister,Hollister,Refinery,Hollister,,dgm_catown,4f6c6d3220f6da7d783d2d378ea2d4c4,dgm_catown__4f6c6d3220f6da7d783d2d378ea2d4c4
alert holtville,Holtville,News,Holtville,,dgm_catown,120a44851b494285399c0a92274bfb7d,dgm_catown__120a44851b494285399c0a92274bfb7d
alert hughson,Hughson,Legislator,Hughson,,dgm_catown,4ce53d600b341db1d1df1610fa06b695,dgm_catown__4ce53d600b341db1d1df1610fa06b695
alert huntington beach,Huntington Beach,ForeignMinistry,Huntington Beach,,dgm_catown,66fb400d53d17b6331263beb99c2ba07,dgm_catown__66fb400d53d17b6331263beb99c2ba07
alert huntington park,Huntington Park,Wells,Huntington Park,,dgm_catown,8d3d3fc9bedb696a9423badea6b7601a,dgm_catown__8d3d3fc9bedb696a9423badea6b7601a
alert huron,Huron,IndustryTerm,Huron,,dgm_catown,55a754a29431b96f78857528b4b8d202,dgm_catown__55a754a29431b96f78857528b4b8d202
alert imperial,Imperial,FTO,Imperial,,dgm_catown,e6af7b29ffe62b0b607b8fcbe812303c,dgm_catown__e6af7b29ffe62b0b607b8fcbe812303c
alert imperial beach,Imperial Beach,ForeignMinistry,Imperial Beach,,dgm_catown,55993185fe21f549870b4f00c73956cf,dgm_catown__55993185fe21f549870b4f00c73956cf
alert indian wells,Indian Wells,Wells,Indian Wells,,dgm_catown,d4f01a95b1a017bd3db940520c0b8951,dgm_catown__d4f01a95b1a017bd3db940520c0b8951
alert indio,Indio,Consulates,Indio,,dgm_catown,1cd942adab8cd7f93835deea0007cb80,dgm_catown__1cd942adab8cd7f93835deea0007cb80
alert industry,Industry,IndustryTerm,Industry,,dgm_catown,4fd0a37b0a02153b23bbb61d7915a429,dgm_catown__4fd0a37b0a02153b23bbb61d7915a429
alert inglewood,Inglewood,Keyphrase,Inglewood,,dgm_catown,36228b1b09018bc7daf23f7e43af1712,dgm_catown__36228b1b09018bc7daf23f7e43af1712
alert ione,Ione,Refinery,Ione,,dgm_catown,61f0cedfcf9d27db2d02eac7a79f9d37,dgm_catown__61f0cedfcf9d27db2d02eac7a79f9d37
alert irvine,Irvine,ForeignMinistry,Irvine,,dgm_catown,3ecc035dd613d1e8c86207e007da26a4,dgm_catown__3ecc035dd613d1e8c86207e007da26a4
alert irwindale,Irwindale,CompanyKeyword,Irwindale,,dgm_catown,d42f971e05eab354915cd3fa649056d8,dgm_catown__d42f971e05eab354915cd3fa649056d8
alert isleton,Isleton,Organization,Isleton,,dgm_catown,21d57a5b853aa365f8d7cf108ab71ce9,dgm_catown__21d57a5b853aa365f8d7cf108ab71ce9
alert jackson,Jackson,FTO,Jackson,,dgm_catown,7930c951e609e461e8226004ed91a985,dgm_catown__7930c951e609e461e8226004ed91a985
alert jurupa valley,Jurupa Valley,IndustryTerm,Jurupa Valley,,dgm_catown,1be135b22e7cd5038b25038c2afe28cd,dgm_catown__1be135b22e7cd5038b25038c2afe28cd
alert kerman,Kerman,DiplomaticFacilities,Kerman,,dgm_catown,ca113b888c5012cc71839976b4aa595a,dgm_catown__ca113b888c5012cc71839976b4aa595a
alert king city,King City,IndustryTerm,King City,,dgm_catown,7132d49b649c29e0c5055b4761f8335f,dgm_catown__7132d49b649c29e0c5055b4761f8335f
alert kingsburg,Kingsburg,Pipeline,Kingsburg,,dgm_catown,2297726293352d505788a5c24b3c3402,dgm_catown__2297726293352d505788a5c24b3c3402
alert la cañada flintridge,La Cañada Flintridge,Organization,La Cañada Flintridge,,dgm_catown,e4f15d89e8daa5a6fe56cee506ebca53,dgm_catown__e4f15d89e8daa5a6fe56cee506ebca53
alert la habra,La Habra,ForeignMinister,La Habra,,dgm_catown,fc9dabacb603b7b31923166d51bd0734,dgm_catown__fc9dabacb603b7b31923166d51bd0734
alert la habra heights,La Habra Heights,LegislativeCommittee,La Habra Heights,,dgm_catown,1b589464587bc7fabf9ca4e811a8eed1,dgm_catown__1b589464587bc7fabf9ca4e811a8eed1
alert la mesa,La Mesa,AAEntity,La Mesa,,dgm_catown,e894aebb07e960eb888e8a3ae787d7ef,dgm_catown__e894aebb07e960eb888e8a3ae787d7ef
alert la mirada,La Mirada,Keyphrase,La Mirada,,dgm_catown,0881f3c81923a9643f6bb75040e603f6,dgm_catown__0881f3c81923a9643f6bb75040e603f6
alert la palma,La Palma,Person,La Palma,,dgm_catown,2923a7614815809e02936b76338f0b67,dgm_catown__2923a7614815809e02936b76338f0b67
alert la puente,La Puente,DiplomaticFacilities,La Puente,,dgm_catown,ce9fbf862e0b73a67f04d0d037d0b0c7,dgm_catown__ce9fbf862e0b73a67f04d0d037d0b0c7
alert la quinta,La Quinta,FTO,La Quinta,,dgm_catown,d330b9d5516ad7eed6d768720de5002d,dgm_catown__d330b9d5516ad7eed6d768720de5002d
alert la verne,La Verne,ForeignMinistry,La Verne,,dgm_catown,b3fc0e8bd42cebefe26004543ef73149,dgm_catown__b3fc0e8bd42cebefe26004543ef73149
alert lafayette,Lafayette,ForeignMinistry,Lafayette,,dgm_catown,ce4bd51dc48091ddb7e42d5161ae307b,dgm_catown__ce4bd51dc48091ddb7e42d5161ae307b
alert laguna beach,Laguna Beach,Refinery,Laguna Beach,,dgm_catown,abd801185bf6ce07f4b2bb6d2f8f7934,dgm_catown__abd801185bf6ce07f4b2bb6d2f8f7934
alert laguna hills,Laguna Hills,Organization,Laguna Hills,,dgm_catown,00aa23ec90b4696f346bc992e66a2d8a,dgm_catown__00aa23ec90b4696f346bc992e66a2d8a
alert laguna niguel,Laguna Niguel,Legislator,Laguna Niguel,,dgm_catown,9c52aac4137f95fc632839d986d67ea5,dgm_catown__9c52aac4137f95fc632839d986d67ea5
alert laguna woods,Laguna Woods,space,Laguna Woods,,dgm_catown,d6b0f3a3ad063ef3a18beeca89857b7e,dgm_catown__d6b0f3a3ad063ef3a18beeca89857b7e
alert lake elsinore,Lake Elsinore,ForeignMinistry,Lake Elsinore,,dgm_catown,bf758aa73ccccc34cb12e5c0cd94abea,dgm_catown__bf758aa73ccccc34cb12e5c0cd94abea
alert lake forest,Lake Forest,Exec,Lake Forest,,dgm_catown,9b96882e9efd042958dcee0aaa04b2ca,dgm_catown__9b96882e9efd042958dcee0aaa04b2ca
alert lakeport,Lakeport,Shipping,Lakeport,,dgm_catown,8a6fb42aeb977b5ea933f939b207f8cb,dgm_catown__8a6fb42aeb977b5ea933f939b207f8cb
alert lakewood,Lakewood,Pipeline,Lakewood,,dgm_catown,92d79d00942d662c0363a17f0e65cf0b,dgm_catown__92d79d00942d662c0363a17f0e65cf0b
alert lancaster,Lancaster,Wells,Lancaster,,dgm_catown,149ad999bfbe547e7cac87c9f29215f3,dgm_catown__149ad999bfbe547e7cac87c9f29215f3
alert larkspur,Larkspur,ForeignMinistry,Larkspur,,dgm_catown,66ce321cb0bc5d02d8733ed4a76ff772,dgm_catown__66ce321cb0bc5d02d8733ed4a76ff772
alert lathrop,Lathrop,CompanyKeyword,Lathrop,,dgm_catown,882bd893812a30a54b2a1dee381b803d,dgm_catown__882bd893812a30a54b2a1dee381b803d
alert lawndale,Lawndale,Diplomat,Lawndale,,dgm_catown,b30b09cc2fdc90f978c2e9570b7fb43a,dgm_catown__b30b09cc2fdc90f978c2e9570b7fb43a
alert lemon grove,Lemon Grove,News,Lemon Grove,,dgm_catown,1c2ab2f1c2b92b572f3bc0831daa008a,dgm_catown__1c2ab2f1c2b92b572f3bc0831daa008a
alert lemoore,Lemoore,IndustryTerm,Lemoore,,dgm_catown,3d0df3fdb17b52cc48dfc5ed07973e7e,dgm_catown__3d0df3fdb17b52cc48dfc5ed07973e7e
alert lincoln,Lincoln,space,Lincoln,,dgm_catown,6a37f9d859fb440f5705b0aea104d92d,dgm_catown__6a37f9d859fb440f5705b0aea104d92d
alert lindsay,Lindsay,Shipping,Lindsay,,dgm_catown,36d5589ee90c25a94d90ffed48a1d4cf,dgm_catown__36d5589ee90c25a94d90ffed48a1d4cf
alert live oak,Live Oak,Media,Live Oak,,dgm_catown,ac4eab615cfd70b3fa073ad7c1b0d5b1,dgm_catown__ac4eab615cfd70b3fa073ad7c1b0d5b1
alert livermore,Livermore,IndustryTerm,Livermore,,dgm_catown,6c3334038799702d8790dba03b22c6b3,dgm_catown__6c3334038799702d8790dba03b22c6b3
alert livingston,Livingston,Shipping,Livingston,,dgm_catown,921d31a98dca162770fc98b70d8610ad,dgm_catown__921d31a98dca162770fc98b70d8610ad
alert lodi,Lodi,Exec,Lodi,,dgm_catown,47329edbd3ec4019aa3974397d4623ba,dgm_catown__47329edbd3ec4019aa3974397d4623ba
alert loma linda,Loma Linda,Pipeline,Loma Linda,,dgm_catown,4455e58b6faa5d7ea8884e41ad844eb2,dgm_catown__4455e58b6faa5d7ea8884e41ad844eb2
alert lomita,Lomita,Person,Lomita,,dgm_catown,44320277d04c8a13771eaebc8a25044a,dgm_catown__44320277d04c8a13771eaebc8a25044a
alert lompoc,Lompoc,ForeignMinister,Lompoc,,dgm_catown,e6ba004f5923a9f7c2f188c02ebd06c6,dgm_catown__e6ba004f5923a9f7c2f188c02ebd06c6
alert long beach,Long Beach,Wells,Long Beach,,dgm_catown,5de943f2fe978b75081984c68fee2faa,dgm_catown__5de943f2fe978b75081984c68fee2faa
alert loomis,Loomis,ForeignMinistry,Loomis,,dgm_catown,b5650fc39e5b0f8175613b74387ab7b8,dgm_catown__b5650fc39e5b0f8175613b74387ab7b8
alert los alamitos,Los Alamitos,Refinery,Los Alamitos,,dgm_catown,53f028341c69a5ef00cceff89ebd90dc,dgm_catown__53f028341c69a5ef00cceff89ebd90dc
alert los altos,Los Altos,DiplomaticFacilities,Los Altos,,dgm_catown,4293aad176fb1d3d95ef944326c9d497,dgm_catown__4293aad176fb1d3d95ef944326c9d497
alert los altos hills,Los Altos Hills,Person,Los Altos Hills,,dgm_catown,7dc9dab1cca513355f251c21d536679a,dgm_catown__7dc9dab1cca513355f251c21d536679a
alert los angeles,Los Angeles,News,Los Angeles,,dgm_catown,d0aa2dffa0da83f1f34681308d04db5d,dgm_catown__d0aa2dffa0da83f1f34681308d04db5d
alert los banos,Los Banos,DiplomaticFacilities,Los Banos,,dgm_catown,d906ac0b62ebaaf96baff0c9cf3074cf,dgm_catown__d906ac0b62ebaaf96baff0c9cf3074cf
alert los gatos,Los Gatos,Keyphrase,Los Gatos,,dgm_catown,310e57167ea0c4d3fc6ddd5dcff404fa,dgm_catown__310e57167ea0c4d3fc6ddd5dcff404fa
alert loyalton,Loyalton,Pipeline,Loyalton,,dgm_catown,ce868f7422f2b902522f82d69e667396,dgm_catown__ce868f7422f2b902522f82d69e667396
alert lynwood,Lynwood,Legislator,Lynwood,,dgm_catown,fdf7cf9371fa4538d104aac7089a17ff,dgm_catown__fdf7cf9371fa4538d104aac7089a17ff
alert madera,Madera,Diplomat,Madera,,dgm_catown,e4a820eb23d9571f6ca5a0e839802d9f,dgm_catown__e4a820eb23d9571f6ca5a0e839802d9f
alert malibu,Malibu,Wells,Malibu,,dgm_catown,c4acba88938d60af55d69ed281b143a1,dgm_catown__c4acba88938d60af55d69ed281b143a1
alert mammoth lakes,Mammoth Lakes,ForeignMinister,Mammoth Lakes,,dgm_catown,dc05559db7d1911255dcc4d2963f8f4a,dgm_catown__dc05559db7d1911255dcc4d2963f8f4a
alert manhattan beach,Manhattan Beach,ForeignMinister,Manhattan Beach,,dgm_catown,f2ab82faff7d2e19f0e527553a5cef6c,dgm_catown__f2ab82faff7d2e19f0e527553a5cef6c
alert manteca,Manteca,Wells,Manteca,,dgm_catown,a4d9c91c092d11ecb026830a003fdbf7,dgm_catown__a4d9c91c092d11ecb026830a003fdbf7
alert maricopa,Maricopa,ForeignMinistry,Maricopa,,dgm_catown,a92e6fd8369c027d3ea73eb860c67416,dgm_catown__a92e6fd8369c027d3ea73eb860c67416
alert marina,Marina,space,Marina,,dgm_catown,7ba66c645ee14113dad7d2095a48bdc9,dgm_catown__7ba66c645ee14113dad7d2095a48bdc9
alert martinez,Martinez,IndustryTerm,Martinez,,dgm_catown,67d36db472159fcb8c55e03a052bcb74,dgm_catown__67d36db472159fcb8c55e03a052bcb74
alert marysville,Marysville,Media,Marysville,,dgm_catown,41bfc8bfac5f462740d50fe403a2f693,dgm_catown__41bfc8bfac5f462740d50fe403a2f693
alert maywood,Maywood,IndustryTerm,Maywood,,dgm_catown,b7fc5e6b26173838f135d414066f402e,dgm_catown__b7fc5e6b26173838f135d414066f402e
alert mcfarland,McFarland,AAEntity,McFarland,,dgm_catown,aa018ce2b75894c9ac1dc53c555e795b,dgm_catown__aa018ce2b75894c9ac1dc53c555e795b
alert mendota,Mendota,Wells,Mendota,,dgm_catown,6435adeebe5aee79c6b80341198eac2f,dgm_catown__6435adeebe5aee79c6b80341198eac2f
alert menifee,Menifee,Keyphrase,Menifee,,dgm_catown,0b0d4f78ddbd4e13ca63d2e0526d8ef5,dgm_catown__0b0d4f78ddbd4e13ca63d2e0526d8ef5
alert menlo park,Menlo Park,Keyphrase,Menlo Park,,dgm_catown,c32195a3b2a3cfa62cd8b335e8f348e2,dgm_catown__c32195a3b2a3cfa62cd8b335e8f348e2
alert merced,Merced,FTO,Merced,,dgm_catown,4b2a187beea2ae819545152f91282410,dgm_catown__4b2a187beea2ae819545152f91282410
alert mill valley,Mill Valley,Consulates,Mill Valley,,dgm_catown,6420363c8241d0f9ad8ebaf900fee07a,dgm_catown__6420363c8241d0f9ad8ebaf900fee07a
alert millbrae,Millbrae,Pipeline,Millbrae,,dgm_catown,210144f06cbafb28ff30a1fc1383c69b,dgm_catown__210144f06cbafb28ff30a1fc1383c69b
alert milpitas,Milpitas,space,Milpitas,,dgm_catown,12afda51976aff9f8d72348608c369a0,dgm_catown__12afda51976aff9f8d72348608c369a0
alert mission viejo,Mission Viejo,Person,Mission Viejo,,dgm_catown,fbfc31c799d5b99dfd843ccbf77c75b8,dgm_catown__fbfc31c799d5b99dfd843ccbf77c75b8
alert modesto,Modesto,Diplomat,Modesto,,dgm_catown,68ab8830c214398de3abc5cc94d8ec99,dgm_catown__68ab8830c214398de3abc5cc94d8ec99
alert monrovia,Monrovia,FTO,Monrovia,,dgm_catown,2a6d14355ea2edae611b49d8993bdac9,dgm_catown__2a6d14355ea2edae611b49d8993bdac9
alert montague,Montague,IndustryTerm,Montague,,dgm_catown,d9a359bb89bf99ad7d8f03e42b55f4bc,dgm_catown__d9a359bb89bf99ad7d8f03e42b55f4bc
alert montclair,Montclair,Legislator,Montclair,,dgm_catown,a40ff301b294d7e5a2875536c4651904,dgm_catown__a40ff301b294d7e5a2875536c4651904
alert monte sereno,Monte Sereno,CompanyKeyword,Monte Sereno,,dgm_catown,7670041e9eaac9cd64f746e205496959,dgm_catown__7670041e9eaac9cd64f746e205496959
alert montebello,Montebello,Person,Montebello,,dgm_catown,762a15aa6135c1271305af6a3e19d708,dgm_catown__762a15aa6135c1271305af6a3e19d708
alert monterey,Monterey,FTO,Monterey,,dgm_catown,faf7c9c849e549caed538ca9123348dd,dgm_catown__faf7c9c849e549caed538ca9123348dd
alert monterey park,Monterey Park,Consulates,Monterey Park,,dgm_catown,f2e9690172b658cb9bd3c58a6f9bf136,dgm_catown__f2e9690172b658cb9bd3c58a6f9bf136
alert moorpark,Moorpark,Legislator,Moorpark,,dgm_catown,e0a34e3dc7b6eaf911e6246eed846ae5,dgm_catown__e0a34e3dc7b6eaf911e6246eed846ae5
alert moraga,Moraga,space,Moraga,,dgm_catown,8aabcbec1ff7c246b2f514525f580ac9,dgm_catown__8aabcbec1ff7c246b2f514525f580ac9
alert moreno valley,Moreno Valley,ForeignMinister,Moreno Valley,,dgm_catown,b37c56add734e7c3e66334a408449a2b,dgm_catown__b37c56add734e7c3e66334a408449a2b
alert morgan hill,Morgan Hill,Consulates,Morgan Hill,,dgm_catown,96d9a082c838294c8522bda09594049f,dgm_catown__96d9a082c838294c8522bda09594049f
alert morro bay,Morro Bay,News,Morro Bay,,dgm_catown,017bcb1e54ca6a63b9ab277e83812861,dgm_catown__017bcb1e54ca6a63b9ab277e83812861
alert mount shasta,Mount Shasta,space,Mount Shasta,,dgm_catown,cde23ff6ed53178c5037dcc7f3392009,dgm_catown__cde23ff6ed53178c5037dcc7f3392009
alert mountain view,Mountain View,Consulates,Mountain View,,dgm_catown,5b4f1c0e2bd8bc1ba726cd51dd70c1a6,dgm_catown__5b4f1c0e2bd8bc1ba726cd51dd70c1a6
alert murrieta,Murrieta,Legislator,Murrieta,,dgm_catown,ce6f730f425c68688d9e68a3512737ce,dgm_catown__ce6f730f425c68688d9e68a3512737ce
alert napa,Napa,LegislativeCommittee,Napa,,dgm_catown,03b6553e858148be7c6b3f0f80a6b74b,dgm_catown__03b6553e858148be7c6b3f0f80a6b74b
alert national city,National City,ForeignMinistry,National City,,dgm_catown,6e752d613782b484f2dad530272408bb,dgm_catown__6e752d613782b484f2dad530272408bb
alert needles,Needles,Legislator,Needles,,dgm_catown,8213675e197c451cf1ab9f65d24cdbfe,dgm_catown__8213675e197c451cf1ab9f65d24cdbfe
alert nevada city,Nevada City,Consulates,Nevada City,,dgm_catown,4c82dc2abe405a46a5c431aba3410356,dgm_catown__4c82dc2abe405a46a5c431aba3410356
alert newark,Newark,Person,Newark,,dgm_catown,c9a4812103549eab68ce44ca85eef4d5,dgm_catown__c9a4812103549eab68ce44ca85eef4d5
alert newman,Newman,LegislativeCommittee,Newman,,dgm_catown,cd5767f9b66ad75c0670ce41a8db67bb,dgm_catown__cd5767f9b66ad75c0670ce41a8db67bb
alert newport beach,Newport Beach,Shipping,Newport Beach,,dgm_catown,cd58e89c659592d05e070e2a040f4072,dgm_catown__cd58e89c659592d05e070e2a040f4072
alert norco,Norco,FTO,Norco,,dgm_catown,4ed4a7c320e70dee2dfdfadf7234e1f1,dgm_catown__4ed4a7c320e70dee2dfdfadf7234e1f1
alert norwalk,Norwalk,ForeignMinistry,Norwalk,,dgm_catown,d4a8f66cf3a54a6e5f9157cf3b2c4032,dgm_catown__d4a8f66cf3a54a6e5f9157cf3b2c4032
alert novato,Novato,Refinery,Novato,,dgm_catown,25c6994fb1b4d8701ae837b6ed8cc70b,dgm_catown__25c6994fb1b4d8701ae837b6ed8cc70b
alert oakdale,Oakdale,IndustryTerm,Oakdale,,dgm_catown,c3b4b1b349e367fe1edfb445e3935d6d,dgm_catown__c3b4b1b349e367fe1edfb445e3935d6d
alert oakland,Oakland,IndustryTerm,Oakland,,dgm_catown,ca442975313ffa75bbac92e69d79507f,dgm_catown__ca442975313ffa75bbac92e69d79507f
alert oakley,Oakley,Consulates,Oakley,,dgm_catown,63413f91a4c2e0fa31c5551426870f76,dgm_catown__63413f91a4c2e0fa31c5551426870f76
alert oceanside,Oceanside,Keyphrase,Oceanside,,dgm_catown,8125591b5a4b47a54cf553e41703310b,dgm_catown__8125591b5a4b47a54cf553e41703310b
alert ojai,Ojai,News,Ojai,,dgm_catown,1e7bd1841cb9bec5b3013f71d62979ae,dgm_catown__1e7bd1841cb9bec5b3013f71d62979ae
alert ontario,Ontario,Organization,Ontario,,dgm_catown,4a0ade8fc063e6e461708e6a8f2f8f43,dgm_catown__4a0ade8fc063e6e461708e6a8f2f8f43
alert orange,Orange,IndustryTerm,Orange,,dgm_catown,909cea0c97058cfe2e3ea8d675cb08e1,dgm_catown__909cea0c97058cfe2e3ea8d675cb08e1
alert orange cove,Orange Cove,Shipping,Orange Cove,,dgm_catown,83af83e9d42eaafb4c4f017d3691a2cd,dgm_catown__83af83e9d42eaafb4c4f017d3691a2cd
alert orinda,Orinda,Keyphrase,Orinda,,dgm_catown,76740322a6aa2d048d66eeab505600b6,dgm_catown__76740322a6aa2d048d66eeab505600b6
alert orland,Orland,Media,Orland,,dgm_catown,eaebcde7cc64463dc987745f4928c24c,dgm_catown__eaebcde7cc64463dc987745f4928c24c
alert oroville,Oroville,IndustryTerm,Oroville,,dgm_catown,901d9929246bfb19fd5d969eec340510,dgm_catown__901d9929246bfb19fd5d969eec340510
alert oxnard,Oxnard,AAEntity,Oxnard,,dgm_catown,205384ca9ff1699bc767401a64dc079d,dgm_catown__205384ca9ff1699bc767401a64dc079d
alert pacific grove,Pacific Grove,Keyphrase,Pacific Grove,,dgm_catown,71450a9283da271dbb857e29d3baa705,dgm_catown__71450a9283da271dbb857e29d3baa705
alert pacifica,Pacifica,Shipping,Pacifica,,dgm_catown,5a4914d7d9d353142db990b3573611e1,dgm_catown__5a4914d7d9d353142db990b3573611e1
alert palm desert,Palm Desert,Keyphrase,Palm Desert,,dgm_catown,8c942b35780e21bc30cb2a8df93365b9,dgm_catown__8c942b35780e21bc30cb2a8df93365b9
alert palm springs,Palm Springs,Shipping,Palm Springs,,dgm_catown,43c3b56a6adc8b45670d4fd171374496,dgm_catown__43c3b56a6adc8b45670d4fd171374496
alert palmdale,Palmdale,Shipping,Palmdale,,dgm_catown,0b3fb477eafacb38c78cf077043bf405,dgm_catown__0b3fb477eafacb38c78cf077043bf405
alert palo alto,Palo Alto,LegislativeCommittee,Palo Alto,,dgm_catown,04ec30e97b990f9087f5fdad71ba4336,dgm_catown__04ec30e97b990f9087f5fdad71ba4336
alert palos verdes estates,Palos Verdes Estates,Shipping,Palos Verdes Estates,,dgm_catown,a74196e262695b02f817864210fe8c00,dgm_catown__a74196e262695b02f817864210fe8c00
alert paradise,Paradise,Diplomat,Paradise,,dgm_catown,6a6638b0427d843eee6c541d843008ee,dgm_catown__6a6638b0427d843eee6c541d843008ee
alert paramount,Paramount,Person,Paramount,,dgm_catown,ea301f47d65f4dcee950bb2e7816e974,dgm_catown__ea301f47d65f4dcee950bb2e7816e974
alert parlier,Parlier,Exec,Parlier,,dgm_catown,0cfe95ca4bbda0013c43fb79ce8ce4dd,dgm_catown__0cfe95ca4bbda0013c43fb79ce8ce4dd
alert pasadena,Pasadena,IndustryTerm,Pasadena,,dgm_catown,5437249604733e2a4447dbcfaa82f7d6,dgm_catown__5437249604733e2a4447dbcfaa82f7d6
alert paso robles,Paso Robles,DiplomaticFacilities,Paso Robles,,dgm_catown,35d23e20167c74c43b14f04c24c27946,dgm_catown__35d23e20167c74c43b14f04c24c27946
alert patterson,Patterson,Wells,Patterson,,dgm_catown,19e4f8b476cd9b3e76bf1ad608df834e,dgm_catown__19e4f8b476cd9b3e76bf1ad608df834e
alert perris,Perris,News,Perris,,dgm_catown,2ad42ec73e2b99dd0ffbcca03659a10b,dgm_catown__2ad42ec73e2b99dd0ffbcca03659a10b
alert petaluma,Petaluma,DiplomaticFacilities,Petaluma,,dgm_catown,a2d760026ebc780af8261c768f2aa754,dgm_catown__a2d760026ebc780af8261c768f2aa754
alert pico rivera,Pico Rivera,LegislativeCommittee,Pico Rivera,,dgm_catown,46b73d993de0fcb70d7fbdccc8e80a98,dgm_catown__46b73d993de0fcb70d7fbdccc8e80a98
alert piedmont,Piedmont,Pipeline,Piedmont,,dgm_catown,deb65130918c961ea80790accbb4484d,dgm_catown__deb65130918c961ea80790accbb4484d
alert pinole,Pinole,Wells,Pinole,,dgm_catown,2685bc13e410fbae2b4099e8fc401a2d,dgm_catown__2685bc13e410fbae2b4099e8fc401a2d
alert pismo beach,Pismo Beach,News,Pismo Beach,,dgm_catown,bc077be11966e93820bdab1150c338e8,dgm_catown__bc077be11966e93820bdab1150c338e8
alert pittsburg,Pittsburg,Exec,Pittsburg,,dgm_catown,6fe6636959bc7cd83ca987e35e89b9e2,dgm_catown__6fe6636959bc7cd83ca987e35e89b9e2
alert placentia,Placentia,DiplomaticFacilities,Placentia,,dgm_catown,22124f55ad6fad7d4fe0c0a1c8cda1b6,dgm_catown__22124f55ad6fad7d4fe0c0a1c8cda1b6
alert placerville,Placerville,Keyphrase,Placerville,,dgm_catown,7a0f40d2b2ce4732085b5519bb9e9cfa,dgm_catown__7a0f40d2b2ce4732085b5519bb9e9cfa
alert pleasant hill,Pleasant Hill,Exec,Pleasant Hill,,dgm_catown,225c118141fa93936118ba0f18cf775b,dgm_catown__225c118141fa93936118ba0f18cf775b
alert pleasanton,Pleasanton,ForeignMinistry,Pleasanton,,dgm_catown,76fc1dd6739ce312cd54695ca1101910,dgm_catown__76fc1dd6739ce312cd54695ca1101910
alert plymouth,Plymouth,Consulates,Plymouth,,dgm_catown,dd96fef1e8b9bd782431449241fcf2cf,dgm_catown__dd96fef1e8b9bd782431449241fcf2cf
alert point arena,Point Arena,FTO,Point Arena,,dgm_catown,32c0fbf1c380fdc53d732370ded67a0e,dgm_catown__32c0fbf1c380fdc53d732370ded67a0e
alert pomona,Pomona,Diplomat,Pomona,,dgm_catown,caf14912dab8713f592cd581e2b7dcc2,dgm_catown__caf14912dab8713f592cd581e2b7dcc2
alert port hueneme,Port Hueneme,Exec,Port Hueneme,,dgm_catown,71b06c00b5c386e4eb0c3a002d31f28b,dgm_catown__71b06c00b5c386e4eb0c3a002d31f28b
alert porterville,Porterville,ForeignMinistry,Porterville,,dgm_catown,98aa440941fc0a92ad1acb4d2bec6ef0,dgm_catown__98aa440941fc0a92ad1acb4d2bec6ef0
alert portola,Portola,Wells,Portola,,dgm_catown,fafe1fb8b3e423413f114e13206330ec,dgm_catown__fafe1fb8b3e423413f114e13206330ec
alert portola valley,Portola Valley,Diplomat,Portola Valley,,dgm_catown,722120d327d88b0c4beaa88f455b9706,dgm_catown__722120d327d88b0c4beaa88f455b9706
