handle,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
gazetavyborg,Vyborg Magazine,LegislativeCommittee,Vyborg Magazine,,basementions_mentionerfor,ce4ebf1dd667b96ef6b8dd1f4e294c85,basementions_mentionerfor__ce4ebf1dd667b96ef6b8dd1f4e294c85
gorod48_ru,City 48,Keyphrase,City 48,,basementions_mentionerfor,70a6f92422f334afe5dfd5d46b2ff4ba,basementions_mentionerfor__70a6f92422f334afe5dfd5d46b2ff4ba
rk_karelia,Respublika,FTO,Respublika,,basementions_mentionerfor,6738d4f299efc49887290042cf5a4ee5,basementions_mentionerfor__6738d4f299efc49887290042cf5a4ee5
dvnovosti,DVHAB,AAEntity,DVHAB,,basementions_mentionerfor,256e1494e8a8d303ff84aa2a5f1405a8,basementions_mentionerfor__256e1494e8a8d303ff84aa2a5f1405a8
komiinform,Kominform,DiplomaticFacilities,Kominform,,basementions_mentionerfor,d37d1a925e6654142606809a6b7db8e9,basementions_mentionerfor__d37d1a925e6654142606809a6b7db8e9
news29_ru,29.ru,Legislator,29.ru,,basementions_mentionerfor,42a59b80c37eca3d9e52d2ad57b5e3b2,basementions_mentionerfor__42a59b80c37eca3d9e52d2ad57b5e3b2
chitaru75,Chita.ru,space,Chita.ru,,basementions_mentionerfor,5f1f29c079aaed796dae8a85edf387bc,basementions_mentionerfor__5f1f29c079aaed796dae8a85edf387bc
kaliningradru,Kaliningrad.ru,News,Kaliningrad.ru,,basementions_mentionerfor,1a73b2ca6a75ddc430dc798da178befb,basementions_mentionerfor__1a73b2ca6a75ddc430dc798da178befb
fontanka_spb,Fontanka,News,Fontanka,,basementions_mentionerfor,86c354f06c58ac6654498e7aee4c8cd1,basementions_mentionerfor__86c354f06c58ac6654498e7aee4c8cd1
pln24,Pskov News Feed,AAEntity,Pskov News Feed,,basementions_mentionerfor,72cc159bace48000cd726a71944038cf,basementions_mentionerfor__72cc159bace48000cd726a71944038cf
sakhalin_info,Sakhalin.info,Diplomat,Sakhalin.info,,basementions_mentionerfor,15092107c4cbbe23c65349b76c2f523a,basementions_mentionerfor__15092107c4cbbe23c65349b76c2f523a
asiaplustj,AsiaPlus,CompanyKeyword,AsiaPlus,,basementions_mentionerfor,2bf4b07747a9098daba5ffcf9ee0b3ba,basementions_mentionerfor__2bf4b07747a9098daba5ffcf9ee0b3ba
forpostsvs,ForPost,Keyphrase,ForPost,,basementions_mentionerfor,0e9b8e09c487e365f208a2443a20ed94,basementions_mentionerfor__0e9b8e09c487e365f208a2443a20ed94
news161ru,161.ru,Media,161.ru,,basementions_mentionerfor,b23a0af2c97444305cb6a1447de0b0f9,basementions_mentionerfor__b23a0af2c97444305cb6a1447de0b0f9
47news_ru,47news,Person,47news,,basementions_mentionerfor,47c4b1a3615699422dc155c2e38e6b0d,basementions_mentionerfor__47c4b1a3615699422dc155c2e38e6b0d
_gorod24,City24,Exec,City24,,basementions_mentionerfor,e9367ae9d2f3ab96a9d3b5c188470d5a,basementions_mentionerfor__e9367ae9d2f3ab96a9d3b5c188470d5a
asn24ru,ASN24,AAEntity,ASN24,,basementions_mentionerfor,27d90c209e6d846d577e6350296c77c6,basementions_mentionerfor__27d90c209e6d846d577e6350296c77c6
balakovo24,Balakovo 24,Person,Balakovo 24,,basementions_mentionerfor,45e70c28f4c577d8f41865f579ef1177,basementions_mentionerfor__45e70c28f4c577d8f41865f579ef1177
volgodonsknews,DONDAY Volgodonsk,ForeignMinistry,DONDAY Volgodonsk,,basementions_mentionerfor,8350ccab906362957772db025a7cab45,basementions_mentionerfor__8350ccab906362957772db025a7cab45
newsyktru,News.Ykt.Ru,AAEntity,News.Ykt.Ru,,basementions_mentionerfor,449927673f4424a96a1d8835b81b94d7,basementions_mentionerfor__449927673f4424a96a1d8835b81b94d7
o4gs_daily,What Smolensk is Talking About,AAEntity,What Smolensk is Talking About,,basementions_mentionerfor,10c6939c304377f70a0a456fcb293d90,basementions_mentionerfor__10c6939c304377f70a0a456fcb293d90
