keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
from lerwick,"Lifeboat launched from station in Lerwick, UK",Wells,"Lifeboat launched from station in Lerwick, UK",,lifeboat_mentioner,ecfbfc9d83752022916d092752e5dfce,lifeboat_mentioner__ecfbfc9d83752022916d092752e5dfce
from leverburgh,"Lifeboat launched from station in Leverburgh, UK",space,"Lifeboat launched from station in Leverburgh, UK",,lifeboat_mentioner,2696f7aaadb3fff39fba1f13f991100a,lifeboat_mentioner__2696f7aaadb3fff39fba1f13f991100a
from little and broad haven,"Lifeboat launched from station in Little Haven, UK",FTO,"Lifeboat launched from station in Little Haven, UK",,lifeboat_mentioner,cc851eba1e6ef3539cf729509883a860,lifeboat_mentioner__cc851eba1e6ef3539cf729509883a860
from littlehampton,"Lifeboat launched from station in Littlehampton, UK",DiplomaticFacilities,"Lifeboat launched from station in Littlehampton, UK",,lifeboat_mentioner,db66ba8b5de0314017153a6a6f5b6e4a,lifeboat_mentioner__db66ba8b5de0314017153a6a6f5b6e4a
from littlestone-on-sea,"Lifeboat launched from station in Littlestone-on-Sea, UK",FTO,"Lifeboat launched from station in Littlestone-on-Sea, UK",,lifeboat_mentioner,4c1c06a2fe79f9dfea71563fb81fe8da,lifeboat_mentioner__4c1c06a2fe79f9dfea71563fb81fe8da
from llandudno,"Lifeboat launched from station in Llandudno, UK",FTO,"Lifeboat launched from station in Llandudno, UK",,lifeboat_mentioner,bfbfbe9efe360281f967c130b43c5c59,lifeboat_mentioner__bfbfbe9efe360281f967c130b43c5c59
from loch ness,"Lifeboat launched from station on Loch Ness, UK",Diplomat,"Lifeboat launched from station on Loch Ness, UK",,lifeboat_mentioner,d1b170c4a3f5e2a1c52fc1c011f4adb1,lifeboat_mentioner__d1b170c4a3f5e2a1c52fc1c011f4adb1
from lochinver,"Lifeboat launched from station in Lochinver, UK",News,"Lifeboat launched from station in Lochinver, UK",,lifeboat_mentioner,16ebee94e6461cee302b6b7ccffefe65,lifeboat_mentioner__16ebee94e6461cee302b6b7ccffefe65
from longhope,"Lifeboat launched from station in Longhope, UK",Consulates,"Lifeboat launched from station in Longhope, UK",,lifeboat_mentioner,aedd2a348256d8db9ecbfba70efbc349,lifeboat_mentioner__aedd2a348256d8db9ecbfba70efbc349
from looe,"Lifeboat launched from station in Looe, UK",IndustryTerm,"Lifeboat launched from station in Looe, UK",,lifeboat_mentioner,c316d3860475560558a26e52cba227b9,lifeboat_mentioner__c316d3860475560558a26e52cba227b9
from lough derg,"Lifeboat launched from station in Lough Derg, Ireland",Keyphrase,"Lifeboat launched from station in Lough Derg, Ireland",,lifeboat_mentioner,8dc3ab359f1d5dfc3c3d67b61b34f462,lifeboat_mentioner__8dc3ab359f1d5dfc3c3d67b61b34f462
from lough ree,"Lifeboat launched from station in Lough Ree, Ireland",Diplomat,"Lifeboat launched from station in Lough Ree, Ireland",,lifeboat_mentioner,4abe39d09d6c3eeba8ee2fdfcfde9b50,lifeboat_mentioner__4abe39d09d6c3eeba8ee2fdfcfde9b50
from lough swilly,"Lifeboat launched from station in Lough Swilly, Ireland",IndustryTerm,"Lifeboat launched from station in Lough Swilly, Ireland",,lifeboat_mentioner,c500b666f6850d7b502ecc0cb25a50e6,lifeboat_mentioner__c500b666f6850d7b502ecc0cb25a50e6
from lowestoft,"Lifeboat launched from station in Lowestoft, UK",Consulates,"Lifeboat launched from station in Lowestoft, UK",,lifeboat_mentioner,eb71dca06077da43aec4803afc4e0f6b,lifeboat_mentioner__eb71dca06077da43aec4803afc4e0f6b
from lyme regis,"Lifeboat launched from station in Lyme Regis, UK",Shipping,"Lifeboat launched from station in Lyme Regis, UK",,lifeboat_mentioner,4d22bc0a3871086fba24b933d29ffa6f,lifeboat_mentioner__4d22bc0a3871086fba24b933d29ffa6f
from lymington,"Lifeboat launched from station in Lymington, UK",Pipeline,"Lifeboat launched from station in Lymington, UK",,lifeboat_mentioner,b8cf366ce0bdc347ae2e24728b4b7dc6,lifeboat_mentioner__b8cf366ce0bdc347ae2e24728b4b7dc6
from lytham st annes,"Lifeboat launched from station in Lytham St Annes, UK",News,"Lifeboat launched from station in Lytham St Annes, UK",,lifeboat_mentioner,a2512d0ea8d5d1707d5de6913bbcdfbe,lifeboat_mentioner__a2512d0ea8d5d1707d5de6913bbcdfbe
from mablethorpe,"Lifeboat launched from station in Mablethorpe, UK",DiplomaticFacilities,"Lifeboat launched from station in Mablethorpe, UK",,lifeboat_mentioner,b067dfd16a8e198149c3ef50e94f06f9,lifeboat_mentioner__b067dfd16a8e198149c3ef50e94f06f9
from macduff,"Lifeboat launched from station in Macduff, UK",Wells,"Lifeboat launched from station in Macduff, UK",,lifeboat_mentioner,85fabbe61d53174b1dfb8a76f15be943,lifeboat_mentioner__85fabbe61d53174b1dfb8a76f15be943
from mallaig,"Lifeboat launched from station in Mallaig, UK",IndustryTerm,"Lifeboat launched from station in Mallaig, UK",,lifeboat_mentioner,65b6fd93a11c1d320740a4102a927c78,lifeboat_mentioner__65b6fd93a11c1d320740a4102a927c78
from margate,"Lifeboat launched from station in Margate, UK",DiplomaticFacilities,"Lifeboat launched from station in Margate, UK",,lifeboat_mentioner,755bf850598c53c6f2575edf6ca3c663,lifeboat_mentioner__755bf850598c53c6f2575edf6ca3c663
from minehead,"Lifeboat launched from station in Minehead, UK",FTO,"Lifeboat launched from station in Minehead, UK",,lifeboat_mentioner,4f6ed167c876646a7f17fa2ed9aa6111,lifeboat_mentioner__4f6ed167c876646a7f17fa2ed9aa6111
from moelfre,"Lifeboat launched from station in Moelfre, UK",Legislator,"Lifeboat launched from station in Moelfre, UK",,lifeboat_mentioner,4acceadb1e7c0c2c0e85bcc26e06c678,lifeboat_mentioner__4acceadb1e7c0c2c0e85bcc26e06c678
from montrose,"Lifeboat launched from station in Montrose, UK",space,"Lifeboat launched from station in Montrose, UK",,lifeboat_mentioner,a1af1fcc165aec13713f03fc3de943ff,lifeboat_mentioner__a1af1fcc165aec13713f03fc3de943ff
from morecambe,"Lifeboat launched from station in Morecambe, UK",Person,"Lifeboat launched from station in Morecambe, UK",,lifeboat_mentioner,7ebfe675cdad2761982abb552403e349,lifeboat_mentioner__7ebfe675cdad2761982abb552403e349
from mudeford,"Lifeboat launched from station in Mudeford, UK",Legislator,"Lifeboat launched from station in Mudeford, UK",,lifeboat_mentioner,d75bace30ae29d5abffd5abc9ecd3db2,lifeboat_mentioner__d75bace30ae29d5abffd5abc9ecd3db2
from new brighton,"Lifeboat launched from station in New Brighton, UK",Exec,"Lifeboat launched from station in New Brighton, UK",,lifeboat_mentioner,3267b6c3815d5c94aab968359353404e,lifeboat_mentioner__3267b6c3815d5c94aab968359353404e
from new quay,"Lifeboat launched from station in New Quay, UK",ForeignMinister,"Lifeboat launched from station in New Quay, UK",,lifeboat_mentioner,a95e84a69b2a9b9aa2d9d597b62f553c,lifeboat_mentioner__a95e84a69b2a9b9aa2d9d597b62f553c
from newbiggin,"Lifeboat launched from station in Newbiggin, UK",Wells,"Lifeboat launched from station in Newbiggin, UK",,lifeboat_mentioner,07a6387ca0122e2e23e99c4efaba939c,lifeboat_mentioner__07a6387ca0122e2e23e99c4efaba939c
from newcastle,"Lifeboat launched from station in Newcastle, UK",Pipeline,"Lifeboat launched from station in Newcastle, UK",,lifeboat_mentioner,dfe4d8a214ce7c93c65b22d85f77686f,lifeboat_mentioner__dfe4d8a214ce7c93c65b22d85f77686f
from newhaven,"Lifeboat launched from station in Newhaven, UK",CompanyKeyword,"Lifeboat launched from station in Newhaven, UK",,lifeboat_mentioner,166ef0cdb33b15487d4f8531cad6641f,lifeboat_mentioner__166ef0cdb33b15487d4f8531cad6641f
from newquay,"Lifeboat launched from station in Newquay, UK",Exec,"Lifeboat launched from station in Newquay, UK",,lifeboat_mentioner,4d993746e13a0793b637f08db1fd2d37,lifeboat_mentioner__4d993746e13a0793b637f08db1fd2d37
from north berwick,"Lifeboat launched from station in North Berwick, UK",Keyphrase,"Lifeboat launched from station in North Berwick, UK",,lifeboat_mentioner,d61f0117cca06cb204085307ce62f764,lifeboat_mentioner__d61f0117cca06cb204085307ce62f764
from oban,"Lifeboat launched from station in Oban, UK",Legislator,"Lifeboat launched from station in Oban, UK",,lifeboat_mentioner,6c5f85ac6cd34df223dd6195509ad97e,lifeboat_mentioner__6c5f85ac6cd34df223dd6195509ad97e
from padstow,"Lifeboat launched from station in Padstow, UK",LegislativeCommittee,"Lifeboat launched from station in Padstow, UK",,lifeboat_mentioner,1543015a35609de23f2e4fb5419f04ab,lifeboat_mentioner__1543015a35609de23f2e4fb5419f04ab
from peel,"Lifeboat launched from station in Peel, Isle of Man, UK",Shipping,"Lifeboat launched from station in Peel, Isle of Man, UK",,lifeboat_mentioner,1ee33d7c26e37a6b4d1bdbe722ccb6ff,lifeboat_mentioner__1ee33d7c26e37a6b4d1bdbe722ccb6ff
from penarth,"Lifeboat launched from station in Penarth, UK",AAEntity,"Lifeboat launched from station in Penarth, UK",,lifeboat_mentioner,d32d3392cd86a5d202982b6162588964,lifeboat_mentioner__d32d3392cd86a5d202982b6162588964
from penlee,"Lifeboat launched from station in Penlee, UK",space,"Lifeboat launched from station in Penlee, UK",,lifeboat_mentioner,563fbc0ae163788e8e94a99d923c7f87,lifeboat_mentioner__563fbc0ae163788e8e94a99d923c7f87
from peterhead,"Lifeboat launched from station in Peterhead, UK",Keyphrase,"Lifeboat launched from station in Peterhead, UK",,lifeboat_mentioner,9fc99733b3c9352caa0aaeaa65f08c37,lifeboat_mentioner__9fc99733b3c9352caa0aaeaa65f08c37
from plymouth,"Lifeboat launched from station in Plymouth, UK",AAEntity,"Lifeboat launched from station in Plymouth, UK",,lifeboat_mentioner,a8a649d5263a3bc477070fb07a63b1b4,lifeboat_mentioner__a8a649d5263a3bc477070fb07a63b1b4
from poole,"Lifeboat launched from station in Poole, UK",News,"Lifeboat launched from station in Poole, UK",,lifeboat_mentioner,153e421cc45354f9c0378f191c4737c9,lifeboat_mentioner__153e421cc45354f9c0378f191c4737c9
from port erin,"Lifeboat launched from station in Port Erin, Isle of Man, UK",Person,"Lifeboat launched from station in Port Erin, Isle of Man, UK",,lifeboat_mentioner,89e89ad0818769013d5ba5025b2bda99,lifeboat_mentioner__89e89ad0818769013d5ba5025b2bda99
from port isaac,"Lifeboat launched from station in Port Isaac, UK",Keyphrase,"Lifeboat launched from station in Port Isaac, UK",,lifeboat_mentioner,2c987a1a0bfbe5efecbba810e5b402ee,lifeboat_mentioner__2c987a1a0bfbe5efecbba810e5b402ee
from port st mary,"Lifeboat launched from station in Port St Mary, Isle of Man, UK",Refinery,"Lifeboat launched from station in Port St Mary, Isle of Man, UK",,lifeboat_mentioner,9b1a1a882130ac89b239fa6d147c2a95,lifeboat_mentioner__9b1a1a882130ac89b239fa6d147c2a95
from port talbot,"Lifeboat launched from station in Port Talbot, UK",space,"Lifeboat launched from station in Port Talbot, UK",,lifeboat_mentioner,7f9b5f33000d010be1ef0b513ebdae83,lifeboat_mentioner__7f9b5f33000d010be1ef0b513ebdae83
from portaferry,"Lifeboat launched from station in Portaferry, Northern Ireland",AAEntity,"Lifeboat launched from station in Portaferry, Northern Ireland",,lifeboat_mentioner,c7eef4b060807959e66d2903acd3aac9,lifeboat_mentioner__c7eef4b060807959e66d2903acd3aac9
from porthcawl,"Lifeboat launched from station in Porthcawl, UK",ForeignMinister,"Lifeboat launched from station in Porthcawl, UK",,lifeboat_mentioner,a4feeadd8cfbc25a1904dbebfab7483f,lifeboat_mentioner__a4feeadd8cfbc25a1904dbebfab7483f
from porthdinllaen,"Lifeboat launched from station in Porthdinllaen, UK",LegislativeCommittee,"Lifeboat launched from station in Porthdinllaen, UK",,lifeboat_mentioner,816563e3c52d756ae2ae4155c61dcf7e,lifeboat_mentioner__816563e3c52d756ae2ae4155c61dcf7e
from portishead,"Lifeboat launched from station in Portishead, UK",Keyphrase,"Lifeboat launched from station in Portishead, UK",,lifeboat_mentioner,7cd6b436f10329d46acebc3008546378,lifeboat_mentioner__7cd6b436f10329d46acebc3008546378
from portpatrick,"Lifeboat launched from station in Portpatrick, UK",Refinery,"Lifeboat launched from station in Portpatrick, UK",,lifeboat_mentioner,0535fbdd827bbabaa35c8484ea80b8da,lifeboat_mentioner__0535fbdd827bbabaa35c8484ea80b8da
from portree,"Lifeboat launched from station in Portree, UK",space,"Lifeboat launched from station in Portree, UK",,lifeboat_mentioner,7f846e73ffe5cddade12b9355445d705,lifeboat_mentioner__7f846e73ffe5cddade12b9355445d705
from portrush,"Lifeboat launched from station in Portrush, Northern Ireland",Wells,"Lifeboat launched from station in Portrush, Northern Ireland",,lifeboat_mentioner,50afc7557fa0265dede773aff9b4f0e3,lifeboat_mentioner__50afc7557fa0265dede773aff9b4f0e3
from portsmouth,"Lifeboat launched from station in Portsmouth, UK",Wells,"Lifeboat launched from station in Portsmouth, UK",,lifeboat_mentioner,c12fc525a6cc340609704f356e32825b,lifeboat_mentioner__c12fc525a6cc340609704f356e32825b
from pwllheli,"Lifeboat launched from station in Pwllheli, UK",News,"Lifeboat launched from station in Pwllheli, UK",,lifeboat_mentioner,64424afef401367a502c768940af4aa1,lifeboat_mentioner__64424afef401367a502c768940af4aa1
from queensferry,"Lifeboat launched from station in Queensferry, UK",IndustryTerm,"Lifeboat launched from station in Queensferry, UK",,lifeboat_mentioner,753cd14c047947372590f59252f6a1d0,lifeboat_mentioner__753cd14c047947372590f59252f6a1d0
from ramsey,"Lifeboat launched from station in Ramsey, Isle of Man, UK",CompanyKeyword,"Lifeboat launched from station in Ramsey, Isle of Man, UK",,lifeboat_mentioner,3f4420a3f6d52768ff43e5467ea487cd,lifeboat_mentioner__3f4420a3f6d52768ff43e5467ea487cd
from ramsgate,"Lifeboat launched from station in Ramsgate, UK",Legislator,"Lifeboat launched from station in Ramsgate, UK",,lifeboat_mentioner,e007b698ff021fdeb04b2d3286eace93,lifeboat_mentioner__e007b698ff021fdeb04b2d3286eace93
from red bay,"Lifeboat launched from station in Red Bay, Northern Ireland",space,"Lifeboat launched from station in Red Bay, Northern Ireland",,lifeboat_mentioner,fd07918dc936c4aa5895e8dbe165c121,lifeboat_mentioner__fd07918dc936c4aa5895e8dbe165c121
from redcar,"Lifeboat launched from station in Redcar, UK",FTO,"Lifeboat launched from station in Redcar, UK",,lifeboat_mentioner,95e011e6008937d2281eba14774137a7,lifeboat_mentioner__95e011e6008937d2281eba14774137a7
from rhyl,"Lifeboat launched from station in Rhyl, UK",Consulates,"Lifeboat launched from station in Rhyl, UK",,lifeboat_mentioner,cdbcaf3c830498d55837bc5cf45dc2f9,lifeboat_mentioner__cdbcaf3c830498d55837bc5cf45dc2f9
from rock,"Lifeboat launched from station in Rock, UK",Diplomat,"Lifeboat launched from station in Rock, UK",,lifeboat_mentioner,31092a8976620e07cc2a00be3bc0a792,lifeboat_mentioner__31092a8976620e07cc2a00be3bc0a792
from rosslare harbour,"Lifeboat launched from station in Rosslare, Ireland",Media,"Lifeboat launched from station in Rosslare, Ireland",,lifeboat_mentioner,cf8d21a353401e18be55a78d640e16a0,lifeboat_mentioner__cf8d21a353401e18be55a78d640e16a0
from rye harbour,"Lifeboat launched from station in Rye Harbour, UK",LegislativeCommittee,"Lifeboat launched from station in Rye Harbour, UK",,lifeboat_mentioner,099066b15b69acabbd561a53bec94f24,lifeboat_mentioner__099066b15b69acabbd561a53bec94f24
from salcombe,"Lifeboat launched from station in Salcombe, UK",Refinery,"Lifeboat launched from station in Salcombe, UK",,lifeboat_mentioner,4b4d7b80e5b74eabad30ad19fd3e9a64,lifeboat_mentioner__4b4d7b80e5b74eabad30ad19fd3e9a64
from scarborough,"Lifeboat launched from station in Scarborough, UK",FTO,"Lifeboat launched from station in Scarborough, UK",,lifeboat_mentioner,21632072f731560cb16cfc8ff79444ea,lifeboat_mentioner__21632072f731560cb16cfc8ff79444ea
from seahouses,"Lifeboat launched from station in Seahouses, UK",Refinery,"Lifeboat launched from station in Seahouses, UK",,lifeboat_mentioner,c52f6d01e88cc4a0204b85dc3a0463aa,lifeboat_mentioner__c52f6d01e88cc4a0204b85dc3a0463aa
from selsey,"Lifeboat launched from station in Selsey, UK",Keyphrase,"Lifeboat launched from station in Selsey, UK",,lifeboat_mentioner,7a7b3c3faa0ce10b9c7e112509afbb7f,lifeboat_mentioner__7a7b3c3faa0ce10b9c7e112509afbb7f
from sennen cove,"Lifeboat launched from station in Sennen Cove, UK",Refinery,"Lifeboat launched from station in Sennen Cove, UK",,lifeboat_mentioner,e00aceeb5ff05954aaf23cb68897ed33,lifeboat_mentioner__e00aceeb5ff05954aaf23cb68897ed33
from sheerness,"Lifeboat launched from station in Sheerness, UK",space,"Lifeboat launched from station in Sheerness, UK",,lifeboat_mentioner,5721c587f1015be7cd28a6b472944dab,lifeboat_mentioner__5721c587f1015be7cd28a6b472944dab
from sheringham,"Lifeboat launched from station in Sheringham, UK",Wells,"Lifeboat launched from station in Sheringham, UK",,lifeboat_mentioner,58c3896be8c821eb53b9972b9fc091bf,lifeboat_mentioner__58c3896be8c821eb53b9972b9fc091bf
from shoreham,"Lifeboat launched from station in Shoreham, UK",IndustryTerm,"Lifeboat launched from station in Shoreham, UK",,lifeboat_mentioner,09fd90f738f9c3bcc17a4591a4fc61dc,lifeboat_mentioner__09fd90f738f9c3bcc17a4591a4fc61dc
from silloth,"Lifeboat launched from station in Silloth, UK",Pipeline,"Lifeboat launched from station in Silloth, UK",,lifeboat_mentioner,767bfd3e9fb3148e45ed386c29acea7c,lifeboat_mentioner__767bfd3e9fb3148e45ed386c29acea7c
from skegness,"Lifeboat launched from station in Skegness, UK",CompanyKeyword,"Lifeboat launched from station in Skegness, UK",,lifeboat_mentioner,3f3c18286f713dd6413373c99e4bb556,lifeboat_mentioner__3f3c18286f713dd6413373c99e4bb556
from skerries,"Lifeboat launched from station in Skerries, Ireland",Diplomat,"Lifeboat launched from station in Skerries, Ireland",,lifeboat_mentioner,ec069e27a741f4795b65f0494a612d46,lifeboat_mentioner__ec069e27a741f4795b65f0494a612d46
from sligo bay,"Lifeboat launched from station in Sligo Bay, Ireland",Media,"Lifeboat launched from station in Sligo Bay, Ireland",,lifeboat_mentioner,8a46ed6828425c9baaa87db8b23566ed,lifeboat_mentioner__8a46ed6828425c9baaa87db8b23566ed
from southend,"Lifeboat launched from station in Southend, UK",Consulates,"Lifeboat launched from station in Southend, UK",,lifeboat_mentioner,5091e69954e84a6591a86361530af4cf,lifeboat_mentioner__5091e69954e84a6591a86361530af4cf
from southwold,"Lifeboat launched from station in Southwold, UK",space,"Lifeboat launched from station in Southwold, UK",,lifeboat_mentioner,d25651d04b1f0074d5081a9d61804a5f,lifeboat_mentioner__d25651d04b1f0074d5081a9d61804a5f
from st agnes,"Lifeboat launched from station in St Agnes, UK",Legislator,"Lifeboat launched from station in St Agnes, UK",,lifeboat_mentioner,189e5a632e45e388e4d5ec7f33457186,lifeboat_mentioner__189e5a632e45e388e4d5ec7f33457186
from st bees,"Lifeboat launched from station in St Bees, UK",Wells,"Lifeboat launched from station in St Bees, UK",,lifeboat_mentioner,61a7d6fe4c89d2d6cd6132d516f4f948,lifeboat_mentioner__61a7d6fe4c89d2d6cd6132d516f4f948
from st catherine's,"Lifeboat launched from station in St Catherine's, Jersey",LegislativeCommittee,"Lifeboat launched from station in St Catherine's, Jersey",,lifeboat_mentioner,0c0ae5a9c6482d4f395715fe73d44f9c,lifeboat_mentioner__0c0ae5a9c6482d4f395715fe73d44f9c
from st davids,"Lifeboat launched from station in St Davids, UK",News,"Lifeboat launched from station in St Davids, UK",,lifeboat_mentioner,11ba5f8a29a3c76a41e9a0b1fb27dad5,lifeboat_mentioner__11ba5f8a29a3c76a41e9a0b1fb27dad5
from st helier,"Lifeboat launched from station in St Helier, Jersey",Media,"Lifeboat launched from station in St Helier, Jersey",,lifeboat_mentioner,263ec61bfbfe879e37ff0e7acdb76d36,lifeboat_mentioner__263ec61bfbfe879e37ff0e7acdb76d36
from st ives,"Lifeboat launched from station in St Ives, UK",Exec,"Lifeboat launched from station in St Ives, UK",,lifeboat_mentioner,9dc5a6a765d92ac7a8d6659f5eb26172,lifeboat_mentioner__9dc5a6a765d92ac7a8d6659f5eb26172
from st mary's,"Lifeboat launched from station in St Mary's, UK",News,"Lifeboat launched from station in St Mary's, UK",,lifeboat_mentioner,435845ca886c8a6ca74bda29bd2dfb4b,lifeboat_mentioner__435845ca886c8a6ca74bda29bd2dfb4b
from st peter port,"Lifeboat launched from station in St Peter Port, Guernsey",News,"Lifeboat launched from station in St Peter Port, Guernsey",,lifeboat_mentioner,574d21f00d98e30da32045f7ad911951,lifeboat_mentioner__574d21f00d98e30da32045f7ad911951
from staithes and runswick,"Lifeboat launched from station in Staithes, UK",Wells,"Lifeboat launched from station in Staithes, UK",,lifeboat_mentioner,8e21ecfe44f64bd6845c7380585062d7,lifeboat_mentioner__8e21ecfe44f64bd6845c7380585062d7
from stonehaven,"Lifeboat launched from station in Stonehaven, UK",Person,"Lifeboat launched from station in Stonehaven, UK",,lifeboat_mentioner,e36d7b052cc6f2d34ff59bc86f5f39eb,lifeboat_mentioner__e36d7b052cc6f2d34ff59bc86f5f39eb
from stornoway,"Lifeboat launched from station in Stornoway, UK",ForeignMinister,"Lifeboat launched from station in Stornoway, UK",,lifeboat_mentioner,885b03b7692980ae0684cb6310d5069f,lifeboat_mentioner__885b03b7692980ae0684cb6310d5069f
from stranraer,"Lifeboat launched from station in Stranraer, UK",Person,"Lifeboat launched from station in Stranraer, UK",,lifeboat_mentioner,387c8cd7e267362d464d0548b8eba85e,lifeboat_mentioner__387c8cd7e267362d464d0548b8eba85e
from stromness,"Lifeboat launched from station in Stromness, UK",Refinery,"Lifeboat launched from station in Stromness, UK",,lifeboat_mentioner,9107a5473b10897df89e4d10fbc8bb1f,lifeboat_mentioner__9107a5473b10897df89e4d10fbc8bb1f
from sunderland,"Lifeboat launched from station in Sunderland, UK",LegislativeCommittee,"Lifeboat launched from station in Sunderland, UK",,lifeboat_mentioner,787cf7039ef2128e2026b19afed49b9a,lifeboat_mentioner__787cf7039ef2128e2026b19afed49b9a
from swanage,"Lifeboat launched from station in Swanage, UK",News,"Lifeboat launched from station in Swanage, UK",,lifeboat_mentioner,0dd3ac03a29901244e68dbf525a19f23,lifeboat_mentioner__0dd3ac03a29901244e68dbf525a19f23
from teddington,"Lifeboat launched from station in Teddington, UK",News,"Lifeboat launched from station in Teddington, UK",,lifeboat_mentioner,4841a88c879d3e957fb429bad89038ff,lifeboat_mentioner__4841a88c879d3e957fb429bad89038ff
from teignmouth,"Lifeboat launched from station in Teignmouth, UK",FTO,"Lifeboat launched from station in Teignmouth, UK",,lifeboat_mentioner,6251568fbe80e89510a1b5134c8de8e2,lifeboat_mentioner__6251568fbe80e89510a1b5134c8de8e2
from tenby,"Lifeboat launched from station in Tenby, UK",Wells,"Lifeboat launched from station in Tenby, UK",,lifeboat_mentioner,93dfe4a25646e646f3f0d7ecd08fb123,lifeboat_mentioner__93dfe4a25646e646f3f0d7ecd08fb123
from the lizard,"Lifeboat launched from station in The Lizard, UK",Exec,"Lifeboat launched from station in The Lizard, UK",,lifeboat_mentioner,c2e415a0d397f45fd913f52709635f67,lifeboat_mentioner__c2e415a0d397f45fd913f52709635f67
from the mumbles,"Lifeboat launched from station in The Mumbles, UK",ForeignMinister,"Lifeboat launched from station in The Mumbles, UK",,lifeboat_mentioner,4bb630eca84277c8724ec6793f95f578,lifeboat_mentioner__4bb630eca84277c8724ec6793f95f578
from thurso,"Lifeboat launched from station in Thurso, UK",Shipping,"Lifeboat launched from station in Thurso, UK",,lifeboat_mentioner,239965354ea9c6c3665bbd90bb7f7aac,lifeboat_mentioner__239965354ea9c6c3665bbd90bb7f7aac
from tighnabruaich,"Lifeboat launched from station in Tighnabruaich, UK",Pipeline,"Lifeboat launched from station in Tighnabruaich, UK",,lifeboat_mentioner,0d4bdca09d457540915da048e465a6e7,lifeboat_mentioner__0d4bdca09d457540915da048e465a6e7
from tobermory,"Lifeboat launched from station in Tobermory, Isle of Mull, UK",DiplomaticFacilities,"Lifeboat launched from station in Tobermory, Isle of Mull, UK",,lifeboat_mentioner,434a99348281ebe07c9e3e7373b593db,lifeboat_mentioner__434a99348281ebe07c9e3e7373b593db
from torbay,"Lifeboat launched from station in Torbay, UK",DiplomaticFacilities,"Lifeboat launched from station in Torbay, UK",,lifeboat_mentioner,48e466b54463b0e77acca2cd959bfc27,lifeboat_mentioner__48e466b54463b0e77acca2cd959bfc27
from tower,"Lifeboat launched from Tower station in London, UK",Media,"Lifeboat launched from Tower station in London, UK",,lifeboat_mentioner,e29926abeaef9342ddf12d1070e9e450,lifeboat_mentioner__e29926abeaef9342ddf12d1070e9e450
from tramore,"Lifeboat launched from station in Tramore, Ireland",IndustryTerm,"Lifeboat launched from station in Tramore, Ireland",,lifeboat_mentioner,6296be5404ee9bf967373bbd5329a843,lifeboat_mentioner__6296be5404ee9bf967373bbd5329a843
from trearddur bay,"Lifeboat launched from station in Trearddur Bay, UK",space,"Lifeboat launched from station in Trearddur Bay, UK",,lifeboat_mentioner,d1e4bc09307a2e2de3ecb55132e66acf,lifeboat_mentioner__d1e4bc09307a2e2de3ecb55132e66acf
from troon,"Lifeboat launched from station in Troon, UK",Keyphrase,"Lifeboat launched from station in Troon, UK",,lifeboat_mentioner,d4e9db3286af618d6ce78182c6fa0363,lifeboat_mentioner__d4e9db3286af618d6ce78182c6fa0363
from tynemouth,"Lifeboat launched from station in Tynemouth, UK",Exec,"Lifeboat launched from station in Tynemouth, UK",,lifeboat_mentioner,669e296d62cef4bd93caaf8abba63b3d,lifeboat_mentioner__669e296d62cef4bd93caaf8abba63b3d
from union hall,"Lifeboat launched from station in Union Hall, Ireland",Pipeline,"Lifeboat launched from station in Union Hall, Ireland",,lifeboat_mentioner,57b18fc9695bb5c1e731d9e2e0fb6039,lifeboat_mentioner__57b18fc9695bb5c1e731d9e2e0fb6039
from valentia,"Lifeboat launched from station in Valentia, Ireland",Organization,"Lifeboat launched from station in Valentia, Ireland",,lifeboat_mentioner,de527c57642ef99b0bb20753d8da61f4,lifeboat_mentioner__de527c57642ef99b0bb20753d8da61f4
from walmer,"Lifeboat launched from station in Walmer, UK",Person,"Lifeboat launched from station in Walmer, UK",,lifeboat_mentioner,0aea0a834a6c2c7d0c303558085e8570,lifeboat_mentioner__0aea0a834a6c2c7d0c303558085e8570
from walton and frinton,"Lifeboat launched from station in Walton-on-the-Naze, UK",Consulates,"Lifeboat launched from station in Walton-on-the-Naze, UK",,lifeboat_mentioner,c8854a16738b80ca906b22d3ea8ea954,lifeboat_mentioner__c8854a16738b80ca906b22d3ea8ea954
from wells,"Lifeboat launched from station in Wells, UK",ForeignMinister,"Lifeboat launched from station in Wells, UK",,lifeboat_mentioner,1fdc2737cce10df097a00ffd28d360d3,lifeboat_mentioner__1fdc2737cce10df097a00ffd28d360d3
from west kirby,"Lifeboat launched from station in West Kirby, UK",Refinery,"Lifeboat launched from station in West Kirby, UK",,lifeboat_mentioner,ccd3673a6bb116def8a6c1e7d2753c83,lifeboat_mentioner__ccd3673a6bb116def8a6c1e7d2753c83
from west mersea,"Lifeboat launched from station in West Mersea, UK",Shipping,"Lifeboat launched from station in West Mersea, UK",,lifeboat_mentioner,b3a1267fbfbb3c3d80982cc2f2aebb9c,lifeboat_mentioner__b3a1267fbfbb3c3d80982cc2f2aebb9c
from weston-super-mare,"Lifeboat launched from station in Weston-super-Mare, UK",Keyphrase,"Lifeboat launched from station in Weston-super-Mare, UK",,lifeboat_mentioner,04db0a24ad9844bb09e8fc910f8716fc,lifeboat_mentioner__04db0a24ad9844bb09e8fc910f8716fc
