keyword,keys,location,lat,lon,ranking,caption_text,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
(viscount; field),(Viscount; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Viscount gas field in North Sea, off UK",Media,"in Viscount gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,01cf1b2e1efe093817eac9ddaad22855,radio_nav_warnings_locations_mapping__01cf1b2e1efe093817eac9ddaad22855
(vixen; field),(Vixen; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Vixen gas field in North Sea, off UK",AAEntity,"in Vixen gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,a052f93ba7d93b4bec42511a07ae2219,radio_nav_warnings_locations_mapping__a052f93ba7d93b4bec42511a07ae2219
(vulcan; field),(Vulcan; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Vulcan gas field in North Sea, off UK",LegislativeCommittee,"in Vulcan gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,3ec13a172b2447cb640a960d03fe5f12,radio_nav_warnings_locations_mapping__3ec13a172b2447cb640a960d03fe5f12
(watt; field),(Watt; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Watt gas field in North Sea, off UK",IndustryTerm,"in Watt gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,1b07d734eb2acf47c3da2d4be6a18d55,radio_nav_warnings_locations_mapping__1b07d734eb2acf47c3da2d4be6a18d55
(waveney; field),(Waveney; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Waveney gas field in North Sea, off UK",News,"in Waveney gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,9da6f59183270933ce0f8f642df0d14b,radio_nav_warnings_locations_mapping__9da6f59183270933ce0f8f642df0d14b
(welland; field),(Welland; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Welland gas field in North Sea, off UK",Consulates,"in Welland gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,6fcc966072abb2ef00a11d22df2698be,radio_nav_warnings_locations_mapping__6fcc966072abb2ef00a11d22df2698be
(welland nw; field),(Welland NW; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Welland NW gas field in North Sea, off UK",Pipeline,"in Welland NW gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,1f537d8c5ec9d0f77fb861e398b5736c,radio_nav_warnings_locations_mapping__1f537d8c5ec9d0f77fb861e398b5736c
(wenlock; field),(Wenlock; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Wenlock gas field in North Sea, off UK",Wells,"in Wenlock gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,769e566c146cd502c1a3e79d61e3e922,radio_nav_warnings_locations_mapping__769e566c146cd502c1a3e79d61e3e922
(wensum; field),(Wensum; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Wensum gas field in North Sea, off UK",News,"in Wensum gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,3cc66e18a29126b19542748218be6184,radio_nav_warnings_locations_mapping__3cc66e18a29126b19542748218be6184
(west sole; field),(West Sole; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in West Sole gas field in North Sea, off UK",Exec,"in West Sole gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,8a3d07e956b4ce365387c08e899c4d5e,radio_nav_warnings_locations_mapping__8a3d07e956b4ce365387c08e899c4d5e
(whittle; field),(Whittle; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Whittle gas field in North Sea, off UK",LegislativeCommittee,"in Whittle gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,42fab351b7f431124096884d0fd175b9,radio_nav_warnings_locations_mapping__42fab351b7f431124096884d0fd175b9
(windermere; field),(Windermere; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Windermere gas field in North Sea, off UK",Keyphrase,"in Windermere gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,17a88099c2ab1b7de1b7c6d4131f2ee3,radio_nav_warnings_locations_mapping__17a88099c2ab1b7de1b7c6d4131f2ee3
(wingate; field),(Wingate; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Wingate gas field in North Sea, off UK",Diplomat,"in Wingate gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,d1b6d654e6f94078ad7d352eba1a7cd2,radio_nav_warnings_locations_mapping__d1b6d654e6f94078ad7d352eba1a7cd2
(wissey; field),(Wissey; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Wissey gas field in North Sea, off UK",Organization,"in Wissey gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,41c7a154c367e127a03718d5e135d1a0,radio_nav_warnings_locations_mapping__41c7a154c367e127a03718d5e135d1a0
(wollaston; field),(Wollaston; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Wollaston gas field in North Sea, off UK",Keyphrase,"in Wollaston gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,374f07f7da7a9d834ec4e3ba7d875071,radio_nav_warnings_locations_mapping__374f07f7da7a9d834ec4e3ba7d875071
(wren; field),(Wren; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Wren gas field in North Sea, off UK",Wells,"in Wren gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,60a6c6e2fb140d7ddf46ad8241f162d0,radio_nav_warnings_locations_mapping__60a6c6e2fb140d7ddf46ad8241f162d0
(yare; field),(Yare; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in Yare gas field in North Sea, off UK",space,"in Yare gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,70abba6a06467f45e6895833952a8411,radio_nav_warnings_locations_mapping__70abba6a06467f45e6895833952a8411
(york; field),(York; field),"Great Yarmouth, UK",52.5945959,1.729322063,1,"in York gas field in North Sea, off UK",Keyphrase,"in York gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,74ac4ec10d6dea20add4641f681ab559,radio_nav_warnings_locations_mapping__74ac4ec10d6dea20add4641f681ab559
(affleck; field),(Affleck; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Affleck gas field in North Sea, off UK",Person,"in Affleck gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,d4dcf50d4ac59e46979d5f09cc0ad420,radio_nav_warnings_locations_mapping__d4dcf50d4ac59e46979d5f09cc0ad420
(alder; field),(Alder; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Alder gas field in North Sea, off UK",LegislativeCommittee,"in Alder gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,716fb2f4ccb4ccb2e8fdc37445194184,radio_nav_warnings_locations_mapping__716fb2f4ccb4ccb2e8fdc37445194184
(alma; field),(Alma; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Alma gas field in North Sea, off UK",Pipeline,"in Alma gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,fcd919ca3b7f3bbbb7003723744cebf2,radio_nav_warnings_locations_mapping__fcd919ca3b7f3bbbb7003723744cebf2
(angus; field),(Angus; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Angus gas field in North Sea, off UK",Wells,"in Angus gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,105467c7e7f9b132437742f4245d98d4,radio_nav_warnings_locations_mapping__105467c7e7f9b132437742f4245d98d4
(arbroath ; field),(Arbroath ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Arbroath oil field in North Sea, off UK",LegislativeCommittee,"in Arbroath oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,133e3b1a34451460e12bcaea542fa241,radio_nav_warnings_locations_mapping__133e3b1a34451460e12bcaea542fa241
(argyll and duncan; field),(Argyll and Duncan; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Argyll and Duncan oil field in North Sea, off UK",Pipeline,"in Argyll and Duncan oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,945ca96040659813041c9d8e2218803b,radio_nav_warnings_locations_mapping__945ca96040659813041c9d8e2218803b
(arkwright; field),(Arkwright; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Arkwright gas field in North Sea, off UK",AAEntity,"in Arkwright gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,3e7e003a6bf9f987bbbf0759b12683b4,radio_nav_warnings_locations_mapping__3e7e003a6bf9f987bbbf0759b12683b4
(armada; field),(Armada; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Armada gas field in North Sea, off UK",ForeignMinistry,"in Armada gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,55f1165b66bf5150e3b213da6111669a,radio_nav_warnings_locations_mapping__55f1165b66bf5150e3b213da6111669a
(arundel; field),(Arundel; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Arundel gas field in North Sea, off UK",ForeignMinister,"in Arundel gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,09f52261ebacf851e46c7c01605a786c,radio_nav_warnings_locations_mapping__09f52261ebacf851e46c7c01605a786c
(athena; field),(Athena; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Athena gas field in North Sea, off UK",Person,"in Athena gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,bf7ce4d07d889692af1a2ea70812df82,radio_nav_warnings_locations_mapping__bf7ce4d07d889692af1a2ea70812df82
(auk; field),(Auk; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Auk oil field in North Sea, off UK",Refinery,"in Auk oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,9302c40b67b5ad95ab6d8bbc6a7d975e,radio_nav_warnings_locations_mapping__9302c40b67b5ad95ab6d8bbc6a7d975e
(aviat; field),(Aviat; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Aviat gas field in North Sea, off UK",Diplomat,"in Aviat gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,097acaf0962510510a12ec14b6777472,radio_nav_warnings_locations_mapping__097acaf0962510510a12ec14b6777472
(baccus; field),(Baccus; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Baccus gas field in North Sea, off UK",Legislator,"in Baccus gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,daa7bb4c1c827fd95921221362c8f0ae,radio_nav_warnings_locations_mapping__daa7bb4c1c827fd95921221362c8f0ae
(balloch; field),(Balloch; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Balloch gas field in North Sea, off UK",CompanyKeyword,"in Balloch gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,dbf758f65de530c46d826f727a06d3ff,radio_nav_warnings_locations_mapping__dbf758f65de530c46d826f727a06d3ff
(banff; field),(Banff; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Banff gas field in North Sea, off UK",ForeignMinister,"in Banff gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,c1629b9be474da475fa7642a5cb9d1d9,radio_nav_warnings_locations_mapping__c1629b9be474da475fa7642a5cb9d1d9
(bardolino; field),(Bardolino; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Bardolino gas field in North Sea, off UK",Diplomat,"in Bardolino gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,fb5319e9c35fb36f9505bb9d9e585151,radio_nav_warnings_locations_mapping__fb5319e9c35fb36f9505bb9d9e585151
(beauly; field),(Beauly; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Beauly gas field in North Sea, off UK",Keyphrase,"in Beauly gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,377e65b7c0921fef4560eeecb25e8584,radio_nav_warnings_locations_mapping__377e65b7c0921fef4560eeecb25e8584
(beinn; field),(Beinn; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Beinn gas field in North Sea, off UK",News,"in Beinn gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,79aa5820f1d5704552608b78f4fed025,radio_nav_warnings_locations_mapping__79aa5820f1d5704552608b78f4fed025
(birch; field),(Birch; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Birch gas field in North Sea, off UK",Shipping,"in Birch gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,3d19a087804e20351bb664f594910e86,radio_nav_warnings_locations_mapping__3d19a087804e20351bb664f594910e86
(bittern; field),(Bittern; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Bittern gas field in North Sea, off UK",CompanyKeyword,"in Bittern gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,44d66a2e32ce138af9e7ca12c237c7ac,radio_nav_warnings_locations_mapping__44d66a2e32ce138af9e7ca12c237c7ac
(blackbird; field),(Blackbird; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Blackbird gas field in North Sea, off UK",DiplomaticFacilities,"in Blackbird gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,66870185c17ea9d72d6fc0186213f754,radio_nav_warnings_locations_mapping__66870185c17ea9d72d6fc0186213f754
(bladon; field),(Bladon; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Bladon gas field in North Sea, off UK",Organization,"in Bladon gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,9cd9136a70cb16f387b59e74e01c8e07,radio_nav_warnings_locations_mapping__9cd9136a70cb16f387b59e74e01c8e07
(blair; field),(Blair; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Blair gas field in North Sea, off UK",Media,"in Blair gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,e1233c79d75df9026a7592513f4915de,radio_nav_warnings_locations_mapping__e1233c79d75df9026a7592513f4915de
(blane ; field),(Blane ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Blane oil field in North Sea, off UK",News,"in Blane oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,cc33f861230f1f01b6a9f920c9df6614,radio_nav_warnings_locations_mapping__cc33f861230f1f01b6a9f920c9df6614
(blenheim; field),(Blenheim; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Blenheim gas field in North Sea, off UK",IndustryTerm,"in Blenheim gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,80a1fefc8e5c2ea2271ab8087a30bc7f,radio_nav_warnings_locations_mapping__80a1fefc8e5c2ea2271ab8087a30bc7f
(braemar; field),(Braemar; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Braemar gas field in North Sea, off UK",ForeignMinister,"in Braemar gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,2eeb29ecb862c22067c35b53507d4ca3,radio_nav_warnings_locations_mapping__2eeb29ecb862c22067c35b53507d4ca3
(brechin; field),(Brechin; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Brechin gas field in North Sea, off UK",IndustryTerm,"in Brechin gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,5dac7009c87a31b443232877466accf0,radio_nav_warnings_locations_mapping__5dac7009c87a31b443232877466accf0
(brenda; field),(Brenda; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Brenda gas field in North Sea, off UK",Legislator,"in Brenda gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,149b94aef17dce24fde2967a873c25c4,radio_nav_warnings_locations_mapping__149b94aef17dce24fde2967a873c25c4
(brimmond; field),(Brimmond; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Brimmond gas field in North Sea, off UK",Exec,"in Brimmond gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,0049f0d1bbe148ac9680aca7479d670b,radio_nav_warnings_locations_mapping__0049f0d1bbe148ac9680aca7479d670b
(britannia ; field),(Britannia ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Britannia gas field in North Sea, off UK",News,"in Britannia gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,475f004b6d9e683163484350465fca46,radio_nav_warnings_locations_mapping__475f004b6d9e683163484350465fca46
(brodgar; field),(Brodgar; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Brodgar gas field in North Sea, off UK",ForeignMinistry,"in Brodgar gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,27cdee217cc63d91e1953b4fde403bea,radio_nav_warnings_locations_mapping__27cdee217cc63d91e1953b4fde403bea
(buchan ; field),(Buchan ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Buchan oil field in North Sea, off UK",space,"in Buchan oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,71e5fbdf513dfeef3ab721204a67ecd6,radio_nav_warnings_locations_mapping__71e5fbdf513dfeef3ab721204a67ecd6
(burghley; field),(Burghley; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Burghley gas field in North Sea, off UK",IndustryTerm,"in Burghley gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,001e6c3dffac39b17e4ecf15d459f2c7,radio_nav_warnings_locations_mapping__001e6c3dffac39b17e4ecf15d459f2c7
(burgman; field),(Burgman; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Burgman gas field in North Sea, off UK",News,"in Burgman gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,ca87869919930c97570db3a905f6c81b,radio_nav_warnings_locations_mapping__ca87869919930c97570db3a905f6c81b
(buzzard ; field),(Buzzard ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Buzzard oil field in North Sea, off UK",AAEntity,"in Buzzard oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,686bb35cbb4c75df0e6704282a196a3a,radio_nav_warnings_locations_mapping__686bb35cbb4c75df0e6704282a196a3a
(caledonia; field),(Caledonia; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Caledonia gas field in North Sea, off UK",Person,"in Caledonia gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,4d768b9273bdb576e0b3a8c1a32a1ad9,radio_nav_warnings_locations_mapping__4d768b9273bdb576e0b3a8c1a32a1ad9
(carnoustie; field),(Carnoustie; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Carnoustie gas field in North Sea, off UK",FTO,"in Carnoustie gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,591cea4184fa174cec66a892efe8c53a,radio_nav_warnings_locations_mapping__591cea4184fa174cec66a892efe8c53a
(catcher; field),(Catcher; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Catcher gas field in North Sea, off UK",Organization,"in Catcher gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,96ed1239743a946f7fd5da09ad25a535,radio_nav_warnings_locations_mapping__96ed1239743a946f7fd5da09ad25a535
(cawdor; field),(Cawdor; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Cawdor gas field in North Sea, off UK",ForeignMinistry,"in Cawdor gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,3bb43db9ba05a590117cea6261b85581,radio_nav_warnings_locations_mapping__3bb43db9ba05a590117cea6261b85581
(cayley; field),(Cayley; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Cayley gas field in North Sea, off UK",Refinery,"in Cayley gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,5cb7b5575cfe172e5170368ed61fec03,radio_nav_warnings_locations_mapping__5cb7b5575cfe172e5170368ed61fec03
(chanter; field),(Chanter; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Chanter gas field in North Sea, off UK",Consulates,"in Chanter gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,d6deca0ed2d63457436315f3bfd87ef3,radio_nav_warnings_locations_mapping__d6deca0ed2d63457436315f3bfd87ef3
(chestnut ; field),(Chestnut ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Chestnut gas field in North Sea, off UK",LegislativeCommittee,"in Chestnut gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,a40c30002e56ac55bcb7929c6dc05dbe,radio_nav_warnings_locations_mapping__a40c30002e56ac55bcb7929c6dc05dbe
(clapham; field),(Clapham; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Clapham gas field in North Sea, off UK",FTO,"in Clapham gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,e96c866089a9f84130f181c58ce036ac,radio_nav_warnings_locations_mapping__e96c866089a9f84130f181c58ce036ac
(clyde; field),(Clyde; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Clyde oil field in North Sea, off UK",DiplomaticFacilities,"in Clyde oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,4f4cdd8c78c3af2dffc25400989e2ccd,radio_nav_warnings_locations_mapping__4f4cdd8c78c3af2dffc25400989e2ccd
(cook; field),(Cook; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Cook gas field in North Sea, off UK",Diplomat,"in Cook gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,74a141289646c15f6ec767467d959dfb,radio_nav_warnings_locations_mapping__74a141289646c15f6ec767467d959dfb
(crathes; field),(Crathes; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Crathes gas field in North Sea, off UK",DiplomaticFacilities,"in Crathes gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,1f06fb137ce729b2d1a26d2b78066a91,radio_nav_warnings_locations_mapping__1f06fb137ce729b2d1a26d2b78066a91
(culzean; field),(Culzean; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Culzean gas field in North Sea, off UK",News,"in Culzean gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,8d7461aca96ceabe30ade88e5196894b,radio_nav_warnings_locations_mapping__8d7461aca96ceabe30ade88e5196894b
(curlew ; field),(Curlew ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Curlew gas field in North Sea, off UK",Wells,"in Curlew gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,e190aa133b752855a9b6a1b220fafaec,radio_nav_warnings_locations_mapping__e190aa133b752855a9b6a1b220fafaec
(cyrus; field),(Cyrus; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Cyrus oil field in North Sea, off UK",Pipeline,"in Cyrus oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,d89c9d13db6629e327888aeaa805bfaa,radio_nav_warnings_locations_mapping__d89c9d13db6629e327888aeaa805bfaa
(dauntless; field),(Dauntless; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Dauntless gas field in North Sea, off UK",LegislativeCommittee,"in Dauntless gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,626114789dfc3689ef645710cc11c544,radio_nav_warnings_locations_mapping__626114789dfc3689ef645710cc11c544
(donan ; field),(Donan ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Donan gas field in North Sea, off UK",Diplomat,"in Donan gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,aa8283eeaf90ab9e65bbceac7be3ac39,radio_nav_warnings_locations_mapping__aa8283eeaf90ab9e65bbceac7be3ac39
(drake; field),(Drake; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Drake gas field in North Sea, off UK",IndustryTerm,"in Drake gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,47ffe59dd1a86d01da1d3d17a15d63c6,radio_nav_warnings_locations_mapping__47ffe59dd1a86d01da1d3d17a15d63c6
(duart; field),(Duart; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Duart gas field in North Sea, off UK",DiplomaticFacilities,"in Duart gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,6f747e6e2ece250f23f42a7833309b25,radio_nav_warnings_locations_mapping__6f747e6e2ece250f23f42a7833309b25
(duncan; field),(Duncan; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Duncan gas field in North Sea, off UK",Exec,"in Duncan gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,fafa1758de5747d07f585b399f24a300,radio_nav_warnings_locations_mapping__fafa1758de5747d07f585b399f24a300
(durward; field),(Durward; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Durward gas field in North Sea, off UK",Keyphrase,"in Durward gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,8bb6c88ba2c26f2b218bc46490854512,radio_nav_warnings_locations_mapping__8bb6c88ba2c26f2b218bc46490854512
(egret; field),(Egret; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Egret gas field in North Sea, off UK",Wells,"in Egret gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,e49526fd996bb7b24d292b3a15f12045,radio_nav_warnings_locations_mapping__e49526fd996bb7b24d292b3a15f12045
(elgin-franklin ; field),(Elgin-Franklin ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Elgin-Franklin gas field in North Sea, off UK",AAEntity,"in Elgin-Franklin gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,df9411e92b455584a2e7268781527c93,radio_nav_warnings_locations_mapping__df9411e92b455584a2e7268781527c93
(enoch; field),(Enoch; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Enoch gas field in North Sea, off UK",Pipeline,"in Enoch gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,a8fb9ab459a6a514f3c842d82dff06aa,radio_nav_warnings_locations_mapping__a8fb9ab459a6a514f3c842d82dff06aa
(erskine; field),(Erskine; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Erskine gas field in North Sea, off UK",Exec,"in Erskine gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,7c3d8ad3ba79d21e7200ec715f292604,radio_nav_warnings_locations_mapping__7c3d8ad3ba79d21e7200ec715f292604
(etap; field),(ETAP; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in ETAP gas field in North Sea, off UK",ForeignMinistry,"in ETAP gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,779204ef8d7712fb2bd2e0fa5181f20d,radio_nav_warnings_locations_mapping__779204ef8d7712fb2bd2e0fa5181f20d
(ettrick; field),(Ettrick; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Ettrick oil field in North Sea, off UK",Exec,"in Ettrick oil field in North Sea, off UK",,radio_nav_warnings_locations_mapping,437b50ecec5b392aaa605e64d4192d75,radio_nav_warnings_locations_mapping__437b50ecec5b392aaa605e64d4192d75
(everest; field),(Everest; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Everest gas field in North Sea, off UK",AAEntity,"in Everest gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,36a287f5d9dc957d65045ab0ed890ae8,radio_nav_warnings_locations_mapping__36a287f5d9dc957d65045ab0ed890ae8
(farragon; field),(Farragon; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Farragon gas field in North Sea, off UK",LegislativeCommittee,"in Farragon gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,94595bf5a3f972ababe47c023a60a99b,radio_nav_warnings_locations_mapping__94595bf5a3f972ababe47c023a60a99b
(fife; field),(Fife; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Fife gas field in North Sea, off UK",Keyphrase,"in Fife gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,1899a31bb286c759991441ef11e5085b,radio_nav_warnings_locations_mapping__1899a31bb286c759991441ef11e5085b
(fleming ; field),(Fleming ; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Fleming gas field in North Sea, off UK",Organization,"in Fleming gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,985c7e266ab47f94addb73ea6308ed14,radio_nav_warnings_locations_mapping__985c7e266ab47f94addb73ea6308ed14
(flora; field),(Flora; field),"Aberdeen, UK",57.14350271,-2.095159902,1,"in Flora gas field in North Sea, off UK",Media,"in Flora gas field in North Sea, off UK",,radio_nav_warnings_locations_mapping,38dbb87d36e41a3d03da8ed28b038f97,radio_nav_warnings_locations_mapping__38dbb87d36e41a3d03da8ed28b038f97
